T/K           P/MPa         H2O(g)        H2(g)         H2S(g)        HCl(g)        HF(g)         H(g)          HCOOH(g;cis)  HCOOH(g;trans)              HCOOH(g)      OH(g)         O2(g)         O(g)          CO2(g)        CH4(g)        CO(g)         COS(g)        C(g)          N2(g)         NO(g)         N(g)          NH3(g)        NaCl(g)       Na(g)         NaOH(g)       KOH(g)        SO2(g)        SH(g)         S2(g)         SO(g)         S(g)          Fe(g)         Fe(OH)2(g)    FeO(g)        FeOH(g)       FeO2(g)       Ni(g)         NiS(g)        NiOH(g)       Ni(OH)2(g)    Mn(g)         MnH(g)        SiO(g)        SiO2(g)       Si(g)         PO(g)         Mg(g)         MgO(g)        MgOH(g)       Mg(OH)2(g)    MgS(g)        CrO2(g)       Cr(OH)2(g)    Cr(OH)3(g)    AlO(g)        AlOH(g)       Al(g)         Al(OH)3(g)    Al(OH)2(g)    AlOH(g)       CaO(g)        CaOH(g)       Ca(g)         Ca(OH)2(g)    
0130.00       1.0000E+1     5.9813E-25    1.2650E-41    2.9726E-55    3.5338E-44    1.5174E-74    4.9291E-107   7.6454E-76    2.0353E-82    7.7962E-76    4.5258E-115   1.3782E-158   1.5098E-177   1.5186E-25    1.0485E-80    1.2250E-56    5.3300E-68    4.2365E-216   1.0000E+0     1.1361E-115   1.7033E-188   2.5165E-47    1.5294E-89    3.2206E-144   1.0449E-128   1.0813E-130   8.6996E-63    2.5538E-97    1.3556E-93    6.3010E-102   1.0311E-130   7.7421E-203   4.1152E-115   4.2365E-216   5.4697E-187   4.2365E-216   1.0082E-178   1.5118E-172   9.3625E-149   2.2186E-117   2.6590E-196   9.0456E-183   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.6272E-212   1.8009E-147   4.2365E-216   4.2365E-216   2.7298E-176   3.0397E-156   4.2365E-216   4.2365E-216   4.2365E-216   1.3949E-113   4.0278E-211   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   1.4338E-182   
0130.00       3.0000E+1     1.9938E-25    4.2168E-42    9.9088E-56    1.1779E-44    5.0580E-75    1.6430E-107   2.5485E-76    6.7844E-83    2.5987E-76    1.5086E-115   4.5939E-159   5.0327E-178   5.0620E-26    3.4950E-81    4.0834E-57    1.7767E-68    4.2365E-216   1.0000E+0     6.5591E-116   9.8340E-189   1.4529E-47    5.0978E-90    1.0735E-144   3.4830E-129   3.6044E-131   2.8999E-63    8.5126E-98    4.5188E-94    2.1003E-102   3.4371E-131   2.5807E-203   1.3717E-115   4.2365E-216   1.8232E-187   4.2365E-216   3.3607E-179   5.0394E-173   3.1208E-149   7.3953E-118   8.8632E-197   3.0152E-183   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   1.5424E-212   6.0029E-148   4.2365E-216   4.2365E-216   9.0994E-177   1.0132E-156   4.2365E-216   4.2365E-216   4.2365E-216   4.6495E-114   1.3426E-211   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.7793E-183   
0140.00       1.0000E+1     9.1940E-23    1.8724E-38    6.8834E-51    1.1794E-40    7.3394E-69    3.1960E-99    7.3988E-70    5.7953E-76    7.5145E-70    1.8915E-106   9.1180E-147   1.6100E-164   3.0093E-23    1.3478E-74    3.6730E-52    1.1530E-62    4.2365E-216   1.0000E+0     3.8237E-107   5.8618E-175   8.7444E-44    8.9880E-83    9.6934E-134   3.8621E-119   5.4884E-121   1.0083E-57    5.6073E-90    1.9564E-86    3.8473E-94    4.6600E-121   5.8008E-188   2.7890E-106   4.3884E-204   4.6317E-173   5.7773E-210   1.4816E-165   1.1348E-159   1.3844E-137   2.3174E-108   5.3374E-182   2.5721E-169   4.2365E-216   4.2365E-216   4.2365E-216   1.2802E-212   2.4028E-206   4.2365E-216   2.2176E-196   2.3238E-136   4.2365E-216   5.0762E-205   5.1485E-163   2.4690E-144   4.2365E-216   4.2365E-216   4.2365E-216   8.6538E-105   2.3622E-195   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   6.0769E-169   
0140.00       3.0000E+1     3.0647E-23    6.2413E-39    2.2945E-51    3.9315E-41    2.4464E-69    1.0653E-99    2.4663E-70    1.9318E-76    2.5048E-70    6.3050E-107   3.0393E-147   5.3668E-165   1.0031E-23    4.4927E-75    1.2243E-52    3.8433E-63    4.2365E-216   1.0000E+0     2.2076E-107   3.3843E-175   5.0486E-44    2.9960E-83    3.2311E-134   1.2874E-119   1.8294E-121   3.3609E-58    1.8691E-90    6.5213E-87    1.2824E-94    1.5533E-121   1.9336E-188   9.2965E-107   1.4628E-204   1.5439E-173   1.9258E-210   4.9385E-166   3.7827E-160   4.6147E-138   7.7247E-109   1.7791E-182   8.5735E-170   4.2365E-216   4.2365E-216   4.2365E-216   4.2674E-213   8.0092E-207   4.2365E-216   7.3919E-197   7.7460E-137   4.2365E-216   1.6921E-205   1.7162E-163   8.2300E-145   4.2365E-216   4.2365E-216   4.2365E-216   2.8846E-105   7.8740E-196   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   2.0256E-169   
0150.00       1.0000E+1     7.2062E-21    1.0500E-35    4.1592E-47    1.3362E-37    6.2109E-64    1.8926E-92    1.1288E-64    2.2535E-70    1.1428E-64    5.6176E-99    1.6035E-136   3.1610E-153   2.9444E-21    2.6196E-69    2.7931E-48    4.8500E-58    4.2365E-216   1.0000E+0     9.3995E-100   3.1726E-163   1.0158E-40    6.5943E-77    1.1661E-124   7.5560E-111   1.4142E-112   2.4640E-53    1.2957E-83    3.1347E-80    2.1525E-87    1.0913E-112   4.5009E-175   1.2570E-98    5.9009E-190   5.4348E-161   2.3852E-195   3.8052E-154   1.6236E-148   6.6110E-128   1.5147E-100   1.3207E-169   1.1678E-157   3.2793E-210   7.6150E-204   4.2365E-216   6.2440E-198   2.5885E-192   4.2365E-216   8.6061E-183   9.9262E-127   1.8123E-201   9.6144E-191   1.6338E-151   5.1315E-134   4.2365E-216   2.9053E-202   4.2365E-216   3.5843E-97    1.0872E-181   2.9053E-202   4.2365E-216   8.8454E-216   4.2365E-216   3.9173E-157   
0150.00       3.0000E+1     2.4021E-21    3.4999E-36    1.3864E-47    4.4541E-38    2.0703E-64    6.3086E-93    3.7628E-65    7.5118E-71    3.8094E-65    1.8725E-99    5.3450E-137   1.0537E-153   9.8146E-22    8.7322E-70    9.3103E-49    1.6167E-58    4.2365E-216   1.0000E+0     5.4268E-100   1.8317E-163   5.8646E-41    2.1981E-77    3.8871E-125   2.5186E-111   4.7141E-113   8.2135E-54    4.3190E-84    1.0449E-80    7.1750E-88    3.6378E-113   1.5003E-175   4.1900E-99    1.9670E-190   1.8116E-161   7.9508E-196   1.2684E-154   5.4119E-149   2.2037E-128   5.0489E-101   4.4023E-170   3.8927E-158   1.0931E-210   2.5384E-204   4.2365E-216   2.0813E-198   8.6284E-193   4.2365E-216   2.8687E-183   3.3087E-127   6.0411E-202   3.2048E-191   5.4460E-152   1.7105E-134   4.2365E-216   9.6843E-203   4.2365E-216   1.1948E-97    3.6239E-182   9.6843E-203   4.2365E-216   4.2365E-216   4.2365E-216   1.3058E-157   
0160.00       1.0000E+1     3.2681E-19    2.6755E-33    8.4382E-44    6.2920E-35    1.2749E-59    1.6027E-86    3.8416E-60    1.7393E-65    3.8793E-60    1.9462E-92    1.4797E-127   2.4157E-143   1.6237E-19    1.0980E-64    6.9660E-45    5.3926E-54    4.2365E-216   1.0000E+0     2.7562E-93    5.8815E-153   4.8470E-38    8.9232E-72    1.0256E-116   1.3577E-103   3.2353E-105   1.7003E-49    4.8050E-78    8.4209E-75    1.7273E-81    2.3065E-105   8.5222E-164   6.2628E-92    1.3543E-177   1.9716E-150   1.4549E-182   3.6491E-144   9.3072E-139   1.9411E-119   1.0418E-93    9.1884E-159   1.8398E-147   1.2243E-196   1.2010E-190   4.2365E-216   4.4444E-185   4.9034E-180   5.5189E-207   6.6733E-171   2.6587E-118   1.9254E-188   2.9644E-178   1.8775E-141   5.4293E-125   4.2365E-216   3.5777E-189   4.2365E-216   1.6472E-90    9.7480E-170   3.5777E-189   4.2365E-216   7.0382E-202   4.2365E-216   8.4201E-147   
0160.00       3.0000E+1     1.0894E-19    8.9183E-34    2.8127E-44    2.0974E-35    4.2497E-60    5.3424E-87    1.2805E-60    5.7976E-66    1.2931E-60    6.4873E-93    4.9323E-128   8.0524E-144   5.4123E-20    3.6601E-65    2.3220E-45    1.7975E-54    4.2365E-216   1.0000E+0     1.5913E-93    3.3957E-153   2.7984E-38    2.9744E-72    3.4187E-117   4.5257E-104   1.0784E-105   5.6678E-50    1.6017E-78    2.8070E-75    5.7578E-82    7.6885E-106   2.8407E-164   2.0876E-92    4.5145E-178   6.5720E-151   4.8498E-183   1.2164E-144   3.1024E-139   6.4702E-120   3.4725E-94    3.0628E-159   6.1327E-148   4.0811E-197   4.0034E-191   4.2365E-216   1.4815E-185   1.6345E-180   1.8396E-207   2.2244E-171   8.8624E-119   6.4182E-189   9.8814E-179   6.2583E-142   1.8098E-125   4.2365E-216   1.1926E-189   4.2365E-216   5.4905E-91    3.2493E-170   1.1926E-189   4.2365E-216   2.3461E-202   4.2365E-216   2.8067E-147   
0170.00       1.0000E+1     9.4462E-18    3.5601E-31    6.9702E-41    1.4377E-32    8.1498E-56    2.7350E-81    3.8019E-56    3.5459E-61    3.8314E-56    1.1490E-86    1.2052E-119   1.2740E-134   5.5840E-18    1.3020E-60    6.9359E-42    2.0043E-50    4.2365E-216   1.0000E+0     1.4030E-87    6.7724E-144   1.1120E-35    3.0015E-67    1.0465E-109   3.4150E-97    1.0075E-98    4.1417E-46    3.9491E-73    5.1976E-70    2.8008E-76    6.7240E-99    7.5838E-154   5.0877E-86    1.0884E-166   4.0846E-141   2.7600E-171   2.3346E-135   3.7730E-130   5.7333E-112   1.1219E-87    3.3764E-149   1.8207E-138   1.1573E-184   5.3093E-179   4.2365E-216   9.7345E-174   3.3327E-169   2.1527E-194   2.0626E-160   7.2787E-111   5.9847E-177   3.0789E-167   1.4039E-132   4.9483E-117   4.2365E-216   1.2674E-177   4.2365E-216   1.2384E-84    3.4132E-159   1.2674E-177   4.2365E-216   1.2918E-189   4.2365E-216   1.0999E-137   
0170.00       3.0000E+1     3.1487E-18    1.1867E-31    2.3234E-41    4.7924E-33    2.7166E-56    9.1165E-82    1.2673E-56    1.1820E-61    1.2771E-56    3.8299E-87    4.0173E-120   4.2467E-135   1.8613E-18    4.3401E-61    2.3120E-42    6.6810E-51    4.2365E-216   1.0000E+0     8.1000E-88    3.9101E-144   6.4204E-36    1.0005E-67    3.4883E-110   1.1383E-97    3.3582E-99    1.3806E-46    1.3164E-73    1.7325E-70    9.3360E-77    2.2413E-99    2.5279E-154   1.6959E-86    3.6282E-167   1.3615E-141   9.1999E-172   7.7819E-136   1.2577E-130   1.9111E-112   3.7397E-88    1.1255E-149   6.0690E-139   3.8576E-185   1.7698E-179   4.2365E-216   3.2448E-174   1.1109E-169   7.1758E-195   6.8755E-161   2.4262E-111   1.9949E-177   1.0263E-167   4.6796E-133   1.6494E-117   4.2365E-216   4.2248E-178   4.2365E-216   4.1279E-85    1.1377E-159   4.2248E-178   4.2365E-216   4.3058E-190   4.2365E-216   3.6665E-138   
