T/K           P/MPa         H2O(g)        H2(g)         H2S(g)        HCl(g)        HF(g)         H(g)          HCOOH(g;cis)  HCOOH(g;trans)              HCOOH(g)      OH(g)         O2(g)         O(g)          CO2(g)        CH4(g)        CO(g)         COS(g)        C(g)          N2(g)         NO(g)         N(g)          NH3(g)        NaCl(g)       Na(g)         NaOH(g)       KOH(g)        SO2(g)        SH(g)         S2(g)         SO(g)         S(g)          Fe(g)         Fe(OH)2(g)    FeO(g)        FeOH(g)       FeO2(g)       Ni(g)         NiS(g)        NiOH(g)       Ni(OH)2(g)    Mn(g)         MnH(g)        SiO(g)        SiO2(g)       Si(g)         PO(g)         Mg(g)         MgO(g)        MgOH(g)       Mg(OH)2(g)    MgS(g)        CrO2(g)       Cr(OH)2(g)    Cr(OH)3(g)    AlO(g)        AlOH(g)       Al(g)         Al(OH)3(g)    Al(OH)2(g)    AlOH(g)       CaO(g)        CaOH(g)       Ca(g)         Ca(OH)2(g)    
0130.00       1.0000E-3     5.9813E-21    1.2650E-37    2.9726E-51    3.5338E-40    1.5174E-70    4.9291E-103   7.6454E-72    2.0353E-78    7.7962E-72    4.5258E-111   1.3782E-154   1.5098E-173   1.5186E-21    1.0485E-76    1.2250E-52    5.3300E-64    4.2365E-216   1.0000E+0     1.1361E-113   1.7033E-186   2.5165E-45    1.5294E-85    3.2206E-140   1.0449E-124   1.0813E-126   8.6996E-59    2.5538E-93    1.3556E-89    6.3010E-98    1.0311E-126   7.7421E-199   4.1152E-111   4.2365E-216   5.4697E-183   4.2365E-216   1.0082E-174   1.5118E-168   9.3625E-145   2.2186E-113   2.6590E-192   9.0456E-179   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.6272E-208   1.8009E-143   4.2365E-216   4.2365E-216   2.7298E-172   3.0397E-152   4.2365E-216   4.2365E-216   4.2365E-216   1.3949E-109   4.0278E-207   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   1.4338E-178   
0130.00       3.0000E-3     1.9938E-21    4.2168E-38    9.9088E-52    1.1779E-40    5.0580E-71    1.6430E-103   2.5485E-72    6.7844E-79    2.5987E-72    1.5086E-111   4.5939E-155   5.0327E-174   5.0620E-22    3.4950E-77    4.0834E-53    1.7767E-64    4.2365E-216   1.0000E+0     6.5591E-114   9.8340E-187   1.4529E-45    5.0978E-86    1.0735E-140   3.4830E-125   3.6044E-127   2.8999E-59    8.5126E-94    4.5188E-90    2.1003E-98    3.4371E-127   2.5807E-199   1.3717E-111   4.2365E-216   1.8232E-183   4.2365E-216   3.3607E-175   5.0394E-169   3.1208E-145   7.3953E-114   8.8632E-193   3.0152E-179   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   1.5424E-208   6.0029E-144   4.2365E-216   4.2365E-216   9.0994E-173   1.0132E-152   4.2365E-216   4.2365E-216   4.2365E-216   4.6495E-110   1.3426E-207   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.7793E-179   
0140.00       1.0000E-3     9.1940E-19    1.8724E-34    6.8834E-47    1.1794E-36    7.3394E-65    3.1960E-95    7.3988E-66    5.7953E-72    7.5145E-66    1.8915E-102   9.1180E-143   1.6100E-160   3.0093E-19    1.3478E-70    3.6730E-48    1.1530E-58    4.2365E-216   1.0000E+0     3.8237E-105   5.8618E-173   8.7444E-42    8.9880E-79    9.6934E-130   3.8621E-115   5.4884E-117   1.0083E-53    5.6073E-86    1.9564E-82    3.8473E-90    4.6600E-117   5.8008E-184   2.7890E-102   4.3884E-200   4.6317E-169   5.7773E-206   1.4816E-161   1.1348E-155   1.3844E-133   2.3174E-104   5.3374E-178   2.5721E-165   4.2365E-216   6.2915E-215   4.2365E-216   1.2802E-208   2.4028E-202   4.2365E-216   2.2176E-192   2.3238E-132   2.3409E-212   5.0762E-201   5.1485E-159   2.4690E-140   4.2365E-216   3.1722E-213   4.2365E-216   8.6538E-101   2.3622E-191   3.1722E-213   4.2365E-216   4.2365E-216   4.2365E-216   6.0769E-165   
0140.00       3.0000E-3     3.0647E-19    6.2413E-35    2.2945E-47    3.9315E-37    2.4464E-65    1.0653E-95    2.4663E-66    1.9318E-72    2.5048E-66    6.3050E-103   3.0393E-143   5.3668E-161   1.0031E-19    4.4927E-71    1.2243E-48    3.8433E-59    4.2365E-216   1.0000E+0     2.2076E-105   3.3843E-173   5.0486E-42    2.9960E-79    3.2311E-130   1.2874E-115   1.8294E-117   3.3609E-54    1.8691E-86    6.5213E-83    1.2824E-90    1.5533E-117   1.9336E-184   9.2965E-103   1.4628E-200   1.5439E-169   1.9258E-206   4.9385E-162   3.7827E-156   4.6147E-134   7.7247E-105   1.7791E-178   8.5735E-166   4.2365E-216   2.0972E-215   4.2365E-216   4.2674E-209   8.0092E-203   4.2365E-216   7.3919E-193   7.7460E-133   7.8029E-213   1.6921E-201   1.7162E-159   8.2300E-141   4.2365E-216   1.0574E-213   4.2365E-216   2.8846E-101   7.8740E-192   1.0574E-213   4.2365E-216   4.2365E-216   4.2365E-216   2.0256E-165   
0150.00       1.0000E-3     7.2062E-17    1.0500E-31    4.1592E-43    1.3362E-33    6.2109E-60    1.8926E-88    1.1288E-60    2.2535E-66    1.1428E-60    5.6176E-95    1.6035E-132   3.1610E-149   2.9444E-17    2.6196E-65    2.7931E-44    4.8500E-54    4.2365E-216   1.0000E+0     9.3995E-98    3.1726E-161   1.0158E-38    6.5943E-73    1.1661E-120   7.5560E-107   1.4142E-108   2.4640E-49    1.2957E-79    3.1347E-76    2.1525E-83    1.0913E-108   4.5009E-171   1.2570E-94    5.9009E-186   5.4348E-157   2.3852E-191   3.8052E-150   1.6236E-144   6.6110E-124   1.5147E-96    1.3207E-165   1.1678E-153   3.2793E-206   7.6150E-200   4.2365E-216   6.2440E-194   2.5885E-188   4.2365E-216   8.6061E-179   9.9262E-123   1.8123E-197   9.6144E-187   1.6338E-147   5.1315E-130   4.2365E-216   2.9053E-198   4.2365E-216   3.5843E-93    1.0872E-177   2.9053E-198   4.2365E-216   8.8454E-212   4.2365E-216   3.9173E-153   
0150.00       3.0000E-3     2.4021E-17    3.4999E-32    1.3864E-43    4.4541E-34    2.0703E-60    6.3086E-89    3.7628E-61    7.5118E-67    3.8094E-61    1.8725E-95    5.3450E-133   1.0537E-149   9.8146E-18    8.7322E-66    9.3103E-45    1.6167E-54    4.2365E-216   1.0000E+0     5.4268E-98    1.8317E-161   5.8646E-39    2.1981E-73    3.8871E-121   2.5186E-107   4.7141E-109   8.2135E-50    4.3190E-80    1.0449E-76    7.1750E-84    3.6378E-109   1.5003E-171   4.1900E-95    1.9670E-186   1.8116E-157   7.9508E-192   1.2684E-150   5.4119E-145   2.2037E-124   5.0489E-97    4.4023E-166   3.8927E-154   1.0931E-206   2.5384E-200   4.2365E-216   2.0813E-194   8.6284E-189   4.2365E-216   2.8687E-179   3.3087E-123   6.0411E-198   3.2048E-187   5.4460E-148   1.7105E-130   4.2365E-216   9.6843E-199   4.2365E-216   1.1948E-93    3.6239E-178   9.6843E-199   4.2365E-216   2.9485E-212   4.2365E-216   1.3058E-153   
0160.00       1.0000E-3     3.2681E-15    2.6755E-29    8.4382E-40    6.2920E-31    1.2749E-55    1.6027E-82    3.8416E-56    1.7393E-61    3.8793E-56    1.9462E-88    1.4797E-123   2.4157E-139   1.6237E-15    1.0980E-60    6.9660E-41    5.3926E-50    4.2365E-216   1.0000E+0     2.7562E-91    5.8815E-151   4.8470E-36    8.9232E-68    1.0256E-112   1.3577E-99    3.2353E-101   1.7003E-45    4.8050E-74    8.4209E-71    1.7273E-77    2.3065E-101   8.5222E-160   6.2628E-88    1.3543E-173   1.9716E-146   1.4549E-178   3.6491E-140   9.3072E-135   1.9411E-115   1.0418E-89    9.1884E-155   1.8398E-143   1.2243E-192   1.2010E-186   4.2365E-216   4.4444E-181   4.9034E-176   5.5189E-203   6.6733E-167   2.6587E-114   1.9254E-184   2.9644E-174   1.8775E-137   5.4293E-121   4.2365E-216   3.5777E-185   4.2365E-216   1.6472E-86    9.7480E-166   3.5777E-185   4.2365E-216   7.0382E-198   4.2365E-216   8.4201E-143   
0160.00       3.0000E-3     1.0894E-15    8.9183E-30    2.8127E-40    2.0974E-31    4.2497E-56    5.3424E-83    1.2805E-56    5.7976E-62    1.2931E-56    6.4873E-89    4.9323E-124   8.0524E-140   5.4123E-16    3.6601E-61    2.3220E-41    1.7975E-50    4.2365E-216   1.0000E+0     1.5913E-91    3.3957E-151   2.7984E-36    2.9744E-68    3.4187E-113   4.5257E-100   1.0784E-101   5.6678E-46    1.6017E-74    2.8070E-71    5.7578E-78    7.6885E-102   2.8407E-160   2.0876E-88    4.5145E-174   6.5720E-147   4.8498E-179   1.2164E-140   3.1024E-135   6.4702E-116   3.4725E-90    3.0628E-155   6.1327E-144   4.0811E-193   4.0034E-187   4.2365E-216   1.4815E-181   1.6345E-176   1.8396E-203   2.2244E-167   8.8624E-115   6.4182E-185   9.8814E-175   6.2583E-138   1.8098E-121   4.2365E-216   1.1926E-185   4.2365E-216   5.4905E-87    3.2493E-166   1.1926E-185   4.2365E-216   2.3461E-198   4.2365E-216   2.8067E-143   
0170.00       1.0000E-3     9.4462E-14    3.5601E-27    6.9702E-37    1.4377E-28    8.1498E-52    2.7350E-77    3.8019E-52    3.5459E-57    3.8314E-52    1.1490E-82    1.2052E-115   1.2740E-130   5.5840E-14    1.3020E-56    6.9359E-38    2.0043E-46    4.2365E-216   1.0000E+0     1.4030E-85    6.7724E-142   1.1120E-33    3.0015E-63    1.0465E-105   3.4150E-93    1.0075E-94    4.1417E-42    3.9491E-69    5.1976E-66    2.8008E-72    6.7240E-95    7.5838E-150   5.0877E-82    1.0884E-162   4.0846E-137   2.7600E-167   2.3346E-131   3.7730E-126   5.7333E-108   1.1219E-83    3.3764E-145   1.8207E-134   1.1573E-180   5.3093E-175   4.2365E-216   9.7345E-170   3.3327E-165   2.1527E-190   2.0626E-156   7.2787E-107   5.9847E-173   3.0789E-163   1.4039E-128   4.9483E-113   4.2365E-216   1.2674E-173   4.2365E-216   1.2384E-80    3.4132E-155   1.2674E-173   4.2365E-216   1.2918E-185   4.2365E-216   1.0999E-133   
0170.00       3.0000E-3     3.1487E-14    1.1867E-27    2.3234E-37    4.7924E-29    2.7166E-52    9.1165E-78    1.2673E-52    1.1820E-57    1.2771E-52    3.8299E-83    4.0173E-116   4.2467E-131   1.8613E-14    4.3401E-57    2.3120E-38    6.6810E-47    4.2365E-216   1.0000E+0     8.1000E-86    3.9101E-142   6.4204E-34    1.0005E-63    3.4883E-106   1.1383E-93    3.3582E-95    1.3806E-42    1.3164E-69    1.7325E-66    9.3360E-73    2.2413E-95    2.5279E-150   1.6959E-82    3.6282E-163   1.3615E-137   9.1999E-168   7.7819E-132   1.2577E-126   1.9111E-108   3.7397E-84    1.1255E-145   6.0690E-135   3.8576E-181   1.7698E-175   4.2365E-216   3.2448E-170   1.1109E-165   7.1758E-191   6.8755E-157   2.4262E-107   1.9949E-173   1.0263E-163   4.6796E-129   1.6494E-113   4.2365E-216   4.2248E-174   4.2365E-216   4.1279E-81    1.1377E-155   4.2248E-174   4.2365E-216   4.3058E-186   4.2365E-216   3.6665E-134   
0180.00       1.0000E-3     1.8760E-12    2.7564E-25    2.7233E-34    1.7982E-26    1.9704E-48    1.2280E-72    1.3448E-48    2.3850E-53    1.3531E-48    1.5522E-77    1.2984E-108   7.2383E-123   1.2957E-12    5.3940E-53    3.2126E-35    2.9892E-43    4.2365E-216   1.0000E+0     1.6597E-80    7.6959E-134   1.3865E-31    3.1654E-59    1.7740E-99    1.6688E-87    5.9543E-89    4.2364E-39    9.2456E-65    9.4183E-62    1.1979E-67    3.7607E-89    5.2807E-141   9.1170E-77    5.3563E-153   7.7883E-129   2.9046E-157   1.5649E-123   1.6826E-118   2.4984E-101   2.5773E-78    1.0701E-136   1.7956E-126   5.1108E-170   1.1936E-164   4.2365E-216   1.1720E-159   1.4153E-155   3.3427E-179   4.3484E-147   2.9781E-100   9.8055E-163   1.8963E-153   1.0774E-120   5.8479E-106   4.2365E-216   2.3338E-163   4.2365E-216   2.0603E-75    8.0145E-146   2.3338E-163   4.2365E-216   1.0252E-174   5.8934E-204   1.3928E-125   
0180.00       3.0000E-3     6.2534E-13    9.1879E-26    9.0776E-35    5.9941E-27    6.5682E-49    4.0933E-73    4.4828E-49    7.9500E-54    4.5103E-49    5.1742E-78    4.3279E-109   2.4128E-123   4.3190E-13    1.7980E-53    1.0709E-35    9.9640E-44    4.2365E-216   1.0000E+0     9.5822E-81    4.4432E-134   8.0048E-32    1.0551E-59    5.9135E-100   5.5626E-88    1.9848E-89    1.4121E-39    3.0819E-65    3.1394E-62    3.9929E-68    1.2536E-89    1.7602E-141   3.0390E-77    1.7854E-153   2.5961E-129   9.6822E-158   5.2164E-124   5.6086E-119   8.3280E-102   8.5910E-79    3.5670E-137   5.9853E-127   1.7036E-170   3.9785E-165   4.2365E-216   3.9066E-160   4.7177E-156   1.1142E-179   1.4495E-147   9.9271E-101   3.2685E-163   6.3210E-154   3.5915E-121   1.9493E-106   4.2365E-216   7.7792E-164   4.2365E-216   6.8676E-76    2.6715E-146   7.7792E-164   4.2365E-216   3.4172E-175   1.9645E-204   4.6427E-126   
0190.00       1.0000E-3     2.7164E-11    1.3524E-23    5.6650E-32    1.3539E-24    2.1008E-45    1.7909E-68    2.0009E-45    6.3070E-50    2.0106E-45    6.0566E-73    2.5462E-102   6.2972E-116   2.1587E-11    9.2216E-50    7.8107E-33    2.0662E-40    4.0546E-205   1.0000E+0     5.7451E-76    1.2439E-126   1.0347E-29    1.2571E-55    6.6342E-94    2.0521E-82    8.6833E-84    2.0869E-36    7.5176E-61    6.0803E-58    1.6677E-63    5.2363E-84    4.3026E-133   4.5750E-72    2.5090E-144   1.9922E-121   2.6782E-148   1.5696E-116   1.1699E-111   2.1732E-95    1.6120E-73    4.3076E-129   2.5405E-119   1.7105E-160   2.1838E-155   4.2365E-216   1.2262E-150   5.8188E-147   3.4379E-169   9.5550E-139   2.4583E-94    1.3480E-153   1.0823E-144   1.2163E-113   1.2377E-99    4.8582E-210   3.5630E-154   4.2365E-216   9.6271E-71    1.9340E-137   3.5630E-154   3.3799E-208   5.7778E-165   7.6915E-193   2.4714E-118   
0190.00       3.0000E-3     9.0548E-12    4.5081E-24    1.8883E-32    4.5131E-25    7.0025E-46    5.9697E-69    6.6697E-46    2.1024E-50    6.7022E-46    2.0189E-73    8.4874E-103   2.0990E-116   7.1956E-12    3.0739E-50    2.6036E-33    6.8874E-41    1.3515E-205   1.0000E+0     3.3170E-76    7.1815E-127   5.9736E-30    4.1903E-56    2.2114E-94    6.8404E-83    2.8944E-84    6.9564E-37    2.5059E-61    2.0268E-58    5.5591E-64    1.7454E-84    1.4342E-133   1.5250E-72    8.3632E-145   6.6408E-122   8.9275E-149   5.2321E-117   3.8995E-112   7.2440E-96    5.3733E-74    1.4359E-129   8.4684E-120   5.7016E-161   7.2793E-156   4.2365E-216   4.0873E-151   1.9396E-147   1.1460E-169   3.1850E-139   8.1944E-95    4.4932E-154   3.6077E-145   4.0542E-114   4.1256E-100   1.6194E-210   1.1876E-154   4.2365E-216   3.2090E-71    6.4467E-138   1.1876E-154   1.1266E-208   1.9259E-165   2.5638E-193   8.2380E-119   
0200.00       1.0000E-3     3.0072E-10    4.5027E-22    6.8970E-30    6.6219E-23    1.1166E-42    1.0041E-64    1.4263E-42    7.5454E-47    1.4319E-42    8.2223E-69    1.1736E-96    1.1114E-109   2.7138E-10    7.4328E-47    1.0979E-30    7.4288E-38    1.9301E-194   1.0000E+0     6.9970E-72    3.8309E-120   4.9927E-28    2.1767E-52    6.8660E-89    7.8109E-78    3.8545E-79    5.5250E-34    2.4876E-57    1.6326E-54    8.9445E-60    2.2358E-79    5.6602E-126   7.7814E-68    1.5921E-136   9.2412E-115   3.1183E-140   3.1328E-110   1.6762E-105   4.8055E-90    3.3369E-69    3.0020E-122   6.9016E-113   6.3884E-152   4.7375E-147   4.2365E-216   1.6083E-142   3.2876E-139   3.5193E-160   3.0722E-131   5.2046E-89    2.2550E-145   8.1811E-137   2.6929E-107   6.0736E-94    5.7872E-199   6.5530E-146   4.9594E-216   1.5289E-66    6.7487E-130   6.5530E-146   2.7945E-197   3.4392E-156   7.7416E-183   8.2525E-112   
