T/K           P/MPa         H2O(g)        H2(g)         H2S(g)        HCl(g)        HF(g)         H(g)          HCOOH(g;cis)  HCOOH(g;trans)              HCOOH(g)      OH(g)         O2(g)         O(g)          CO2(g)        CH4(g)        CO(g)         COS(g)        C(g)          N2(g)         NO(g)         N(g)          NH3(g)        NaCl(g)       Na(g)         NaOH(g)       KOH(g)        SO2(g)        SH(g)         S2(g)         SO(g)         S(g)          Fe(g)         Fe(OH)2(g)    FeO(g)        FeOH(g)       FeO2(g)       Ni(g)         NiS(g)        NiOH(g)       Ni(OH)2(g)    Mn(g)         MnH(g)        SiO(g)        SiO2(g)       Si(g)         PO(g)         Mg(g)         MgO(g)        MgOH(g)       Mg(OH)2(g)    MgS(g)        CrO2(g)       Cr(OH)2(g)    Cr(OH)3(g)    AlO(g)        AlOH(g)       Al(g)         Al(OH)3(g)    Al(OH)2(g)    AlOH(g)       CaO(g)        CaOH(g)       Ca(g)         Ca(OH)2(g)    
0130.00       1.0000E+3     5.9813E-27    1.2650E-43    2.9726E-57    3.5338E-46    1.5174E-76    4.9291E-109   7.6454E-78    2.0353E-84    7.7962E-78    4.5258E-117   1.3782E-160   1.5098E-179   1.5186E-27    1.0485E-82    1.2250E-58    5.3300E-70    4.2365E-216   1.0000E+0     1.1361E-116   1.7033E-189   2.5165E-48    1.5294E-91    3.2206E-146   1.0449E-130   1.0813E-132   8.6996E-65    2.5538E-99    1.3556E-95    6.3010E-104   1.0311E-132   7.7421E-205   4.1152E-117   4.2365E-216   5.4697E-189   4.2365E-216   1.0082E-180   1.5118E-174   9.3625E-151   2.2186E-119   2.6590E-198   9.0456E-185   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.6272E-214   1.8009E-149   4.2365E-216   4.2365E-216   2.7298E-178   3.0397E-158   4.2365E-216   4.2365E-216   4.2365E-216   1.3949E-115   4.0278E-213   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   1.4338E-184   
0130.00       3.0000E+3     1.9938E-27    4.2167E-44    9.9088E-58    1.1779E-46    5.0580E-77    1.6430E-109   2.5485E-78    6.7844E-85    2.5987E-78    1.5086E-117   4.5939E-161   5.0327E-180   5.0620E-28    3.4950E-83    4.0834E-59    1.7767E-70    4.2365E-216   1.0000E+0     6.5591E-117   9.8340E-190   1.4529E-48    5.0978E-92    1.0735E-146   3.4830E-131   3.6044E-133   2.8999E-65    8.5126E-100   4.5188E-96    2.1004E-104   3.4371E-133   2.5807E-205   1.3717E-117   4.2365E-216   1.8232E-189   4.2365E-216   3.3607E-181   5.0394E-175   3.1208E-151   7.3953E-120   8.8633E-199   3.0152E-185   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   1.5424E-214   6.0029E-150   4.2365E-216   4.2365E-216   9.0994E-179   1.0132E-158   4.2365E-216   4.2365E-216   4.2365E-216   4.6495E-116   1.3426E-213   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.7793E-185   
0140.00       1.0000E+3     9.1940E-25    1.8724E-40    6.8834E-53    1.1794E-42    7.3394E-71    3.1960E-101   7.3988E-72    5.7953E-78    7.5145E-72    1.8915E-108   9.1180E-149   1.6100E-166   3.0093E-25    1.3478E-76    3.6730E-54    1.1530E-64    4.2365E-216   1.0000E+0     3.8237E-108   5.8618E-176   8.7444E-45    8.9880E-85    9.6934E-136   3.8621E-121   5.4884E-123   1.0083E-59    5.6073E-92    1.9564E-88    3.8473E-96    4.6600E-123   5.8008E-190   2.7890E-108   4.3884E-206   4.6317E-175   5.7773E-212   1.4816E-167   1.1348E-161   1.3844E-139   2.3174E-110   5.3374E-184   2.5721E-171   4.2365E-216   4.2365E-216   4.2365E-216   1.2802E-214   2.4028E-208   4.2365E-216   2.2176E-198   2.3238E-138   4.2365E-216   5.0762E-207   5.1485E-165   2.4690E-146   4.2365E-216   4.2365E-216   4.2365E-216   8.6538E-107   2.3622E-197   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   6.0769E-171   
0140.00       3.0000E+3     3.0647E-25    6.2413E-41    2.2945E-53    3.9315E-43    2.4464E-71    1.0653E-101   2.4663E-72    1.9318E-78    2.5048E-72    6.3050E-109   3.0393E-149   5.3668E-167   1.0031E-25    4.4927E-77    1.2243E-54    3.8433E-65    4.2365E-216   1.0000E+0     2.2076E-108   3.3843E-176   5.0486E-45    2.9960E-85    3.2311E-136   1.2874E-121   1.8294E-123   3.3609E-60    1.8691E-92    6.5213E-89    1.2824E-96    1.5533E-123   1.9336E-190   9.2965E-109   1.4628E-206   1.5439E-175   1.9258E-212   4.9386E-168   3.7827E-162   4.6147E-140   7.7248E-111   1.7791E-184   8.5735E-172   4.2365E-216   4.2365E-216   4.2365E-216   4.2674E-215   8.0092E-209   4.2365E-216   7.3919E-199   7.7460E-139   4.2365E-216   1.6921E-207   1.7162E-165   8.2300E-147   4.2365E-216   4.2365E-216   4.2365E-216   2.8846E-107   7.8740E-198   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   2.0256E-171   
0150.00       1.0000E+3     7.2062E-23    1.0500E-37    4.1592E-49    1.3362E-39    6.2109E-66    1.8926E-94    1.1288E-66    2.2535E-72    1.1428E-66    5.6176E-101   1.6035E-138   3.1610E-155   2.9444E-23    2.6196E-71    2.7931E-50    4.8500E-60    4.2365E-216   1.0000E+0     9.3995E-101   3.1726E-164   1.0158E-41    6.5943E-79    1.1661E-126   7.5560E-113   1.4142E-114   2.4640E-55    1.2957E-85    3.1347E-82    2.1525E-89    1.0913E-114   4.5009E-177   1.2570E-100   5.9009E-192   5.4348E-163   2.3852E-197   3.8052E-156   1.6236E-150   6.6110E-130   1.5147E-102   1.3207E-171   1.1678E-159   3.2793E-212   7.6150E-206   4.2365E-216   6.2440E-200   2.5885E-194   4.2365E-216   8.6061E-185   9.9262E-129   1.8123E-203   9.6144E-193   1.6338E-153   5.1315E-136   4.2365E-216   2.9053E-204   4.2365E-216   3.5843E-99    1.0872E-183   2.9053E-204   4.2365E-216   4.2365E-216   4.2365E-216   3.9173E-159   
0150.00       3.0000E+3     2.4020E-23    3.4999E-38    1.3864E-49    4.4541E-40    2.0703E-66    6.3086E-95    3.7628E-67    7.5118E-73    3.8094E-67    1.8725E-101   5.3450E-139   1.0537E-155   9.8146E-24    8.7321E-72    9.3103E-51    1.6167E-60    4.2365E-216   1.0000E+0     5.4268E-101   1.8317E-164   5.8646E-42    2.1981E-79    3.8871E-127   2.5186E-113   4.7141E-115   8.2135E-56    4.3190E-86    1.0449E-82    7.1750E-90    3.6378E-115   1.5003E-177   4.1900E-101   1.9670E-192   1.8116E-163   7.9508E-198   1.2684E-156   5.4119E-151   2.2037E-130   5.0489E-103   4.4023E-172   3.8927E-160   1.0931E-212   2.5384E-206   4.2365E-216   2.0813E-200   8.6284E-195   4.2365E-216   2.8687E-185   3.3087E-129   6.0411E-204   3.2048E-193   5.4460E-154   1.7105E-136   4.2365E-216   9.6843E-205   4.2365E-216   1.1948E-99    3.6238E-184   9.6843E-205   4.2365E-216   4.2365E-216   4.2365E-216   1.3058E-159   
0160.00       1.0000E+3     3.2681E-21    2.6755E-35    8.4382E-46    6.2920E-37    1.2749E-61    1.6027E-88    3.8416E-62    1.7393E-67    3.8793E-62    1.9462E-94    1.4797E-129   2.4157E-145   1.6237E-21    1.0980E-66    6.9660E-47    5.3926E-56    4.2365E-216   1.0000E+0     2.7562E-94    5.8815E-154   4.8470E-39    8.9232E-74    1.0256E-118   1.3577E-105   3.2353E-107   1.7003E-51    4.8050E-80    8.4209E-77    1.7274E-83    2.3065E-107   8.5222E-166   6.2629E-94    1.3543E-179   1.9716E-152   1.4549E-184   3.6491E-146   9.3072E-141   1.9411E-121   1.0418E-95    9.1884E-161   1.8398E-149   1.2243E-198   1.2010E-192   4.2365E-216   4.4444E-187   4.9034E-182   5.5189E-209   6.6733E-173   2.6587E-120   1.9254E-190   2.9644E-180   1.8775E-143   5.4293E-127   4.2365E-216   3.5777E-191   4.2365E-216   1.6472E-92    9.7480E-172   3.5777E-191   4.2365E-216   7.0382E-204   4.2365E-216   8.4201E-149   
0160.00       3.0000E+3     1.0894E-21    8.9183E-36    2.8127E-46    2.0974E-37    4.2497E-62    5.3424E-89    1.2805E-62    5.7976E-68    1.2931E-62    6.4873E-95    4.9323E-130   8.0524E-146   5.4123E-22    3.6601E-67    2.3220E-47    1.7975E-56    4.2365E-216   1.0000E+0     1.5913E-94    3.3957E-154   2.7984E-39    2.9744E-74    3.4187E-119   4.5257E-106   1.0784E-107   5.6678E-52    1.6017E-80    2.8070E-77    5.7578E-84    7.6885E-108   2.8407E-166   2.0876E-94    4.5145E-180   6.5720E-153   4.8498E-185   1.2164E-146   3.1024E-141   6.4702E-122   3.4725E-96    3.0628E-161   6.1327E-150   4.0811E-199   4.0034E-193   4.2365E-216   1.4815E-187   1.6345E-182   1.8396E-209   2.2244E-173   8.8624E-121   6.4182E-191   9.8814E-181   6.2582E-144   1.8098E-127   4.2365E-216   1.1926E-191   4.2365E-216   5.4905E-93    3.2493E-172   1.1926E-191   4.2365E-216   2.3461E-204   4.2365E-216   2.8067E-149   
0170.00       1.0000E+3     9.4462E-20    3.5601E-33    6.9702E-43    1.4377E-34    8.1498E-58    2.7350E-83    3.8019E-58    3.5459E-63    3.8314E-58    1.1490E-88    1.2052E-121   1.2740E-136   5.5840E-20    1.3020E-62    6.9359E-44    2.0043E-52    4.2365E-216   1.0000E+0     1.4030E-88    6.7724E-145   1.1120E-36    3.0015E-69    1.0465E-111   3.4150E-99    1.0075E-100   4.1417E-48    3.9491E-75    5.1976E-72    2.8008E-78    6.7240E-101   7.5838E-156   5.0877E-88    1.0884E-168   4.0846E-143   2.7600E-173   2.3346E-137   3.7730E-132   5.7333E-114   1.1219E-89    3.3764E-151   1.8207E-140   1.1573E-186   5.3093E-181   4.2365E-216   9.7345E-176   3.3327E-171   2.1527E-196   2.0626E-162   7.2787E-113   5.9847E-179   3.0789E-169   1.4039E-134   4.9483E-119   4.2365E-216   1.2674E-179   4.2365E-216   1.2384E-86    3.4132E-161   1.2674E-179   4.2365E-216   1.2917E-191   4.2365E-216   1.0999E-139   
0170.00       3.0000E+3     3.1487E-20    1.1867E-33    2.3234E-43    4.7924E-35    2.7166E-58    9.1165E-84    1.2673E-58    1.1820E-63    1.2771E-58    3.8299E-89    4.0173E-122   4.2467E-137   1.8613E-20    4.3401E-63    2.3120E-44    6.6810E-53    4.2365E-216   1.0000E+0     8.1000E-89    3.9101E-145   6.4204E-37    1.0005E-69    3.4883E-112   1.1383E-99    3.3582E-101   1.3806E-48    1.3164E-75    1.7325E-72    9.3360E-79    2.2413E-101   2.5279E-156   1.6959E-88    3.6282E-169   1.3615E-143   9.1999E-174   7.7819E-138   1.2577E-132   1.9111E-114   3.7397E-90    1.1255E-151   6.0690E-141   3.8576E-187   1.7698E-181   4.2365E-216   3.2448E-176   1.1109E-171   7.1758E-197   6.8755E-163   2.4262E-113   1.9949E-179   1.0263E-169   4.6796E-135   1.6494E-119   4.2365E-216   4.2248E-180   4.2365E-216   4.1279E-87    1.1377E-161   4.2248E-180   4.2365E-216   4.3058E-192   4.2365E-216   3.6665E-140   
0180.00       1.0000E+3     1.8760E-18    2.7564E-31    2.7233E-40    1.7982E-32    1.9704E-54    1.2280E-78    1.3448E-54    2.3850E-59    1.3531E-54    1.5522E-83    1.2984E-114   7.2383E-129   1.2957E-18    5.3940E-59    3.2126E-41    2.9892E-49    4.2365E-216   1.0000E+0     1.6597E-83    7.6959E-137   1.3865E-34    3.1654E-65    1.7740E-105   1.6688E-93    5.9543E-95    4.2364E-45    9.2456E-71    9.4183E-68    1.1979E-73    3.7607E-95    5.2807E-147   9.1170E-83    5.3563E-159   7.7883E-135   2.9046E-163   1.5649E-129   1.6826E-124   2.4984E-107   2.5773E-84    1.0701E-142   1.7956E-132   5.1108E-176   1.1936E-170   4.2365E-216   1.1720E-165   1.4153E-161   3.3427E-185   4.3484E-153   2.9781E-106   9.8055E-169   1.8963E-159   1.0774E-126   5.8479E-112   4.2365E-216   2.3338E-169   4.2365E-216   2.0603E-81    8.0145E-152   2.3338E-169   4.2365E-216   1.0252E-180   5.8934E-210   1.3928E-131   
0180.00       3.0000E+3     6.2534E-19    9.1879E-32    9.0776E-41    5.9940E-33    6.5682E-55    4.0933E-79    4.4828E-55    7.9500E-60    4.5103E-55    5.1742E-84    4.3279E-115   2.4128E-129   4.3190E-19    1.7980E-59    1.0709E-41    9.9640E-50    4.2365E-216   1.0000E+0     9.5822E-84    4.4432E-137   8.0048E-35    1.0551E-65    5.9135E-106   5.5626E-94    1.9848E-95    1.4121E-45    3.0819E-71    3.1394E-68    3.9929E-74    1.2536E-95    1.7602E-147   3.0390E-83    1.7854E-159   2.5961E-135   9.6822E-164   5.2164E-130   5.6086E-125   8.3281E-108   8.5910E-85    3.5670E-143   5.9853E-133   1.7036E-176   3.9785E-171   4.2365E-216   3.9066E-166   4.7177E-162   1.1142E-185   1.4495E-153   9.9271E-107   3.2685E-169   6.3210E-160   3.5915E-127   1.9493E-112   4.2365E-216   7.7792E-170   4.2365E-216   6.8676E-82    2.6715E-152   7.7792E-170   4.2365E-216   3.4172E-181   1.9645E-210   4.6427E-132   
0190.00       1.0000E+3     2.7164E-17    1.3524E-29    5.6650E-38    1.3539E-30    2.1008E-51    1.7909E-74    2.0009E-51    6.3070E-56    2.0106E-51    6.0566E-79    2.5462E-108   6.2972E-122   2.1587E-17    9.2216E-56    7.8107E-39    2.0662E-46    4.0546E-211   1.0000E+0     5.7451E-79    1.2439E-129   1.0347E-32    1.2571E-61    6.6342E-100   2.0521E-88    8.6833E-90    2.0869E-42    7.5176E-67    6.0803E-64    1.6677E-69    5.2363E-90    4.3026E-139   4.5750E-78    2.5090E-150   1.9922E-127   2.6782E-154   1.5696E-122   1.1699E-117   2.1732E-101   1.6120E-79    4.3076E-135   2.5405E-125   1.7105E-166   2.1838E-161   4.2365E-216   1.2262E-156   5.8188E-153   3.4379E-175   9.5550E-145   2.4583E-100   1.3480E-159   1.0823E-150   1.2163E-119   1.2377E-105   4.8582E-216   3.5630E-160   4.2365E-216   9.6271E-77    1.9340E-143   3.5630E-160   3.3799E-214   5.7778E-171   7.6915E-199   2.4714E-124   
0190.00       3.0000E+3     9.0548E-18    4.5081E-30    1.8883E-38    4.5131E-31    7.0025E-52    5.9697E-75    6.6697E-52    2.1023E-56    6.7022E-52    2.0189E-79    8.4874E-109   2.0990E-122   7.1956E-18    3.0739E-56    2.6036E-39    6.8874E-47    1.3515E-211   1.0000E+0     3.3170E-79    7.1815E-130   5.9736E-33    4.1903E-62    2.2114E-100   6.8404E-89    2.8944E-90    6.9564E-43    2.5059E-67    2.0268E-64    5.5591E-70    1.7454E-90    1.4342E-139   1.5250E-78    8.3632E-151   6.6408E-128   8.9275E-155   5.2321E-123   3.8996E-118   7.2440E-102   5.3733E-80    1.4359E-135   8.4684E-126   5.7016E-167   7.2793E-162   4.2365E-216   4.0873E-157   1.9396E-153   1.1460E-175   3.1850E-145   8.1944E-101   4.4932E-160   3.6077E-151   4.0542E-120   4.1256E-106   4.2365E-216   1.1876E-160   4.2365E-216   3.2090E-77    6.4467E-144   1.1876E-160   1.1266E-214   1.9259E-171   2.5638E-199   8.2380E-125   
0200.00       1.0000E+3     3.0072E-16    4.5027E-28    6.8970E-36    6.6219E-29    1.1166E-48    1.0041E-70    1.4263E-48    7.5454E-53    1.4319E-48    8.2223E-75    1.1736E-102   1.1114E-115   2.7138E-16    7.4328E-53    1.0979E-36    7.4288E-44    1.9301E-200   1.0000E+0     6.9970E-75    3.8309E-123   4.9927E-31    2.1767E-58    6.8660E-95    7.8109E-84    3.8545E-85    5.5250E-40    2.4876E-63    1.6326E-60    8.9445E-66    2.2358E-85    5.6602E-132   7.7814E-74    1.5921E-142   9.2412E-121   3.1183E-146   3.1328E-116   1.6762E-111   4.8055E-96    3.3369E-75    3.0020E-128   6.9016E-119   6.3884E-158   4.7375E-153   4.2365E-216   1.6083E-148   3.2876E-145   3.5193E-166   3.0722E-137   5.2046E-95    2.2550E-151   8.1811E-143   2.6929E-113   6.0736E-100   5.7872E-205   6.5530E-152   4.2365E-216   1.5289E-72    6.7487E-136   6.5530E-152   2.7945E-203   3.4392E-162   7.7416E-189   8.2525E-118   
