T/K           P/MPa         H2O(g)        H2(g)         H2S(g)        HCl(g)        HF(g)         H(g)          HCOOH(g;cis)  HCOOH(g;trans)              HCOOH(g)      OH(g)         O2(g)         O(g)          CO2(g)        CH4(g)        CO(g)         COS(g)        C(g)          N2(g)         NO(g)         N(g)          NH3(g)        NaCl(g)       Na(g)         NaOH(g)       KOH(g)        SO2(g)        SH(g)         S2(g)         SO(g)         S(g)          Fe(g)         Fe(OH)2(g)    FeO(g)        FeOH(g)       FeO2(g)       Ni(g)         NiS(g)        NiOH(g)       Ni(OH)2(g)    Mn(g)         MnH(g)        SiO(g)        SiO2(g)       Si(g)         PO(g)         Mg(g)         MgO(g)        MgOH(g)       Mg(OH)2(g)    MgS(g)        CrO2(g)       Cr(OH)2(g)    Cr(OH)3(g)    AlO(g)        AlOH(g)       Al(g)         Al(OH)3(g)    Al(OH)2(g)    AlOH(g)       CaO(g)        CaOH(g)       Ca(g)         Ca(OH)2(g)    
0110.00       1.0000E-5     1.9198E-13    4.0412E-25    1.3786E-33    2.9035E-40    2.9617E-41    7.3083E-112   8.2259E-52    1.4058E-59    8.4853E-52    1.8624E-129   3.9135E-198   1.1418E-212   3.7554E-11    5.7605E-23    2.6953E-40    1.2434E-45    4.7800E-217   1.0000E+0     4.1862E-142   4.7800E-217   5.0236E-25    2.7441E-100   3.0520E-162   2.2267E-142   1.7186E-138   6.2950E-77    9.6491E-93    7.2438E-90    1.6869E-115   1.5218E-141   4.7800E-217   1.9854E-117   4.7800E-217   2.5678E-204   4.7800E-217   6.1260E-215   8.2094E-200   7.4409E-178   5.6839E-139   4.7800E-217   3.2846E-209   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   2.1784E-173   4.7800E-217   4.7800E-217   2.0959E-186   7.5106E-161   4.7800E-217   4.7800E-217   4.7800E-217   7.0452E-120   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   6.6604E-215   
0110.00       3.0000E-5     1.9198E-13    4.0412E-25    1.3786E-33    2.9035E-40    2.9617E-41    7.3083E-112   8.2259E-52    1.4058E-59    8.4853E-52    1.8624E-129   3.9135E-198   1.1418E-212   3.7554E-11    5.7605E-23    2.6953E-40    1.2434E-45    4.7800E-217   1.0000E+0     4.1862E-142   4.7800E-217   5.0236E-25    2.7441E-100   3.0520E-162   2.2267E-142   1.7186E-138   6.2950E-77    9.6491E-93    7.2438E-90    1.6869E-115   1.5218E-141   4.7800E-217   1.9854E-117   4.7800E-217   2.5678E-204   4.7800E-217   6.1260E-215   8.2094E-200   7.4409E-178   5.6839E-139   4.7800E-217   3.2846E-209   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   2.1784E-173   4.7800E-217   4.7800E-217   2.0959E-186   7.5106E-161   4.7800E-217   4.7800E-217   4.7800E-217   7.0452E-120   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   6.6604E-215   
0110.00       1.0000E-5     1.9198E-13    4.0412E-25    1.3786E-33    2.9035E-40    2.9617E-41    7.3083E-112   8.2259E-52    1.4058E-59    8.4853E-52    1.8624E-129   3.9135E-198   1.1418E-212   3.7554E-11    5.7605E-23    2.6953E-40    1.2434E-45    4.7800E-217   1.0000E+0     4.1862E-142   4.7800E-217   5.0236E-25    2.7441E-100   3.0520E-162   2.2267E-142   1.7186E-138   6.2950E-77    9.6491E-93    7.2438E-90    1.6869E-115   1.5218E-141   4.7800E-217   1.9854E-117   4.7800E-217   2.5678E-204   4.7800E-217   6.1260E-215   8.2094E-200   7.4409E-178   5.6839E-139   4.7800E-217   3.2846E-209   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   2.1784E-173   4.7800E-217   4.7800E-217   2.0959E-186   7.5106E-161   4.7800E-217   4.7800E-217   4.7800E-217   7.0452E-120   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   6.6604E-215   
0110.00       3.0000E-5     1.9198E-13    4.0412E-25    1.3786E-33    2.9035E-40    2.9617E-41    7.3083E-112   8.2259E-52    1.4058E-59    8.4853E-52    1.8624E-129   3.9135E-198   1.1418E-212   3.7554E-11    5.7605E-23    2.6953E-40    1.2434E-45    4.7800E-217   1.0000E+0     4.1862E-142   4.7800E-217   5.0236E-25    2.7441E-100   3.0520E-162   2.2267E-142   1.7186E-138   6.2950E-77    9.6491E-93    7.2438E-90    1.6869E-115   1.5218E-141   4.7800E-217   1.9854E-117   4.7800E-217   2.5678E-204   4.7800E-217   6.1260E-215   8.2094E-200   7.4409E-178   5.6839E-139   4.7800E-217   3.2846E-209   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   2.1784E-173   4.7800E-217   4.7800E-217   2.0959E-186   7.5106E-161   4.7800E-217   4.7800E-217   4.7800E-217   7.0452E-120   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   6.6604E-215   
0110.00       1.0000E-5     1.9198E-13    4.0412E-25    1.3786E-33    2.9035E-40    2.9617E-41    7.3083E-112   8.2259E-52    1.4058E-59    8.4853E-52    1.8624E-129   3.9135E-198   1.1418E-212   3.7554E-11    5.7605E-23    2.6953E-40    1.2434E-45    4.7800E-217   1.0000E+0     4.1862E-142   4.7800E-217   5.0236E-25    2.7441E-100   3.0520E-162   2.2267E-142   1.7186E-138   6.2950E-77    9.6491E-93    7.2438E-90    1.6869E-115   1.5218E-141   4.7800E-217   1.9854E-117   4.7800E-217   2.5678E-204   4.7800E-217   6.1260E-215   8.2094E-200   7.4409E-178   5.6839E-139   4.7800E-217   3.2846E-209   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   2.1784E-173   4.7800E-217   4.7800E-217   2.0959E-186   7.5106E-161   4.7800E-217   4.7800E-217   4.7800E-217   7.0452E-120   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   6.6604E-215   
0110.00       3.0000E-5     1.9198E-13    4.0412E-25    1.3786E-33    2.9035E-40    2.9617E-41    7.3083E-112   8.2259E-52    1.4058E-59    8.4853E-52    1.8624E-129   3.9135E-198   1.1418E-212   3.7554E-11    5.7605E-23    2.6953E-40    1.2434E-45    4.7800E-217   1.0000E+0     4.1862E-142   4.7800E-217   5.0236E-25    2.7441E-100   3.0520E-162   2.2267E-142   1.7186E-138   6.2950E-77    9.6491E-93    7.2438E-90    1.6869E-115   1.5218E-141   4.7800E-217   1.9854E-117   4.7800E-217   2.5678E-204   4.7800E-217   6.1260E-215   8.2094E-200   7.4409E-178   5.6839E-139   4.7800E-217   3.2846E-209   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   2.1784E-173   4.7800E-217   4.7800E-217   2.0959E-186   7.5106E-161   4.7800E-217   4.7800E-217   4.7800E-217   7.0452E-120   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   6.6604E-215   
0110.00       1.0000E-5     1.9198E-13    4.0412E-25    1.3786E-33    2.9035E-40    2.9617E-41    7.3083E-112   8.2259E-52    1.4058E-59    8.4853E-52    1.8624E-129   3.9135E-198   1.1418E-212   3.7554E-11    5.7605E-23    2.6953E-40    1.2434E-45    4.7800E-217   1.0000E+0     4.1862E-142   4.7800E-217   5.0236E-25    2.7441E-100   3.0520E-162   2.2267E-142   1.7186E-138   6.2950E-77    9.6491E-93    7.2438E-90    1.6869E-115   1.5218E-141   4.7800E-217   1.9854E-117   4.7800E-217   2.5678E-204   4.7800E-217   6.1260E-215   8.2094E-200   7.4409E-178   5.6839E-139   4.7800E-217   3.2846E-209   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   2.1784E-173   4.7800E-217   4.7800E-217   2.0959E-186   7.5106E-161   4.7800E-217   4.7800E-217   4.7800E-217   7.0452E-120   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   6.6604E-215   
0110.00       3.0000E-5     1.9198E-13    4.0412E-25    1.3786E-33    2.9035E-40    2.9617E-41    7.3083E-112   8.2259E-52    1.4058E-59    8.4853E-52    1.8624E-129   3.9135E-198   1.1418E-212   3.7554E-11    5.7605E-23    2.6953E-40    1.2434E-45    4.7800E-217   1.0000E+0     4.1862E-142   4.7800E-217   5.0236E-25    2.7441E-100   3.0520E-162   2.2267E-142   1.7186E-138   6.2950E-77    9.6491E-93    7.2438E-90    1.6869E-115   1.5218E-141   4.7800E-217   1.9854E-117   4.7800E-217   2.5678E-204   4.7800E-217   6.1260E-215   8.2094E-200   7.4409E-178   5.6839E-139   4.7800E-217   3.2846E-209   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   2.1784E-173   4.7800E-217   4.7800E-217   2.0959E-186   7.5106E-161   4.7800E-217   4.7800E-217   4.7800E-217   7.0452E-120   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   6.6604E-215   
0110.00       1.0000E-5     1.9198E-13    4.0412E-25    1.3786E-33    2.9035E-40    2.9617E-41    7.3083E-112   8.2259E-52    1.4058E-59    8.4853E-52    1.8624E-129   3.9135E-198   1.1418E-212   3.7554E-11    5.7605E-23    2.6953E-40    1.2434E-45    4.7800E-217   1.0000E+0     4.1862E-142   4.7800E-217   5.0236E-25    2.7441E-100   3.0520E-162   2.2267E-142   1.7186E-138   6.2950E-77    9.6491E-93    7.2438E-90    1.6869E-115   1.5218E-141   4.7800E-217   1.9854E-117   4.7800E-217   2.5678E-204   4.7800E-217   6.1260E-215   8.2094E-200   7.4409E-178   5.6839E-139   4.7800E-217   3.2846E-209   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   2.1784E-173   4.7800E-217   4.7800E-217   2.0959E-186   7.5106E-161   4.7800E-217   4.7800E-217   4.7800E-217   7.0452E-120   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   6.6604E-215   
0110.00       3.0000E-5     1.9198E-13    4.0412E-25    1.3786E-33    2.9035E-40    2.9617E-41    7.3083E-112   8.2259E-52    1.4058E-59    8.4853E-52    1.8624E-129   3.9135E-198   1.1418E-212   3.7554E-11    5.7605E-23    2.6953E-40    1.2434E-45    4.7800E-217   1.0000E+0     4.1862E-142   4.7800E-217   5.0236E-25    2.7441E-100   3.0520E-162   2.2267E-142   1.7186E-138   6.2950E-77    9.6491E-93    7.2438E-90    1.6869E-115   1.5218E-141   4.7800E-217   1.9854E-117   4.7800E-217   2.5678E-204   4.7800E-217   6.1260E-215   8.2094E-200   7.4409E-178   5.6839E-139   4.7800E-217   3.2846E-209   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   2.1784E-173   4.7800E-217   4.7800E-217   2.0959E-186   7.5106E-161   4.7800E-217   4.7800E-217   4.7800E-217   7.0452E-120   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   6.6604E-215   
0180.00       1.0000E-5     1.2874E-3     1.1170E-11    1.2291E-15    9.4742E-18    6.5802E-21    7.8174E-65    3.4038E-26    6.0365E-31    3.4247E-26    1.6732E-74    3.7227E-116   1.2256E-125   8.0923E-2     1.9297E-9     1.1849E-19    1.2278E-22    1.2119E-196   9.1779E-1     2.6923E-84    7.3728E-133   3.4268E-13    2.8654E-55    1.9403E-96    1.9674E-83    4.9214E-80    1.3527E-41    6.5547E-52    1.1681E-49    2.2588E-65    4.1881E-82    4.1971E-132   8.4197E-66    7.2086E-149   6.6726E-119   6.6192E-158   1.4052E-126   1.6826E-116   2.4183E-103   2.6891E-79    1.0119E-138   1.0809E-122   2.3298E-158   9.2129E-158   3.9415E-213   3.2857E-143   1.3383E-157   5.3523E-186   4.4323E-148   3.2722E-100   1.0326E-159   7.4624E-152   1.7183E-107   1.0053E-91    3.9415E-213   4.4689E-157   3.9415E-213   4.5841E-67    1.6543E-138   4.4689E-157   3.9415E-213   1.0449E-175   5.5728E-206   1.5303E-125   
0180.00       3.0000E-5     4.2912E-4     3.7235E-12    4.0969E-16    3.1581E-18    2.1934E-21    2.6058E-65    1.1346E-26    2.0122E-31    1.1416E-26    5.5774E-75    1.2409E-116   4.0855E-126   2.6974E-2     6.4323E-10    3.9498E-20    4.0928E-23    4.0397E-197   9.7260E-1     1.6001E-84    4.3819E-133   2.0366E-13    9.5512E-56    6.4678E-97    6.5582E-84    1.6404E-80    4.5090E-42    2.1849E-52    3.8936E-50    7.5294E-66    1.3960E-82    1.3990E-132   2.8066E-66    2.4029E-149   2.2242E-119   2.2064E-158   4.6840E-127   5.6086E-117   8.0610E-104   8.9636E-80    3.3729E-139   3.6030E-123   7.7660E-159   3.0710E-158   1.3923E-213   1.0952E-143   4.4611E-158   1.7841E-186   1.4774E-148   1.0907E-100   3.4420E-160   2.4875E-152   5.7277E-108   3.3510E-92    1.3923E-213   1.4896E-157   1.3923E-213   1.5280E-67    5.5143E-139   1.4896E-157   1.3923E-213   3.4831E-176   1.8576E-206   5.1011E-126   
0190.00       1.0000E-5     7.1433E-3     1.2694E-10    3.1710E-14    3.5587E-16    2.7676E-19    5.4868E-61    3.7043E-24    1.1676E-28    3.7223E-24    5.1986E-70    1.9986E-109   1.7642E-118   4.2578E-1     2.0414E-8     5.4988E-18    8.6751E-21    1.0188E-185   5.6708E-1     1.2121E-79    9.3670E-126   2.2405E-12    9.7963E-52    6.0260E-91    1.5999E-78    2.6166E-75    9.7691E-39    1.3735E-48    2.1626E-46    2.7865E-61    3.1228E-77    1.7781E-124   1.3929E-61    2.9049E-140   7.0668E-112   8.6877E-149   2.6319E-119   1.1699E-109   3.1278E-97    1.9914E-74    7.7953E-131   1.4085E-115   2.5234E-149   9.0257E-149   2.4353E-213   5.9224E-135   1.0530E-148   1.7430E-175   1.4842E-139   3.2775E-94    1.4548E-150   4.5653E-143   4.8155E-101   4.2060E-86    2.0898E-209   4.6955E-148   2.4353E-213   9.3471E-63    2.1877E-130   4.6955E-148   2.4353E-213   8.9745E-166   1.3919E-194   3.2950E-118   
0190.00       3.0000E-5     2.3811E-3     4.2313E-11    1.0570E-14    1.1862E-16    9.2253E-20    1.8289E-61    1.2348E-24    3.8921E-29    1.2408E-24    1.7329E-70    6.6620E-110   5.8808E-119   1.4193E-1     6.8048E-9     1.8329E-18    2.8917E-21    3.3962E-186   8.5569E-1     8.5963E-80    6.6432E-126   1.5890E-12    3.2654E-52    2.0087E-91    5.3331E-79    8.7220E-76    3.2564E-39    4.5785E-49    7.2086E-47    9.2885E-62    1.0410E-77    5.9271E-125   4.6431E-62    9.6830E-141   2.3556E-112   2.8959E-149   8.7731E-120   3.8995E-110   1.0426E-97    6.6379E-75    2.5984E-131   4.6950E-116   8.4112E-150   3.0086E-149   1.2249E-213   1.9741E-135   3.5100E-149   5.8100E-176   4.9472E-140   1.0925E-94    4.8492E-151   1.5218E-143   1.6052E-101   1.4020E-86    6.9660E-210   1.5652E-148   1.2249E-213   3.1157E-63    7.2922E-131   1.5652E-148   1.2249E-213   2.9915E-166   4.6396E-195   1.0983E-118   
0200.00       1.0000E-5     3.2957E-2     1.7567E-9     6.5112E-13    7.0797E-15    5.0732E-18    1.9833E-57    1.5810E-22    8.3638E-27    1.5872E-22    4.5620E-66    9.2597E-104   3.1219E-112   7.7101E-1     4.0740E-7     1.1104E-16    1.8181E-19    6.9499E-176   1.9604E-1     8.7021E-76    1.6962E-119   1.7036E-11    1.4775E-48    8.6105E-86    5.4349E-74    4.5402E-71    1.0548E-36    1.1890E-45    9.5589E-44    6.0794E-58    5.4100E-73    2.5647E-117   1.0854E-57    2.0264E-132   2.3232E-105   1.1148E-140   1.2947E-112   1.6762E-103   1.1019E-91    4.2452E-70    3.7616E-123   1.7082E-108   2.7354E-141   5.6980E-141   8.4188E-214   8.1317E-128   4.1195E-140   1.2387E-165   2.1359E-131   2.0076E-88    6.8373E-142   2.9252E-135   3.7566E-95    4.7010E-81    8.5344E-198   1.9088E-139   2.6037E-210   1.3710E-58    1.0907E-122   1.9088E-139   9.8360E-203   2.3911E-156   9.7006E-184   3.1833E-111   
