T/K           P/MPa         H2O(g)        H2(g)         H2S(g)        HCl(g)        HF(g)         H(g)          HCOOH(g;cis)  HCOOH(g;trans)              HCOOH(g)      OH(g)         O2(g)         O(g)          CO2(g)        CH4(g)        CO(g)         COS(g)        C(g)          N2(g)         NO(g)         N(g)          NH3(g)        NaCl(g)       Na(g)         NaOH(g)       KOH(g)        SO2(g)        SH(g)         S2(g)         SO(g)         S(g)          Fe(g)         Fe(OH)2(g)    FeO(g)        FeOH(g)       FeO2(g)       Ni(g)         NiS(g)        NiOH(g)       Ni(OH)2(g)    Mn(g)         MnH(g)        SiO(g)        SiO2(g)       Si(g)         PO(g)         Mg(g)         MgO(g)        MgOH(g)       Mg(OH)2(g)    MgS(g)        CrO2(g)       Cr(OH)2(g)    Cr(OH)3(g)    AlO(g)        AlOH(g)       Al(g)         Al(OH)3(g)    Al(OH)2(g)    AlOH(g)       CaO(g)        CaOH(g)       Ca(g)         Ca(OH)2(g)    
1010.00       3.0000E+1     5.6448E-1     8.3456E-2     3.6624E-2     1.7956E-3     9.2463E-5     4.9299E-11    4.0790E-6     5.9880E-7     4.6617E-6     7.9645E-13    2.0964E-21    5.6126E-22    2.1845E-1     6.3012E-2     2.3477E-2     4.7455E-4     1.4251E-32    7.7538E-3     3.4546E-16    2.6534E-24    3.4763E-4     2.6380E-7     3.6065E-14    2.9194E-12    1.9475E-12    5.6391E-9     4.5847E-8     4.0718E-8     2.0208E-11    1.0368E-13    2.2632E-19    3.8954E-10    6.7365E-23    1.1882E-17    3.5034E-26    8.3483E-19    3.4322E-17    1.0826E-15    4.7986E-13    2.0000E-19    1.0606E-15    2.2062E-22    2.4927E-24    1.8752E-38    2.8486E-22    1.1226E-22    8.6001E-28    4.9796E-21    2.8978E-14    1.9125E-22    3.5316E-23    1.4413E-15    9.9733E-15    1.6574E-33    1.5343E-22    2.3440E-35    1.8189E-10    2.5246E-20    1.5343E-22    4.5133E-34    7.7878E-25    3.4695E-30    3.7681E-17    
1020.00       1.0000E+1     5.2827E-1     1.3504E-1     3.5012E-2     1.7170E-3     8.8447E-5     1.4081E-10    2.1276E-6     3.1845E-7     2.4374E-6     1.4179E-12    3.7529E-21    1.7471E-21    2.0918E-1     4.2022E-2     4.0475E-2     4.8134E-4     8.3968E-32    7.4733E-3     5.0490E-16    7.8707E-24    2.1954E-4     5.2584E-7     2.0819E-13    6.7948E-12    1.2936E-11    4.3421E-9     7.2412E-8     5.2619E-8     2.8669E-11    2.6271E-13    1.9900E-18    4.7126E-10    3.8082E-22    4.2000E-17    1.2246E-25    6.0289E-18    1.3822E-16    3.0189E-15    5.1375E-13    1.7406E-18    6.1289E-15    2.1862E-21    1.4753E-23    4.5804E-37    4.6273E-21    1.0733E-21    5.5841E-27    1.9489E-20    3.9702E-14    1.0787E-21    1.5765E-22    2.6777E-15    7.3504E-15    2.0667E-32    1.0379E-21    5.1518E-34    1.5233E-10    6.7004E-20    1.0379E-21    3.3494E-33    3.3208E-24    3.9282E-29    5.5703E-17    
1020.00       3.0000E+1     5.6164E-1     8.7484E-2     3.6487E-2     1.7681E-3     9.2161E-5     6.5434E-11    4.2925E-6     6.4247E-7     4.9175E-6     1.0813E-12    3.3691E-21    9.5573E-22    2.1715E-1     6.1180E-2     2.5602E-2     4.8978E-4     3.2365E-32    7.7272E-3     4.8644E-16    4.6207E-24    3.4922E-4     3.4143E-7     6.1002E-14    4.5551E-12    3.0648E-12    6.2705E-9     5.4131E-8     4.5388E-8     2.5228E-11    1.4087E-13    4.1235E-19    5.1114E-10    1.2950E-22    1.9911E-17    6.8344E-26    1.4638E-18    5.3983E-17    1.6769E-15    6.5290E-13    3.6067E-19    1.7705E-15    4.4405E-22    4.9177E-24    5.6692E-38    6.0878E-22    2.1800E-22    1.8614E-27    9.0566E-21    4.2210E-14    3.5246E-22    6.6650E-23    2.2002E-15    1.3818E-14    4.2364E-33    2.9661E-22    6.4351E-35    2.2785E-10    4.3808E-20    2.9661E-22    1.1165E-33    1.5432E-24    7.9788E-30    5.9222E-17    
1030.00       1.0000E+1     5.2459E-1     1.4029E-1     3.4835E-2     1.7088E-3     8.8040E-5     1.8513E-10    2.2103E-6     3.3717E-7     2.5382E-6     1.9176E-12    6.0496E-21    2.9626E-21    2.0717E-1     3.9527E-2     4.3628E-2     4.9490E-4     1.8470E-31    7.4393E-3     7.1014E-16    1.3552E-23    2.1772E-4     6.2645E-7     3.1784E-13    9.6040E-12    2.0522E-11    4.9106E-9     8.5446E-8     5.9321E-8     3.6096E-11    3.5723E-13    3.5588E-18    6.1349E-10    7.2229E-22    6.9347E-17    2.3708E-25    1.0406E-17    2.1590E-16    4.6245E-15    6.9448E-13    3.0820E-18    1.0020E-14    4.3137E-21    2.8721E-23    1.3387E-36    9.6549E-21    2.0448E-21    1.1906E-26    3.4889E-20    5.7295E-14    1.9654E-21    2.9481E-22    4.0345E-15    1.0092E-14    5.0880E-32    1.9354E-21    1.3521E-33    1.8641E-10    1.1262E-19    1.9354E-21    8.1392E-33    6.4658E-24    8.8326E-29    8.6598E-17    
1030.00       3.0000E+1     5.5878E-1     9.1577E-2     3.6347E-2     1.7302E-3     9.1850E-5     8.6358E-11    4.5079E-6     6.8765E-7     5.1766E-6     1.4596E-12    5.3691E-21    1.6114E-21    2.1575E-1     5.9293E-2     2.7845E-2     5.0488E-4     7.2243E-32    7.6999E-3     6.8062E-16    7.9601E-24    3.5048E-4     4.3680E-7     1.0210E-13    7.0448E-12    4.7804E-12    6.9662E-9     6.3710E-8     5.0520E-8     3.1382E-11    1.9034E-13    7.4217E-19    6.6709E-10    2.4578E-22    3.3023E-17    1.3164E-25    2.5374E-18    8.4143E-17    2.5748E-15    8.8294E-13    6.4271E-19    2.9242E-15    8.8122E-22    9.5736E-24    1.6760E-37    1.2811E-21    4.1771E-22    3.9687E-27    1.6275E-20    6.1028E-14    6.4177E-22    1.2424E-22    3.3297E-15    1.9020E-14    1.0628E-32    5.6576E-22    1.7310E-34    2.8413E-10    7.5174E-20    5.6576E-22    2.7131E-33    3.0161E-24    1.8043E-29    9.2241E-17    
1040.00       1.0000E+1     5.2098E-1     1.4547E-1     3.4657E-2     1.7005E-3     8.7631E-5     2.4201E-10    2.2903E-6     3.5594E-7     2.6363E-6     2.5799E-12    9.6851E-21    4.9790E-21    2.0507E-1     3.7026E-2     4.6870E-2     5.0816E-4     3.9896E-31    7.4054E-3     9.9339E-16    2.3092E-23    2.1557E-4     7.4354E-7     4.8096E-13    1.3483E-11    3.2265E-11    5.5590E-9     1.0055E-7     6.6861E-8     4.5347E-11    4.8342E-13    6.2861E-18    7.9463E-10    1.3531E-21    1.1333E-16    4.5363E-25    1.7758E-17    3.3436E-16    7.0235E-15    9.3362E-13    5.3909E-18    1.6199E-14    8.3901E-21    5.5195E-23    3.8233E-36    1.9825E-20    3.8425E-21    2.5020E-26    6.1718E-20    8.2098E-14    3.5391E-21    5.4491E-22    6.0267E-15    1.3773E-14    1.2302E-31    3.5610E-21    3.4768E-33    2.2722E-10    1.8727E-19    3.5610E-21    1.9439E-32    1.2420E-23    1.9526E-28    1.3347E-16    
1040.00       3.0000E+1     5.5776E-1     9.5805E-2     3.5996E-2     1.7665E-3     9.0996E-5     1.1339E-10    4.7050E-6     7.3120E-7     5.4157E-6     1.9650E-12    8.5306E-21    2.6978E-21    2.1321E-1     5.6873E-2     2.9978E-2     5.1257E-4     1.5698E-31    7.6265E-3     9.4612E-16    1.3530E-23    3.5078E-4     5.0793E-7     1.4819E-13    9.4920E-12    7.0725E-12    7.7216E-9     7.4299E-8     5.5428E-8     3.8750E-11    2.5412E-13    1.3287E-18    8.7689E-10    4.6490E-22    5.4734E-17    2.5336E-25    4.3689E-18    1.2973E-16    3.9483E-15    1.1992E-12    1.1395E-18    4.8129E-15    1.7205E-21    1.8398E-23    4.8230E-37    2.6519E-21    7.8793E-22    8.3399E-27    2.8918E-20    8.7893E-14    1.1445E-21    2.2810E-22    4.9845E-15    2.6027E-14    2.7290E-32    1.1104E-21    4.7449E-34    3.6992E-10    1.3343E-19    1.1104E-21    6.4797E-33    5.8191E-24    4.0040E-29    1.4289E-16    
1050.00       1.0000E+1     5.1761E-1     1.5055E-1     3.4466E-2     1.6915E-3     8.7185E-5     3.1458E-10    2.3664E-6     3.7455E-7     2.7303E-6     3.4546E-12    1.5414E-20    8.2983E-21    2.0282E-1     3.4500E-2     5.0154E-2     5.2056E-4     8.4578E-31    7.3684E-3     1.3825E-15    3.8940E-23    2.1302E-4     8.7887E-7     7.2139E-13    1.8806E-11    4.5260E-11    6.3018E-9     1.1797E-7     7.5290E-8     5.6848E-11    6.5088E-13    1.0974E-17    1.0253E-9     2.5063E-21    1.8350E-16    8.5921E-25    2.9972E-17    5.1348E-16    1.0585E-14    1.2496E-12    9.3220E-18    2.5914E-14    1.6086E-20    1.0475E-22    1.0669E-35    4.0066E-20    7.1222E-21    5.1839E-26    1.0792E-19    1.1687E-13    6.2954E-21    9.9563E-22    8.9253E-15    1.8685E-14    2.9218E-31    6.4666E-21    8.7588E-33    2.7606E-10    3.0823E-19    6.4666E-21    4.5653E-32    2.3542E-23    4.2444E-28    2.0407E-16    
1050.00       3.0000E+1     5.5481E-1     1.0000E-1     3.5852E-2     1.7601E-3     9.0674E-5     1.4802E-10    4.9208E-6     7.7884E-7     5.6775E-6     2.6231E-12    1.3380E-20    4.4637E-21    2.1165E-1     5.4897E-2     3.2433E-2     5.2718E-4     3.3893E-31    7.5985E-3     1.3080E-15    2.2831E-23    3.5132E-4     5.6264E-7     2.0883E-13    1.2401E-11    1.0311E-11    8.5666E-9     8.6934E-8     6.1551E-8     4.7888E-11    3.3978E-13    2.3358E-18    1.1324E-9     8.6084E-22    8.8969E-17    4.7623E-25    7.4085E-18    1.9876E-16    5.9599E-15    1.6028E-12    1.9842E-18    7.7862E-15    3.3227E-21    3.4917E-23    1.3657E-36    5.4168E-21    1.4712E-21    1.7280E-26    5.0779E-20    1.2527E-13    2.0365E-21    4.1532E-22    7.4190E-15    3.5380E-14    6.9495E-32    2.1712E-21    1.2910E-33    4.8095E-10    2.3574E-19    2.1712E-21    1.5218E-32    1.1077E-23    8.7674E-29    2.1873E-16    
1060.00       1.0000E+1     5.1420E-1     1.5552E-1     3.4291E-2     1.6833E-3     8.6781E-5     4.0665E-10    2.4397E-6     3.9313E-7     2.8215E-6     4.6023E-12    2.4372E-20    1.3714E-20    2.0058E-1     3.2026E-2     5.3522E-2     5.3315E-4     1.7634E-30    7.3352E-3     1.9146E-15    6.5039E-23    2.1018E-4     1.0358E-6     1.0730E-12    2.6060E-11    6.2672E-11    7.1547E-9     1.3813E-7     8.4873E-8     7.1158E-11    8.7293E-13    1.8923E-17    1.3156E-9     4.5852E-21    2.9401E-16    1.6084E-24    5.0023E-17    7.8237E-16    1.5815E-14    1.6628E-12    1.5925E-17    4.0989E-14    3.0425E-20    1.9639E-22    2.9132E-35    7.9746E-20    1.3032E-20    1.0594E-25    1.8657E-19    1.6522E-13    1.1082E-20    1.7998E-21    1.3113E-14    2.5204E-14    6.8224E-31    1.1596E-20    2.1644E-32    3.3405E-10    5.0214E-19    1.1596E-20    1.0548E-31    4.4051E-23    9.0800E-28    3.0942E-16    
1060.00       3.0000E+1     5.5184E-1     1.0424E-1     3.5705E-2     1.7536E-3     9.0344E-5     1.9221E-10    5.1360E-6     8.2761E-7     5.9397E-6     3.4832E-12    2.0829E-20    7.3194E-21    2.1000E-1     5.2876E-2     3.4996E-2     5.4156E-4     7.2009E-31    7.5701E-3     1.7981E-15    3.8147E-23    3.5150E-4     6.2186E-7     2.9228E-13    1.6118E-11    1.4924E-11    9.4989E-9     1.0143E-7     6.8276E-8     5.9001E-11    4.5203E-13    4.0603E-18    1.4552E-9     1.5754E-21    1.4324E-16    8.8485E-25    1.2431E-17    3.0204E-16    8.9237E-15    2.1302E-12    3.4170E-18    1.2472E-14    6.3338E-21    6.5463E-23    3.7875E-36    1.0907E-20    2.7130E-21    3.5314E-26    8.8186E-20    1.7732E-13    3.5840E-21    7.4775E-22    1.0955E-14    4.7806E-14    1.7380E-31    4.1887E-21    3.4436E-33    6.2209E-10    4.1185E-19    4.1887E-21    3.5160E-32    2.0822E-23    1.8902E-28    3.3207E-16    
1070.00       1.0000E+1     5.1091E-1     1.6034E-1     3.4118E-2     1.6751E-3     8.6383E-5     5.2284E-10    2.5089E-6     4.1146E-7     2.9083E-6     6.1034E-12    3.8319E-20    2.2485E-20    1.9829E-1     2.9585E-2     5.6927E-2     5.4540E-4     3.6136E-30    7.3026E-3     2.6393E-15    1.0760E-22    2.0701E-4     1.2167E-6     1.5827E-12    3.5890E-11    8.6251E-11    8.1384E-9     1.6136E-7     9.5713E-8     8.8945E-11    1.1659E-12    3.2250E-17    1.6805E-9     8.2944E-21    4.6664E-16    2.9802E-24    8.2273E-17    1.1783E-15    2.3355E-14    2.1934E-12    2.6894E-17    6.4146E-14    5.6773E-20    3.6386E-22    7.7827E-35    1.5633E-19    2.3539E-20    2.1364E-25    3.1900E-19    2.3210E-13    1.9298E-20    3.2193E-21    1.9113E-14    3.3811E-14    1.5665E-30    2.0535E-20    5.2465E-32    4.0285E-10    8.1002E-19    2.0535E-20    2.3986E-31    8.1399E-23    1.9118E-27    4.6552E-16    
1070.00       3.0000E+1     5.4936E-1     1.0852E-1     3.5504E-2     1.7442E-3     8.9874E-5     2.4834E-10    5.3443E-6     8.7646E-7     6.1951E-6     4.6056E-12    3.2237E-20    1.1907E-20    2.0802E-1     5.0701E-2     3.7592E-2     5.5373E-4     1.5020E-30    7.5300E-3     2.4582E-15    6.3081E-23    3.5115E-4     7.0538E-7     4.1856E-13    2.1487E-11    2.2096E-11    1.0526E-8     1.1784E-7     7.5416E-8     7.2416E-11    5.9750E-13    6.9919E-18    1.8671E-9     2.8568E-21    2.2902E-16    1.6307E-24    2.0587E-17    4.5330E-16    1.3230E-14    2.8126E-12    5.8308E-18    1.9817E-14    1.1912E-20    1.2128E-22    1.0279E-35    2.1646E-20    4.9390E-21    7.1214E-26    1.5152E-19    2.4957E-13    6.2254E-21    1.3306E-21    1.6040E-14    6.4235E-14    4.1429E-31    7.7384E-21    8.7337E-33    7.7800E-10    6.9102E-19    7.7384E-21    7.9955E-32    3.8663E-23    4.0114E-28    5.0055E-16    
1080.00       1.0000E+1     5.0777E-1     1.6498E-1     3.3949E-2     1.6670E-3     8.5992E-5     6.6868E-10    2.5738E-6     4.2945E-7     2.9905E-6     8.0590E-12    5.9936E-20    3.6589E-20    1.9596E-1     2.7191E-2     6.0348E-2     5.5730E-4     7.2802E-30    7.2708E-3     3.6224E-15    1.7636E-22    2.0350E-4     1.4244E-6     2.3156E-12    4.9134E-11    1.1800E-10    9.2778E-9     1.8809E-7     1.0800E-7     1.1105E-10    1.5510E-12    5.4336E-17    2.1375E-9     1.4840E-20    7.3380E-16    5.4676E-24    1.3356E-16    1.7568E-15    3.4141E-14    2.8729E-12    4.4911E-17    9.9334E-14    1.0454E-19    6.6641E-22    2.0350E-34    3.0191E-19    4.1982E-20    4.2528E-25    5.3958E-19    3.2404E-13    3.3251E-20    5.6997E-21    2.7642E-14    4.5119E-14    3.5385E-30    3.5922E-20    1.2478E-31    4.8426E-10    1.2942E-18    3.5922E-20    5.3712E-31    1.4858E-22    3.9631E-27    6.9512E-16    
1080.00       3.0000E+1     5.4639E-1     1.1280E-1     3.5353E-2     1.7373E-3     8.9533E-5     3.1923E-10    5.5555E-6     9.2698E-7     6.4550E-6     6.0549E-12    4.9482E-20    1.9194E-20    2.0621E-1     4.8609E-2     4.0352E-2     5.6753E-4     3.0932E-30    7.5010E-3     3.3431E-15    1.0342E-22    3.5059E-4     8.2621E-7     6.1528E-13    2.9426E-11    3.3575E-11    1.1665E-8     1.3676E-7     8.3502E-8     8.8724E-11    7.8740E-13    1.1892E-17    2.3768E-9     5.1117E-21    3.6200E-16    2.9639E-24    3.3633E-17    6.7375E-16    1.9378E-14    3.6754E-12    9.8296E-18    3.1138E-14    2.2142E-20    2.2214E-22    2.7388E-35    4.2392E-20    8.8920E-21    1.4176E-25    2.5760E-19    3.4869E-13    1.0726E-20    2.3447E-21    2.3324E-14    8.5813E-14    9.4023E-31    1.3670E-20    2.1068E-32    9.3625E-10    1.1101E-18    1.3670E-20    1.7904E-31    7.0932E-23    8.3942E-28    7.4799E-16    
1090.00       1.0000E+1     5.0480E-1     1.6942E-1     3.3785E-2     1.6590E-3     8.5611E-5     8.5078E-10    2.6339E-6     4.4701E-7     3.0675E-6     1.0597E-11    9.3296E-20    5.9114E-20    1.9361E-1     2.4858E-2     6.3764E-2     5.6886E-4     1.4424E-29    7.2401E-3     4.9515E-15    2.8648E-22    1.9968E-4     1.6623E-6     3.3609E-12    6.6875E-11    1.6050E-10    1.0603E-8     2.1880E-7     1.2196E-7     1.3853E-10    2.0558E-12    9.0522E-17    2.7078E-9     2.6270E-20    1.1436E-15    9.9370E-24    2.1464E-16    2.6007E-15    4.9548E-14    3.7471E-12    7.4172E-17    1.5224E-13    1.8999E-19    1.2069E-21    5.2094E-34    5.7452E-19    7.3945E-20    8.3595E-25    9.0314E-19    4.4972E-13    5.6706E-20    9.9921E-21    3.9674E-14    5.9906E-14    7.8663E-30    6.2089E-20    2.9131E-31    5.8032E-10    2.0485E-18    6.2089E-20    1.1848E-30    2.6797E-22    8.0909E-27    1.0305E-15    
1090.00       3.0000E+1     5.4344E-1     1.1709E-1     3.5200E-2     1.7302E-3     8.9187E-5     4.0836E-10    5.7636E-6     9.7815E-7     6.7123E-6     7.9225E-12    7.5450E-20    3.0692E-20    2.0432E-1     4.6488E-2     4.3203E-2     5.8102E-4     6.2744E-30    7.4718E-3     4.5235E-15    1.6802E-22    3.4966E-4     9.6465E-7     8.9765E-13    4.0061E-11    5.0625E-11    1.2927E-8     1.5831E-7     9.2385E-8     1.0843E-10    1.0330E-12    2.0016E-17    3.0121E-9     9.0480E-21    5.6715E-16    5.3309E-24    5.4419E-17    9.9401E-16    2.8176E-14    4.7792E-12    1.6401E-17    4.8472E-14    4.0659E-20    4.0231E-22    7.1574E-35    8.1920E-20    1.5824E-20    2.7865E-25    4.3349E-19    4.8414E-13    1.8294E-20    4.0894E-21    3.3667E-14    1.1402E-13    2.1010E-30    2.3879E-20    4.9951E-32    1.1227E-9     1.7670E-18    2.3879E-20    3.9494E-31    1.2862E-22    1.7315E-27    1.1093E-15    
1100.00       1.0000E+1     5.0200E-1     1.7363E-1     3.3625E-2     1.6512E-3     8.5243E-5     1.0770E-9     2.6892E-6     4.6404E-7     3.1391E-6     1.3879E-11    1.4458E-19    9.4849E-20    1.9124E-1     2.2602E-2     6.7155E-2     5.8008E-4     2.8112E-29    7.2106E-3     6.7423E-15    4.6130E-22    1.9554E-4     1.9338E-6     4.8400E-12    9.0513E-11    2.1710E-10    1.2152E-8     2.5402E-7     1.3786E-7     1.7270E-10    2.7153E-12    1.4915E-16    3.4170E-9     4.6026E-20    1.7666E-15    1.7897E-23    3.4150E-16    3.8236E-15    7.1404E-14    4.8679E-12    1.2117E-16    2.3093E-13    3.4091E-19    2.1622E-21    1.3061E-33    1.0775E-18    1.2866E-19    1.6232E-24    1.4962E-18    6.2057E-13    9.5741E-20    1.7350E-20    5.6525E-14    7.9153E-14    1.7216E-29    1.0606E-19    6.6775E-31    6.9341E-10    3.2132E-18    1.0606E-19    2.5757E-30    4.7770E-22    1.6272E-26    1.5169E-15    
1100.00       3.0000E+1     5.4050E-1     1.2138E-1     3.5046E-2     1.7230E-3     8.8837E-5     5.1988E-10    5.9676E-6     1.0298E-6     6.9660E-6     1.0319E-11    1.1432E-19    4.8695E-20    2.0236E-1     4.4344E-2     4.6137E-2     5.9417E-4     1.2540E-29    7.4424E-3     6.0910E-15    2.7058E-22    3.4834E-4     1.1228E-6     1.3000E-12    5.4224E-11    7.5761E-11    1.4325E-8     1.8282E-7     1.0215E-7     1.3219E-10    1.3494E-12    3.3346E-17    3.8005E-9     1.5849E-20    8.8094E-16    9.4917E-24    8.7223E-17    1.4560E-15    4.0677E-14    6.1853E-12    2.7092E-17    7.4771E-14    7.3782E-20    7.2074E-22    1.8354E-34    1.5624E-19    2.7845E-20    5.4105E-25    7.2225E-19    6.6816E-13    3.0893E-20    7.0617E-21    4.8249E-14    1.5070E-13    4.6241E-30    4.1254E-20    1.1645E-31    1.3418E-9     2.7876E-18    4.1254E-20    8.5858E-31    2.3060E-22    3.5218E-27    1.6332E-15    
1110.00       1.0000E+1     4.9941E-1     1.7758E-1     3.3472E-2     1.6436E-3     8.4889E-5     1.3565E-9     2.7393E-6     4.8048E-7     3.2049E-6     1.8110E-11    2.2314E-19    1.5119E-19    1.8889E-1     2.0436E-2     7.0499E-2     5.9098E-4     5.3912E-29    7.1824E-3     9.1477E-15    7.3652E-22    1.9111E-4     2.2430E-6     6.9168E-12    1.2184E-10    2.9207E-10    1.3968E-8     2.9439E-7     1.5601E-7     2.1522E-10    3.5744E-12    2.4309E-16    4.2958E-9     7.9830E-20    2.7057E-15    3.1955E-23    5.3807E-16    5.5839E-15    1.0220E-13    6.3000E-12    1.9586E-16    3.4680E-13    6.0405E-19    3.8327E-21    3.2084E-33    1.9922E-18    2.2117E-19    3.1142E-24    2.4539E-18    8.5161E-13    1.6008E-19    2.9849E-20    7.9952E-14    1.0410E-13    3.7109E-29    1.7909E-19    1.5034E-30    8.2624E-10    4.9954E-18    1.7909E-19    5.5206E-30    8.4193E-22    3.2250E-26    2.2178E-15    
1110.00       3.0000E+1     5.3759E-1     1.2564E-1     3.4891E-2     1.7156E-3     8.8484E-5     6.5877E-10    6.1667E-6     1.0817E-6     7.2149E-6     1.3380E-11    1.7218E-19    7.6675E-20    2.0034E-1     4.2184E-2     4.9145E-2     6.0698E-4     2.4702E-29    7.4130E-3     8.1634E-15    4.3200E-22    3.4664E-4     1.3028E-6     1.8692E-12    7.2986E-11    1.1255E-10    1.5880E-8     2.1063E-7     1.1288E-7     1.6081E-10    1.7554E-12    5.4999E-17    4.7752E-9     2.7479E-20    1.3569E-15    1.6735E-23    1.3852E-16    2.1180E-15    5.8320E-14    7.9688E-12    4.4313E-17    1.1431E-13    1.3234E-19    1.2776E-21    4.6201E-34    2.9420E-19    4.8457E-20    1.0381E-24    1.1917E-18    9.1672E-13    5.1670E-20    1.2077E-20    6.8662E-14    1.9816E-13    1.0028E-29    7.0511E-20    2.6703E-31    1.5983E-9     4.3595E-18    7.0511E-20    1.8402E-30    4.0887E-22    7.0656E-27    2.3874E-15    
1120.00       1.0000E+1     4.9703E-1     1.8126E-1     3.3326E-2     1.6362E-3     8.4552E-5     1.7003E-9     2.7841E-6     4.9626E-7     3.2648E-6     2.3544E-11    3.4310E-19    2.3948E-19    1.8655E-1     1.8371E-2     7.3775E-2     6.0160E-4     1.0176E-28    7.1559E-3     1.2369E-14    1.1663E-21    1.8641E-4     2.5939E-6     9.8106E-12    1.6316E-10    3.9087E-10    1.6109E-8     3.4059E-7     1.7678E-7     2.6814E-10    4.6908E-12    3.9202E-16    5.3813E-9     1.3712E-19    4.1096E-15    5.6583E-23    8.3973E-16    8.1022E-15    1.4531E-13    8.1242E-12    3.1329E-16    5.1565E-13    1.0572E-18    6.7242E-21    7.7238E-33    3.6319E-18    3.7575E-19    5.9060E-24    3.9856E-18    1.1624E-12    2.6510E-19    5.0894E-20    1.1230E-13    1.3629E-13    7.8806E-29    2.9900E-19    3.3255E-30    9.8192E-10    7.6995E-18    2.9900E-19    1.1670E-29    1.4675E-21    6.3001E-26    3.2216E-15    
1120.00       3.0000E+1     5.3472E-1     1.2988E-1     3.4736E-2     1.7082E-3     8.8130E-5     8.3097E-10    6.3600E-6     1.1336E-6     7.4581E-6     1.7277E-11    2.5783E-19    1.1986E-19    1.9825E-1     4.0015E-2     5.2217E-2     6.1942E-4     4.7970E-29    7.3837E-3     1.0892E-14    6.8400E-22    3.4454E-4     1.5073E-6     2.6688E-12    9.7704E-11    1.6602E-10    1.7610E-8     2.4214E-7     1.2470E-7     1.9522E-10    2.2746E-12    8.9827E-17    5.9755E-9     4.7175E-20    2.0730E-15    2.9230E-23    2.1802E-16    3.0601E-15    8.3052E-14    1.0222E-11    7.1787E-17    1.7323E-13    2.3470E-19    2.2414E-21    1.1420E-33    5.4703E-19    8.3419E-20    1.9687E-24    1.9478E-18    1.2506E-12    8.5615E-20    2.0461E-20    9.7047E-14    2.5928E-13    2.1438E-29    1.1925E-19    6.0250E-31    1.8978E-9     6.7600E-18    1.1925E-19    3.8899E-30    7.1717E-22    1.3986E-26    3.4658E-15    
1130.00       1.0000E+1     4.9488E-1     1.8464E-1     3.3187E-2     1.6291E-3     8.4233E-5     2.1211E-9     2.8237E-6     5.1132E-7     3.3188E-6     3.0506E-11    5.2568E-19    3.7703E-19    1.8425E-1     1.6421E-2     7.6965E-2     6.1194E-4     1.8912E-28    7.1310E-3     1.6672E-14    1.8321E-21    1.8146E-4     2.9911E-6     1.3813E-11    2.1736E-10    5.2046E-10    1.8641E-8     3.9340E-7     2.0059E-7     3.3407E-10    6.1374E-12    6.2560E-16    6.7182E-9     2.3329E-19    6.1915E-15    9.9394E-23    1.2983E-15    1.1683E-14    2.0528E-13    1.0441E-11    4.9600E-16    7.5925E-13    1.8279E-18    1.1679E-20    1.8230E-32    6.5302E-18    6.3101E-19    1.1074E-23    6.4116E-18    1.5786E-12    4.3498E-19    8.6025E-20    1.5665E-13    1.7768E-13    1.6494E-28    4.9370E-19    7.2298E-30    1.1640E-9     1.1768E-17    4.9370E-19    2.4339E-29    2.5302E-21    1.2135E-25    4.6499E-15    
1130.00       3.0000E+1     5.3190E-1     1.3406E-1     3.4582E-2     1.7006E-3     8.7775E-5     1.0435E-9     6.5468E-6     1.1855E-6     7.6946E-6     2.2216E-11    3.8398E-19    1.8604E-19    1.9612E-1     3.7844E-2     5.5341E-2     6.3148E-4     9.1862E-29    7.3545E-3     1.4470E-14    1.0742E-21    3.4204E-4     1.7388E-6     3.7843E-12    1.3010E-10    2.4320E-10    1.9541E-8     2.7776E-7     1.3772E-7     2.3658E-10    2.9360E-12    1.4530E-16    7.4481E-9     8.0210E-20    3.1418E-15    5.0588E-23    3.4015E-16    4.3926E-15    1.1750E-13    1.3056E-11    1.1520E-16    2.6026E-13    4.1161E-19    3.8930E-21    2.7731E-33    1.0046E-18    1.4209E-19    3.6915E-24    3.1542E-18    1.6966E-12    1.4057E-19    3.4352E-20    1.3625E-13    3.3764E-13    4.5189E-29    1.9962E-19    1.3381E-30    2.2466E-9     1.0396E-17    1.9962E-19    8.1130E-30    1.2448E-21    2.7326E-26    4.9978E-15    
1140.00       1.0000E+1     4.9296E-1     1.8771E-1     3.3057E-2     1.6223E-3     8.3935E-5     2.6337E-9     2.8580E-6     5.2562E-7     3.3668E-6     3.9395E-11    8.0281E-19    5.9014E-19    1.8199E-1     1.4594E-2     8.0053E-2     6.2204E-4     3.4617E-28    7.1080E-3     2.2403E-14    2.8557E-21    1.7630E-4     3.4396E-6     1.9309E-11    2.8815E-10    6.8960E-10    2.1646E-8     4.5371E-7     2.2795E-7     4.1625E-10    8.0073E-12    9.8822E-16    8.3598E-9     3.9327E-19    9.2542E-15    1.7325E-22    1.9892E-15    1.6743E-14    2.8820E-13    1.3374E-11    7.7742E-16    1.1073E-12    3.1234E-18    2.0088E-20    4.2202E-32    1.1583E-17    1.0477E-18    2.0539E-23    1.0219E-17    2.1330E-12    7.0728E-19    1.4419E-19    2.1706E-13    2.3067E-13    3.4036E-28    8.0636E-19    1.5454E-29    1.3766E-9     1.7839E-17    8.0636E-19    5.0103E-29    4.3166E-21    2.3055E-25    6.6706E-15    
