T/K           P/MPa         H2O(g)        H2(g)         H2S(g)        HCl(g)        HF(g)         H(g)          HCOOH(g;cis)  HCOOH(g;trans)              HCOOH(g)      OH(g)         O2(g)         O(g)          CO2(g)        CH4(g)        CO(g)         COS(g)        C(g)          N2(g)         NO(g)         N(g)          NH3(g)        NaCl(g)       Na(g)         NaOH(g)       KOH(g)        SO2(g)        SH(g)         S2(g)         SO(g)         S(g)          Fe(g)         Fe(OH)2(g)    FeO(g)        FeOH(g)       FeO2(g)       Ni(g)         NiS(g)        NiOH(g)       Ni(OH)2(g)    Mn(g)         MnH(g)        SiO(g)        SiO2(g)       Si(g)         PO(g)         Mg(g)         MgO(g)        MgOH(g)       Mg(OH)2(g)    MgS(g)        CrO2(g)       Cr(OH)2(g)    Cr(OH)3(g)    AlO(g)        AlOH(g)       Al(g)         Al(OH)3(g)    Al(OH)2(g)    AlOH(g)       CaO(g)        CaOH(g)       Ca(g)         Ca(OH)2(g)    
0610.00       3.0000E-1     5.0215E-1     6.8276E-6     6.6539E-7     1.2823E-5     4.0270E-12    1.4350E-19    3.6222E-12    1.4606E-13    3.7661E-12    1.6701E-19    4.9596E-28    7.8813E-33    4.8524E-1     1.4207E-15    2.6476E-7     1.8600E-9     2.3130E-61    1.2594E-2     1.7049E-22    2.5442E-39    2.1126E-10    2.2344E-14    8.6619E-27    2.6318E-22    1.0524E-22    5.3945E-7     2.3625E-15    1.8439E-13    2.2037E-15    1.1017E-22    8.6394E-37    1.6465E-17    2.7031E-39    2.0295E-32    1.9013E-40    2.5304E-32    1.0932E-29    2.2768E-25    1.0700E-18    1.4668E-35    6.1505E-32    9.3529E-44    1.6838E-42    3.3768E-74    2.5166E-43    1.8196E-42    4.7879E-48    1.0895E-38    3.5009E-25    8.3922E-43    3.7434E-39    4.4958E-30    3.8548E-26    1.3081E-59    7.0612E-43    4.2249E-66    1.0777E-17    2.7448E-37    7.0612E-43    1.1721E-58    2.5568E-45    3.1964E-55    1.2124E-30    
0620.00       1.0000E-1     6.5523E-1     8.4947E-6     9.2330E-7     4.2739E-5     1.7093E-11    5.5799E-19    1.0741E-12    4.5648E-14    1.1190E-12    8.3532E-19    7.7702E-27    1.2007E-31    3.3600E-1     8.6969E-17    1.9771E-7     1.5133E-9     1.0562E-60    8.7204E-3     7.5086E-22    1.6587E-38    6.9004E-11    3.0056E-13    1.2609E-25    2.2204E-21    9.0546E-22    3.9432E-6     8.5772E-15    1.2043E-12    1.8440E-14    9.6526E-22    1.0241E-35    4.1296E-17    4.4403E-38    1.3852E-31    3.9060E-39    3.2432E-31    1.3352E-28    1.5005E-24    3.5623E-18    1.3610E-34    2.7886E-31    2.6038E-42    5.2812E-41    2.3685E-72    8.2404E-42    2.2185E-41    9.2570E-47    8.0285E-38    1.0074E-24    1.1289E-41    6.7695E-38    1.6585E-29    7.8316E-26    4.2186E-58    6.4149E-42    1.3793E-64    1.5561E-17    1.3414E-36    6.4149E-42    2.5808E-57    1.8533E-44    4.8113E-54    3.3597E-30    
0620.00       3.0000E-1     5.0214E-1     7.3322E-6     7.9694E-7     1.8072E-5     7.2277E-12    2.9930E-19    4.0166E-12    1.7070E-13    4.1848E-12    3.9782E-19    2.0418E-27    3.5536E-32    4.8523E-1     1.0683E-15    3.2159E-7     2.4615E-9     1.9349E-60    1.2594E-2     4.6255E-22    1.1509E-38    1.9950E-10    5.6608E-14    3.0126E-26    7.5794E-22    3.0908E-22    1.0362E-6     4.6007E-15    4.0144E-13    5.4576E-15    3.2175E-22    4.0802E-36    3.3587E-17    1.5708E-38    7.8852E-32    1.2268E-39    1.0811E-31    4.4507E-29    7.1462E-25    2.4239E-18    6.0355E-35    1.9899E-31    7.0067E-43    1.2618E-41    7.1784E-73    1.9225E-42    9.8378E-42    3.6447E-47    5.0866E-38    9.1195E-25    5.0060E-42    2.2565E-38    1.4315E-29    9.6581E-26    1.5838E-58    3.8755E-42    5.8325E-65    1.9190E-17    1.1578E-36    3.8755E-42    1.2291E-57    1.4203E-44    2.5808E-54    3.6786E-30    
0630.00       1.0000E-1     6.8319E-1     9.9348E-6     1.1996E-6     5.6835E-5     2.8728E-11    1.1881E-18    1.1903E-12    5.3226E-14    1.2427E-12    1.9323E-18    2.7924E-26    4.9324E-31    3.0872E-1     7.9068E-17    2.2950E-7     1.9085E-9     8.3128E-60    8.0125E-3     1.8077E-21    6.8569E-38    7.1325E-11    7.8246E-13    4.8859E-25    7.1549E-21    2.9739E-21    6.7722E-6     1.7082E-14    2.5570E-12    4.2392E-14    2.7246E-21    4.9255E-35    8.7830E-17    2.4944E-37    5.5055E-31    2.3203E-38    1.3229E-30    5.1959E-28    4.5335E-24    7.8358E-18    5.9677E-34    1.0121E-30    1.6862E-41    3.2694E-40    4.4071E-71    5.1498E-41    1.2673E-40    7.0381E-46    3.9720E-37    2.8288E-24    7.0903E-41    3.8522E-37    5.5529E-29    2.0757E-25    4.9360E-57    3.6452E-41    1.9179E-63    2.9632E-17    5.8968E-36    3.6452E-41    2.8764E-56    1.1665E-43    4.3570E-53    1.1756E-29    
0630.00       3.0000E-1     5.0214E-1     7.8608E-6     9.4916E-7     2.5186E-5     1.2730E-11    6.1015E-19    4.4408E-12    1.9858E-13    4.6363E-12    9.2182E-19    8.0317E-27    1.5273E-31    4.8523E-1     8.1150E-16    3.8832E-7     3.2292E-9     1.5142E-59    1.2594E-2     1.2154E-21    4.9632E-38    1.8880E-10    1.3912E-13    1.0068E-25    2.1099E-21    8.7700E-22    1.9478E-6     8.7724E-15    8.5232E-13    1.3126E-14    9.0820E-22    1.8338E-35    6.6978E-17    8.6271E-38    2.9336E-31    7.4543E-39    4.4096E-31    1.7320E-28    2.1627E-24    5.3499E-18    2.3743E-34    6.2040E-31    4.9221E-42    8.8651E-41    1.3849E-71    1.3759E-41    5.0420E-41    2.6012E-46    2.2617E-37    2.3052E-24    2.8210E-41    1.2841E-37    4.3937E-29    2.3505E-25    1.7713E-57    2.0153E-41    7.4089E-64    3.3554E-17    4.6658E-36    2.0153E-41    1.1962E-56    7.4742E-44    1.9506E-53    1.0780E-29    
0640.00       1.0000E-1     6.8317E-1     1.1109E-5     1.4847E-6     7.3391E-5     4.6543E-11    2.4222E-18    1.3709E-12    6.4399E-14    1.4343E-12    4.2668E-18    9.6368E-26    1.9385E-30    3.0872E-1     7.2242E-17    2.8788E-7     2.5940E-9     6.6629E-59    8.0124E-3     4.4102E-21    2.8256E-37    7.2236E-11    2.0570E-12    1.8890E-24    2.2674E-20    9.6008E-21    1.1427E-5     3.2627E-14    5.3006E-12    9.4906E-14    7.4448E-21    2.2549E-34    1.7519E-16    1.3270E-36    2.0533E-30    1.3024E-37    5.1631E-30    1.9368E-27    1.2965E-23    1.6149E-17    2.4984E-33    3.4582E-30    1.0298E-40    1.9110E-39    7.4847E-70    3.0373E-40    6.8557E-40    5.0221E-45    1.8319E-36    7.3876E-24    4.2041E-40    2.0750E-36    1.7192E-28    5.0225E-25    5.3470E-56    1.9227E-40    2.4564E-62    5.2050E-17    2.3770E-35    1.9227E-40    2.9730E-55    6.7952E-43    3.6839E-52    3.7999E-29    
0640.00       3.0000E-1     5.0213E-1     8.4136E-6     1.1244E-6     3.4730E-5     2.2025E-11    1.2170E-18    4.8958E-12    2.2998E-13    5.1220E-12    2.0806E-18    3.0254E-26    6.2707E-31    4.8523E-1     6.2238E-16    4.6625E-7     4.2012E-9     1.1120E-58    1.2594E-2     3.0980E-21    2.0452E-37    1.7907E-10    3.3215E-13    3.2387E-25    5.6867E-21    2.4080E-21    3.5874E-6     1.6393E-14    1.7668E-12    3.0701E-14    2.4816E-21    7.8621E-35    1.3071E-16    4.4901E-37    1.0472E-30    4.2769E-38    1.7210E-30    6.4559E-28    6.3219E-24    1.1519E-17    8.9492E-34    1.8672E-30    3.2522E-41    5.8573E-40    2.4358E-70    9.2537E-41    2.4557E-40    1.7458E-45    9.5989E-37    5.6626E-24    1.5059E-40    6.9167E-37    1.3021E-28    5.5645E-25    1.8366E-56    9.9546E-41    8.6940E-63    5.7666E-17    1.8002E-35    9.9546E-41    1.0842E-55    3.7355E-43    1.3844E-52    3.0557E-29    
0650.00       1.0000E-1     6.8315E-1     1.2386E-5     1.8256E-6     9.4010E-5     7.4284E-11    4.8332E-18    1.5725E-12    7.7483E-14    1.6487E-12    9.1945E-18    3.1997E-25    7.3032E-30    3.0871E-1     6.6251E-17    3.5869E-7     3.4930E-9     5.0125E-58    8.0123E-3     1.0466E-20    1.1149E-36    7.3157E-11    5.2449E-12    7.0025E-24    6.9321E-20    2.9887E-20    1.8960E-5     6.1092E-14    1.0740E-11    2.0718E-13    1.9722E-20    9.8486E-34    3.4208E-16    6.7017E-36    7.3514E-30    6.9269E-37    1.9321E-29    6.9290E-27    3.5894E-23    3.2546E-17    1.0009E-32    1.1380E-29    5.9459E-40    1.0575E-38    1.1651E-68    1.6951E-39    3.5213E-39    3.3731E-44    8.0613E-36    1.8738E-23    2.3594E-39    1.0607E-35    5.1408E-28    1.1828E-24    5.3815E-55    9.6365E-40    2.9091E-61    8.9872E-17    9.1797E-35    9.6365E-40    2.8596E-54    3.7502E-42    2.9174E-51    1.1852E-28    
0650.00       3.0000E-1     5.4776E-1     9.9310E-6     1.4638E-6     4.8602E-5     3.8404E-11    2.4987E-18    5.4002E-12    2.6609E-13    5.6620E-12    4.7534E-18    1.0666E-25    2.4344E-30    4.4073E-1     5.4728E-16    5.1209E-7     4.9868E-9     7.1560E-58    1.1439E-2     7.2197E-21    7.6908E-37    1.8828E-10    7.2681E-13    9.7036E-25    1.4899E-20    6.4234E-21    6.3200E-6     3.1584E-14    3.5801E-12    6.9059E-14    6.5739E-21    3.2829E-34    2.7429E-16    2.2339E-36    3.8006E-30    2.3090E-37    6.4402E-30    2.3097E-27    1.8556E-23    2.6096E-17    3.3362E-33    5.8833E-30    1.9820E-40    3.5248E-39    3.8836E-69    5.6505E-40    1.1738E-39    1.1244E-44    4.1676E-36    1.5024E-23    7.8648E-40    3.5357E-36    4.1220E-28    1.4709E-24    1.7938E-55    4.9819E-40    9.6969E-62    1.1176E-16    7.3604E-35    4.9819E-40    9.5318E-55    1.9388E-42    9.7247E-52    9.5028E-29    
0660.00       1.0000E-1     6.8312E-1     1.3665E-5     2.1269E-6     1.1848E-4     1.1588E-10    9.4121E-18    1.7830E-12    9.2023E-14    1.8735E-12    1.9431E-17    1.0398E-24    2.6631E-29    3.0870E-1     5.9136E-17    4.4065E-7     4.4442E-9     3.4955E-57    8.0121E-3     2.4373E-20    4.2203E-36    7.3244E-11    1.3102E-11    2.5274E-23    2.0836E-19    9.1423E-20    3.0198E-5     1.0741E-13    1.9650E-11    4.2738E-13    4.8724E-20    4.0655E-33    6.5200E-16    3.2084E-35    2.5122E-29    3.5124E-36    7.1335E-29    2.3520E-26    9.9332E-23    6.6461E-17    3.8149E-32    3.5716E-29    3.2297E-39    5.5533E-38    1.6436E-67    8.6465E-39    1.7081E-38    2.1384E-43    3.3788E-35    4.6217E-23    1.1979E-38    5.0892E-35    1.4560E-27    2.6682E-24    4.9442E-54    4.4869E-39    3.1064E-60    1.5005E-16    3.3322E-34    4.4869E-39    2.6124E-53    1.9922E-41    2.1912E-50    3.6344E-28    
0660.00       3.0000E-1     6.8318E-1     1.3666E-5     2.1271E-6     6.8408E-5     6.6903E-11    5.4343E-18    5.3498E-12    2.7610E-13    5.6213E-12    1.1219E-17    3.4658E-25    8.8770E-30    3.0872E-1     5.3234E-16    4.4067E-7     4.4444E-9     3.4956E-57    8.0125E-3     1.4072E-20    2.4366E-36    2.1976E-10    1.4557E-12    2.8080E-24    4.0097E-20    1.7594E-20    1.0066E-5     6.2017E-14    6.5502E-12    1.4246E-13    1.6241E-20    1.3552E-33    6.5206E-16    1.0695E-35    1.4505E-29    1.1708E-36    2.3778E-29    7.8400E-27    5.7352E-23    6.6466E-17    1.2716E-32    2.0622E-29    1.0766E-39    1.8511E-38    5.4785E-68    2.8822E-39    5.6936E-39    7.1279E-44    1.9508E-35    4.6220E-23    3.9928E-39    1.6964E-35    1.4562E-27    4.6220E-24    1.6480E-54    2.5906E-39    1.0355E-60    2.5993E-16    3.3324E-34    2.5906E-39    8.7082E-54    1.1502E-41    7.3041E-51    3.6347E-28    
0670.00       1.0000E-1     6.8308E-1     1.5010E-5     2.4374E-6     1.4796E-4     1.7797E-10    1.7958E-17    2.0108E-12    1.0855E-13    2.1175E-12    4.0192E-17    3.2729E-24    9.3600E-29    3.0869E-1     5.2605E-17    5.3710E-7     5.5474E-9     2.2928E-56    8.0118E-3     5.5441E-20    1.5356E-35    7.3142E-11    3.1896E-11    8.8059E-23    6.0844E-19    2.7157E-19    4.7106E-5     1.8365E-13    3.4591E-11    8.5537E-13    1.1598E-19    1.6036E-32    1.2177E-15    1.4637E-34    8.2574E-29    1.6969E-35    2.5497E-28    7.6677E-26    2.6870E-22    1.3400E-16    1.3944E-31    1.0804E-28    1.6642E-38    2.7743E-37    2.1342E-66    4.1593E-38    7.8891E-38    1.2829E-42    1.3556E-34    1.1099E-22    5.7231E-38    2.3211E-34    3.9766E-27    5.8497E-24    4.2280E-53    1.9830E-38    3.0688E-59    2.4569E-16    1.1578E-33    1.9830E-38    2.2437E-52    1.0104E-40    1.5537E-49    1.0828E-27    
0670.00       3.0000E-1     6.8316E-1     1.5012E-5     2.4376E-6     8.5429E-5     1.0276E-10    1.0369E-17    6.0335E-12    3.2570E-13    6.3536E-12    2.3206E-17    1.0910E-24    3.1200E-29    3.0871E-1     4.7357E-16    5.3713E-7     5.5478E-9     2.2930E-56    8.0124E-3     3.2010E-20    8.8659E-36    2.1947E-10    3.5436E-12    9.7832E-24    1.1709E-19    5.2261E-20    1.5702E-5     1.0604E-13    1.1530E-11    2.8512E-13    3.8661E-20    5.3453E-33    1.2178E-15    4.8790E-35    4.7677E-29    5.6564E-36    8.4990E-29    2.5559E-26    1.5514E-22    1.3402E-16    4.6480E-32    6.2380E-29    5.5473E-39    9.2476E-38    7.1139E-67    1.3864E-38    2.6297E-38    4.2762E-43    7.8270E-35    1.1100E-22    1.9077E-38    7.7372E-35    3.9771E-27    1.0134E-23    1.4093E-53    1.1450E-38    1.0229E-59    4.2561E-16    1.1579E-33    1.1450E-38    7.4790E-53    5.8339E-41    5.1790E-50    1.0830E-27    
0680.00       1.0000E-1     6.8303E-1     1.6451E-5     2.7830E-6     1.8357E-4     2.6992E-10    3.3632E-17    2.2603E-12    1.2746E-13    2.3856E-12    8.1374E-17    9.9550E-24    3.1698E-28    3.0868E-1     4.7005E-17    6.5099E-7     6.8821E-9     1.4240E-55    8.0115E-3     1.2306E-19    5.3797E-35    7.3073E-11    7.5593E-11    2.9561E-22    1.7208E-18    7.8095E-19    7.2490E-5     3.0919E-13    5.9896E-11    1.6770E-12    2.6918E-19    6.0737E-32    2.2327E-15    6.3827E-34    2.6201E-28    7.8204E-35    8.7752E-28    2.4133E-25    7.0563E-22    2.6461E-16    4.9061E-31    3.1642E-28    8.1692E-38    1.3213E-36    2.5702E-65    1.9098E-37    3.4836E-37    7.3009E-42    5.2214E-34    2.5984E-22    2.6117E-37    1.0120E-33    1.0546E-26    1.2535E-23    3.3942E-52    8.3914E-38    2.8349E-58    3.9659E-16    3.8787E-33    8.3914E-38    1.8085E-51    4.8860E-40    1.0401E-48    3.1249E-27    
0680.00       3.0000E-1     6.8313E-1     1.6453E-5     2.7834E-6     1.0599E-4     1.5585E-10    1.9419E-17    6.7825E-12    3.8247E-13    7.1584E-12    4.6985E-17    3.3183E-24    1.0566E-28    3.0871E-1     4.2320E-16    6.5105E-7     6.8827E-9     1.4241E-55    8.0122E-3     7.1054E-20    3.1061E-35    2.1928E-10    8.3980E-12    3.2841E-23    3.3115E-19    1.5028E-19    2.4163E-5     1.7852E-13    1.9965E-11    5.5902E-13    8.9727E-20    2.0246E-32    2.2330E-15    2.1276E-34    1.5128E-28    2.6068E-35    2.9250E-28    8.0443E-26    4.0742E-22    2.6464E-16    1.6354E-31    1.8270E-28    2.7230E-38    4.4045E-37    8.5674E-66    6.3662E-38    1.1612E-37    2.4336E-42    3.0148E-34    2.5988E-22    8.7057E-38    3.3734E-34    1.0547E-26    2.1715E-23    1.1314E-52    4.8451E-38    9.4496E-59    6.8706E-16    3.8793E-33    4.8451E-38    6.0283E-52    2.8212E-40    3.4669E-49    3.1253E-27    
0690.00       1.0000E-1     6.8297E-1     1.7990E-5     3.1666E-6     2.2633E-4     4.0448E-10    6.1874E-17    2.5329E-12    1.4901E-13    2.6792E-12    1.6140E-16    2.9303E-23    1.0361E-27    3.0866E-1     4.2181E-17    7.8482E-7     8.4880E-9     8.3931E-55    8.0110E-3     2.6686E-19    1.8177E-34    7.3034E-11    1.7462E-10    9.5773E-22    4.7205E-18    2.1772E-18    1.1012E-4     5.1287E-13    1.0209E-10    3.2239E-12    6.0979E-19    2.2129E-31    4.0220E-15    2.6656E-33    8.0380E-28    3.4450E-34    2.9128E-27    7.3439E-25    1.8014E-21    5.1214E-16    1.6644E-30    8.9849E-28    3.8284E-37    6.0125E-36    2.8803E-64    8.3879E-37    1.4735E-36    3.9506E-41    1.9341E-33    5.9361E-22    1.1407E-36    4.2264E-33    2.7190E-26    2.6278E-23    2.5650E-51    3.4061E-37    2.4560E-57    6.3150E-16    1.2549E-32    3.4061E-37    1.3718E-50    2.2574E-39    6.5896E-48    8.7461E-27    
0690.00       3.0000E-1     6.8310E-1     1.7994E-5     3.1672E-6     1.3068E-4     2.3355E-10    3.5726E-17    7.6010E-12    4.4717E-13    8.0402E-12    9.3195E-17    9.7677E-24    3.4535E-28    3.0870E-1     3.7982E-16    7.8492E-7     8.4890E-9     8.3941E-55    8.0120E-3     1.5408E-19    1.0495E-34    2.1918E-10    1.9399E-11    1.0639E-22    9.0837E-19    4.1896E-19    3.6705E-5     2.9613E-13    3.4030E-11    1.0746E-12    2.0326E-19    7.3762E-32    4.0228E-15    8.8855E-34    4.6412E-28    1.1483E-34    9.7092E-28    2.4480E-25    1.0401E-21    5.1224E-16    5.5479E-31    5.1879E-28    1.2761E-37    2.0042E-36    9.6009E-65    2.7960E-37    4.9118E-37    1.3169E-41    1.1167E-33    5.9372E-22    3.8022E-37    1.4088E-33    2.7195E-26    4.5528E-23    8.5500E-52    1.9667E-37    8.1865E-58    1.0941E-15    1.2551E-32    1.9667E-37    4.5728E-51    1.3034E-39    2.1965E-48    8.7478E-27    
0700.00       1.0000E-1     7.1900E-1     2.1244E-5     3.8861E-6     2.7318E-4     5.9006E-10    1.1642E-16    2.7131E-12    1.6632E-13    2.8764E-12    3.1772E-16    7.9132E-23    3.1847E-27    2.7345E-1     4.1654E-17    8.5716E-7     9.4791E-9     4.4038E-54    7.0971E-3     5.1820E-19    5.5840E-34    7.7376E-11    2.9212E-10    2.3511E-21    9.9778E-18    5.6644E-18    1.5639E-4     8.7250E-13    1.7140E-10    5.9171E-12    1.3497E-18    8.0943E-31    7.6040E-15    1.0829E-32    2.5179E-27    1.4337E-33    9.3393E-27    2.1640E-24    4.5299E-21    9.9620E-16    5.6041E-30    2.6482E-27    1.7639E-36    2.6190E-35    3.1824E-63    3.2516E-36    6.1479E-36    2.0370E-40    7.1790E-33    1.3948E-21    4.9095E-36    1.6938E-32    7.3842E-26    5.9086E-23    1.8803E-50    1.4205E-36    2.1137E-56    1.0871E-15    4.2490E-32    1.4205E-36    1.0660E-49    1.1275E-38    4.4197E-47    2.7176E-26    
0700.00       3.0000E-1     6.8306E-1     1.9637E-5     3.5920E-6     1.6018E-4     3.4599E-10    6.4619E-17    8.4929E-12    5.2064E-13    9.0042E-12    1.8126E-16    2.7864E-23    1.0911E-27    3.0869E-1     3.4227E-16    9.4146E-7     1.0411E-8     4.7061E-54    8.0117E-3     3.2672E-19    3.4254E-34    2.1917E-10    4.3727E-11    3.3315E-22    2.4198E-18    1.1338E-18    5.5069E-5     4.8430E-13    5.7134E-11    2.0272E-12    4.4990E-19    2.5894E-31    7.1256E-15    3.5606E-33    1.3786E-27    4.8448E-34    3.1131E-27    7.2133E-25    2.5843E-21    9.7270E-16    1.8175E-30    1.4302E-27    5.7207E-37    8.7298E-36    1.0042E-63    1.1768E-36    1.9939E-36    6.7898E-41    3.9849E-33    1.3251E-21    1.5922E-36    5.6460E-33    6.8254E-26    9.3473E-23    6.0980E-51    7.6715E-37    6.6697E-57    1.7197E-15    3.9275E-32    7.6715E-37    3.2728E-50    5.7645E-39    1.3202E-47    2.3779E-26    
0710.00       1.0000E-1     7.1891E-1     2.3956E-5     4.5486E-6     3.1600E-4     8.2059E-10    2.1079E-16    3.1297E-12    1.9970E-13    3.3258E-12    5.9594E-16    2.0431E-22    9.4055E-27    2.7343E-1     4.3312E-17    1.0593E-6     1.1973E-8     2.5231E-53    7.0967E-3     1.0387E-18    1.7630E-33    8.1547E-11    4.7014E-10    5.5842E-21    1.9903E-17    1.4643E-17    2.1626E-4     1.4323E-12    2.8364E-10    1.0587E-11    2.9218E-18    2.8892E-30    1.3485E-14    4.2444E-32    7.5083E-27    5.7033E-33    2.8968E-26    6.1827E-24    1.0777E-20    1.7937E-15    1.8385E-29    7.4770E-27    7.8470E-36    1.0940E-34    3.3408E-62    1.1834E-35    2.4842E-35    1.0028E-39    2.5149E-32    3.0438E-21    2.0448E-35    6.5253E-32    1.8700E-25    1.2098E-22    1.3137E-49    5.6194E-36    1.7408E-55    1.7170E-15    1.3333E-31    5.6194E-36    8.0115E-49    5.4022E-38    2.9034E-46    7.9734E-26    
0710.00       3.0000E-1     6.8301E-1     2.1386E-5     4.0606E-6     1.9523E-4     5.0699E-10    1.1498E-16    9.4623E-12    6.0376E-13    1.0055E-11    3.4597E-16    7.7135E-23    3.3366E-27    3.0868E-1     3.0964E-16    1.1237E-6     1.2700E-8     2.5149E-53    8.0114E-3     6.7810E-19    1.0814E-33    2.1925E-10    9.6286E-11    1.0098E-21    6.2682E-18    2.9826E-18    8.1645E-5     7.8133E-13    9.4547E-11    3.7557E-12    9.7392E-19    8.7720E-31    1.2419E-14    1.3714E-32    3.9703E-27    1.9612E-33    9.6561E-27    2.0609E-24    6.2567E-21    1.8136E-15    5.7585E-30    3.8326E-27    2.4578E-36    3.6468E-35    9.8325E-63    4.7549E-36    7.7809E-36    3.3427E-40    1.3719E-32    2.8918E-21    6.4047E-36    2.1751E-32    1.6694E-25    1.8810E-22    4.1148E-50    2.8804E-36    5.1232E-56    2.6695E-15    1.1903E-31    2.8804E-36    2.2156E-49    2.4449E-38    7.5445E-47    6.2847E-26    
0720.00       1.0000E-1     7.1880E-1     2.6933E-5     5.3021E-6     3.6414E-4     1.1311E-9     3.7553E-16    3.5967E-12    2.3860E-13    3.8309E-12    1.0984E-15    5.1364E-22    2.6954E-26    2.7341E-1     4.5013E-17    1.3016E-6     1.5029E-8     1.3777E-52    7.0962E-3     2.0419E-18    5.3917E-33    8.5837E-11    7.4694E-10    1.2951E-20    3.8956E-17    3.6858E-17    2.9629E-4     2.3196E-12    4.6291E-10    1.8637E-11    6.1916E-18    9.9510E-30    2.3532E-14    1.6008E-31    2.1712E-26    2.1818E-32    8.7042E-26    1.7150E-23    2.5024E-20    3.1766E-15    5.8351E-29    2.0512E-26    3.3480E-35    4.3906E-34    3.2851E-61    4.1554E-35    9.6557E-35    4.7230E-39    8.5082E-32    6.5009E-21    8.1857E-35    2.4206E-31    4.6151E-25    2.4287E-22    8.6953E-49    2.1398E-35    1.3522E-54    2.6781E-15    4.0533E-31    2.1398E-35    5.6901E-48    2.4774E-37    1.8095E-45    2.2701E-25    
0720.00       3.0000E-1     6.8294E-1     2.3300E-5     4.6616E-6     2.3778E-4     7.3857E-10    2.0166E-16    1.0538E-11    6.9905E-13    1.1224E-11    6.4781E-16    2.0652E-22    9.8675E-27    3.0866E-1     2.8376E-16    1.3379E-6     1.5699E-8     1.2894E-52    8.0109E-3     1.3756E-18    3.3074E-33    2.2016E-10    2.0638E-10    2.9428E-21    1.5662E-17    7.5649E-18    1.2107E-4     1.2659E-12    1.5937E-10    6.9339E-12    2.0975E-18    2.8819E-30    2.1334E-14    5.0916E-32    1.1126E-26    7.6217E-33    2.8549E-26    5.7166E-24    1.4522E-20    3.2616E-15    1.7710E-29    1.0029E-26    1.0162E-35    1.4635E-34    9.0785E-62    1.8799E-35    2.9306E-35    1.5743E-39    4.5689E-32    6.1767E-21    2.5248E-35    8.1340E-32    4.0249E-25    3.7476E-22    2.6605E-49    1.0547E-35    3.7670E-55    4.1324E-15    3.5350E-31    1.0547E-35    1.4088E-48    9.8815E-38    4.0794E-46    1.6021E-25    
0730.00       1.0000E-1     7.1866E-1     3.0192E-5     6.1559E-6     4.1810E-4     1.5459E-9     6.5872E-16    4.1182E-12    2.8372E-13    4.3966E-12    1.9908E-15    1.2587E-21    7.5041E-26    2.7339E-1     4.6756E-17    1.5904E-6     1.8752E-8     7.1838E-52    7.0955E-3     3.9395E-18    1.5994E-32    9.0243E-11    1.1722E-9     2.9358E-20    7.4874E-17    9.0428E-17    4.0234E-4     3.7080E-12    7.4552E-10    3.2300E-11    1.2856E-17    3.3120E-29    4.0435E-14    5.8188E-31    6.0963E-26    8.0394E-32    2.5368E-25    4.6240E-23    5.6762E-20    5.5372E-15    1.7941E-28    5.4741E-26    1.3724E-34    1.6956E-33    3.0340E-60    1.4096E-34    3.6158E-34    2.1319E-38    2.7838E-31    1.3601E-20    3.1546E-34    8.6596E-31    1.1111E-24    4.7839E-22    5.4640E-48    7.8552E-35    9.9302E-54    4.1273E-15    1.1953E-30    7.8552E-35    3.8281E-47    1.0893E-36    1.0723E-44    6.2795E-25    
0730.00       3.0000E-1     6.8286E-1     2.5396E-5     5.4358E-6     2.8945E-4     1.0702E-9     3.4880E-16    1.1732E-11    8.0826E-13    1.2525E-11    1.1908E-15    5.3539E-22    2.8256E-26    3.0863E-1     2.6340E-16    1.5894E-6     1.9672E-8     6.3555E-52    8.0102E-3     2.7299E-18    9.8112E-33    2.2191E-10    4.3097E-10    8.2559E-21    3.7784E-17    1.8520E-17    1.7966E-4     2.0612E-12    2.7386E-10    1.2768E-11    4.4985E-18    9.1953E-30    3.6149E-14    1.8249E-31    3.0372E-26    2.8482E-32    8.0552E-26    1.5413E-23    3.2343E-20    5.6615E-15    5.2941E-29    2.5660E-26    4.0496E-35    5.6521E-34    7.9254E-61    7.2851E-35    1.0670E-34    7.1064E-39    1.4740E-31    1.2924E-20    9.7720E-35    2.9575E-31    9.5761E-25    7.3983E-22    1.6520E-48    3.7726E-35    2.6578E-54    6.3828E-15    1.0301E-30    3.7726E-35    8.4326E-48    3.8118E-37    2.0911E-45    3.9430E-25    
0740.00       1.0000E-1     7.1849E-1     3.3750E-5     7.1199E-6     4.7842E-4     2.0956E-9     1.1384E-15    4.6986E-12    3.3586E-13    5.0282E-12    3.5505E-15    3.0097E-21    2.0321E-25    2.7336E-1     4.8542E-17    1.9330E-6     2.3262E-8     3.5836E-51    7.0947E-3     7.4658E-18    4.6074E-32    9.4764E-11    1.8179E-9     6.5105E-20    1.4142E-16    2.1648E-16    5.4173E-4     5.8537E-12    1.1854E-9     5.5150E-11    2.6174E-17    1.0667E-28    6.8459E-14    2.0415E-30    1.6640E-25    2.8576E-31    7.1806E-25    1.2133E-22    1.2590E-19    9.5061E-15    5.3508E-28    1.4227E-25    5.4132E-34    6.3112E-33    2.6384E-59    4.6264E-34    1.3065E-33    9.2390E-38    8.8206E-31    2.7898E-20    1.1722E-33    2.9920E-30    2.6124E-24    9.2530E-22    3.2667E-47    2.7842E-34    6.9104E-53    6.2877E-15    3.4234E-30    2.7842E-34    2.4449E-46    4.6006E-36    6.0544E-44    1.6895E-24    
