T/K           P/MPa         H2O(g)        H2(g)         H2S(g)        HCl(g)        HF(g)         H(g)          HCOOH(g;cis)  HCOOH(g;trans)              HCOOH(g)      OH(g)         O2(g)         O(g)          CO2(g)        CH4(g)        CO(g)         COS(g)        C(g)          N2(g)         NO(g)         N(g)          NH3(g)        NaCl(g)       Na(g)         NaOH(g)       KOH(g)        SO2(g)        SH(g)         S2(g)         SO(g)         S(g)          Fe(g)         Fe(OH)2(g)    FeO(g)        FeOH(g)       FeO2(g)       Ni(g)         NiS(g)        NiOH(g)       Ni(OH)2(g)    Mn(g)         MnH(g)        SiO(g)        SiO2(g)       Si(g)         PO(g)         Mg(g)         MgO(g)        MgOH(g)       Mg(OH)2(g)    MgS(g)        CrO2(g)       Cr(OH)2(g)    Cr(OH)3(g)    AlO(g)        AlOH(g)       Al(g)         Al(OH)3(g)    Al(OH)2(g)    AlOH(g)       CaO(g)        CaOH(g)       Ca(g)         Ca(OH)2(g)    
1010.00       3.0000E+2     5.9927E-1     2.9001E-2     3.8592E-2     1.8960E-3     9.7573E-5     9.1899E-12    1.4825E-5     2.1764E-6     1.6944E-5     4.5358E-13    1.9566E-21    1.7147E-22    2.2849E-1     8.5269E-2     8.0376E-3     4.9265E-4     1.5970E-33    8.0068E-3     3.3915E-16    8.5266E-25    7.2363E-4     1.0156E-8     2.4512E-16    1.1300E-13    7.5381E-14    1.5960E-8     2.5916E-8     3.7441E-8     1.8720E-11    3.1438E-14    7.4637E-21    4.1665E-10    6.7870E-24    2.2315E-18    1.0783E-26    3.9849E-20    4.9678E-18    2.9428E-16    7.4288E-13    6.5955E-21    6.5201E-17    6.2440E-24    2.1554E-25    1.7372E-40    2.6022E-24    3.9516E-24    9.2487E-29    9.9826E-22    3.3084E-14    2.0415E-23    6.1498E-24    8.7216E-16    3.4370E-14    9.3515E-35    1.6138E-23    4.3290E-37    6.2046E-10    1.5122E-20    1.6138E-23    5.4889E-35    1.7655E-25    1.3811E-31    4.8649E-17    
1020.00       1.0000E+2     5.8888E-1     5.1372E-2     3.7398E-2     1.8350E-3     9.4459E-5     2.7464E-11    8.5810E-6     1.2843E-6     9.8304E-6     8.1038E-13    3.2223E-21    5.1194E-22    2.2177E-1     7.5092E-2     1.4644E-2     4.8897E-4     1.0368E-32    7.8357E-3     4.7905E-16    2.5486E-24    5.2748E-4     5.4232E-8     3.9187E-15    7.3096E-13    4.9181E-13    1.0468E-8     3.9656E-8     4.1482E-8     2.3586E-11    7.3762E-14    7.0874E-20    5.4824E-10    3.9743E-23    8.5492E-18    3.7450E-26    3.0292E-19    1.9499E-17    8.6691E-16    8.4316E-13    6.1992E-20    4.2576E-16    7.4608E-23    1.4753E-24    5.3348E-39    6.2612E-23    3.6629E-23    5.5841E-28    3.8012E-21    4.4257E-14    1.0336E-22    2.6416E-23    1.7069E-15    2.6779E-14    9.5113E-34    9.3169E-23    8.0915E-36    4.4663E-10    3.4374E-20    9.3169E-23    3.3494E-34    6.4770E-25    1.3406E-30    6.2094E-17    
1020.00       3.0000E+2     5.9815E-1     3.0580E-2     3.8526E-2     1.8937E-3     9.7457E-5     1.2234E-11    1.5755E-5     2.3581E-6     1.8049E-5     6.1597E-13    3.1274E-21    2.9119E-22    2.2800E-1     8.4558E-2     8.8233E-3     5.0986E-4     3.6609E-33    7.9916E-3     4.7662E-16    1.4860E-24    7.3396E-4     1.2269E-8     3.8267E-16    1.6277E-13    1.0951E-13    1.7582E-8     3.0570E-8     4.1413E-8     2.3217E-11    4.2551E-14    1.3651E-20    5.4908E-10    1.3062E-23    3.7549E-18    2.1003E-26    7.0050E-20    7.8035E-18    4.5714E-16    1.0138E-12    1.1940E-20    1.0959E-16    1.3210E-23    4.4573E-25    5.5354E-40    6.2382E-24    7.5158E-24    1.9551E-28    1.7786E-21    4.7219E-14    3.6705E-23    1.1584E-23    1.3367E-15    4.7819E-14    2.4120E-34    3.1574E-23    1.2025E-36    7.8701E-10    2.6563E-20    3.1574E-23    1.2703E-34    3.2828E-25    2.9797E-31    7.1764E-17    
1030.00       1.0000E+2     5.8700E-1     5.3999E-2     3.7303E-2     1.8311E-3     9.4265E-5     3.6322E-11    9.0734E-6     1.3841E-6     1.0419E-5     1.0937E-12    5.1125E-21    8.6126E-22    2.2094E-1     7.3903E-2     1.6005E-2     5.0509E-4     2.3308E-32    7.8163E-3     6.6917E-16    4.3928E-24    5.3296E-4     7.0548E-8     6.5535E-15    1.1294E-12    7.6638E-13    1.1545E-8     4.6638E-8     4.5912E-8     2.9193E-11    9.9383E-14    1.2792E-19    7.1733E-10    7.5475E-23    1.4217E-17    7.2017E-26    5.2609E-19    3.0364E-17    1.3334E-15    1.1421E-12    1.1078E-19    7.0663E-16    1.4839E-22    2.8721E-24    1.5841E-38    1.3217E-22    7.0338E-23    1.1906E-27    6.8450E-21    6.4111E-14    1.8809E-22    4.9173E-23    2.5902E-15    3.6956E-14    2.3889E-33    1.7828E-22    2.1838E-35    5.5855E-10    5.9165E-20    1.7828E-22    8.1392E-34    1.2686E-24    3.0383E-30    9.6901E-17    
1030.00       3.0000E+2     5.9700E-1     3.2210E-2     3.8458E-2     1.8912E-3     9.7335E-5     1.6196E-11    1.6717E-5     2.5501E-6     1.9197E-5     8.3153E-13    4.9543E-21    4.8949E-22    2.2748E-1     8.3815E-2     9.6650E-3     5.2718E-4     8.2549E-33    7.9760E-3     6.6542E-16    2.5619E-24    7.4406E-4     1.4768E-8     5.9226E-16    2.3280E-13    1.5797E-13    1.9337E-8     3.5944E-8     4.5720E-8     2.8677E-11    5.7259E-14    2.4670E-20    7.1967E-10    2.4818E-23    6.2536E-18    4.0376E-26    1.2176E-19    1.2147E-17    7.0388E-16    1.3751E-12    2.1365E-20    1.8230E-16    2.7531E-23    9.0857E-25    1.7237E-39    1.4695E-23    1.4116E-23    4.0739E-28    3.1331E-21    6.6931E-14    6.5241E-23    2.1549E-23    2.0313E-15    6.6100E-14    6.1066E-34    6.0962E-23    3.2740E-36    9.9362E-10    4.6146E-20    6.0962E-23    2.8924E-34    6.0304E-25    6.3326E-31    1.0507E-16    
1040.00       1.0000E+2     5.8510E-1     5.6693E-2     3.7205E-2     1.8271E-3     9.4063E-5     4.7776E-11    9.5778E-6     1.4885E-6     1.1025E-5     1.4677E-12    8.0424E-21    1.4348E-21    2.2004E-1     7.2669E-2     1.7452E-2     5.2120E-4     5.1553E-32    7.7964E-3     9.2883E-16    7.4925E-24    5.3815E-4     9.1289E-8     1.0850E-14    1.7302E-12    1.1840E-12    1.2715E-8     5.4678E-8     5.0728E-8     3.5994E-11    1.3316E-13    2.2821E-19    9.3361E-10    1.4155E-22    2.3406E-17    1.3676E-25    9.0370E-19    4.6870E-17    2.0334E-15    1.5376E-12    1.9571E-19    1.1610E-15    2.9116E-22    5.5195E-24    4.6042E-38    2.7494E-22    1.3334E-22    2.5020E-27    1.2184E-20    9.2201E-14    3.3829E-22    9.0437E-23    3.8982E-15    5.0678E-14    5.8928E-33    3.3676E-22    5.7796E-35    6.9540E-10    1.0075E-19    3.3676E-22    1.9439E-33    2.4518E-24    6.7760E-30    1.4990E-16    
1040.00       3.0000E+2     5.9863E-1     3.3955E-2     3.8127E-2     1.8738E-3     9.6442E-5     2.1347E-11    1.7616E-5     2.7378E-6     2.0277E-5     1.1202E-12    7.8230E-21    8.1698E-22    2.2524E-1     8.2299E-2     1.0458E-2     5.3438E-4     1.8084E-32    7.8949E-3     9.2184E-16    4.3530E-24    7.5304E-4     1.8156E-8     9.4016E-16    3.4331E-13    2.3493E-13    2.1162E-8     4.1802E-8     4.9503E-8     3.5068E-11    7.5944E-14    4.4460E-20    9.5368E-10    4.7109E-23    1.0441E-17    7.7747E-26    2.1057E-19    1.8686E-17    1.0849E-15    1.8786E-12    3.8129E-20    3.0319E-16    5.5467E-23    1.7962E-24    5.1346E-39    3.2046E-23    2.6333E-23    8.4405E-28    5.5098E-21    9.5472E-14    1.1431E-22    3.9432E-23    3.0540E-15    9.0914E-14    1.4939E-33    1.1444E-22    8.5771E-36    1.2390E-9     7.8393E-20    1.1444E-22    6.7170E-34    1.1356E-24    1.3706E-30    1.5898E-16    
1050.00       1.0000E+2     5.8315E-1     5.9452E-2     3.7104E-2     1.8229E-3     9.3854E-5     6.2512E-11    1.0094E-5     1.5976E-6     1.1646E-5     1.9586E-12    1.2547E-20    2.3675E-21    2.1907E-1     7.1389E-2     1.8988E-2     5.3728E-4     1.1223E-31    7.7760E-3     1.2814E-15    1.2650E-23    5.4304E-4     1.1752E-7     1.7787E-14    2.6289E-12    1.8140E-12    1.3984E-8     6.3911E-8     5.5958E-8     4.4216E-11    1.7744E-13    4.0254E-19    1.2089E-9     2.6228E-22    3.8160E-17    2.5654E-25    1.5358E-18    7.1731E-17    3.0751E-15    2.0582E-12    3.4194E-19    1.8889E-15    5.6381E-22    1.0475E-23    1.3107E-37    5.6378E-22    2.4964E-22    5.1839E-27    2.1445E-20    1.3167E-13    6.0156E-22    1.6439E-22    5.8194E-15    6.9069E-14    1.4284E-32    6.2822E-22    1.5008E-34    8.6201E-10    1.6976E-19    6.2822E-22    4.5653E-33    4.6781E-24    1.4877E-29    2.2991E-16    
1050.00       3.0000E+2     5.9742E-1     3.5686E-2     3.8055E-2     1.8712E-3     9.6311E-5     2.7962E-11    1.8638E-5     2.9499E-6     2.1504E-5     1.4952E-12    1.2182E-20    1.3469E-21    2.2464E-1     8.1495E-2     1.1408E-2     5.5156E-4     3.9509E-32    7.8788E-3     1.2709E-15    7.3517E-24    7.6262E-4     2.2404E-8     1.4776E-15    5.0018E-13    3.4513E-13    2.3200E-8     4.8847E-8     5.4456E-8     4.2981E-11    1.0106E-13    7.8529E-20    1.2370E-9     8.7328E-23    1.7050E-17    1.4578E-25    3.5820E-19    2.8585E-17    1.6426E-15    2.5179E-12    6.6707E-20    4.9450E-16    1.1008E-22    3.4904E-24    1.4994E-38    6.9797E-23    4.8765E-23    1.7283E-27    9.5944E-21    1.3491E-13    2.0079E-22    7.1629E-23    4.5661E-15    1.2412E-13    3.6443E-33    2.1508E-22    2.2436E-35    1.5480E-9     1.3312E-19    2.1508E-22    1.5226E-33    2.0937E-24    2.9072E-30    2.3566E-16    
1060.00       1.0000E+2     5.8117E-1     6.2274E-2     3.7000E-2     1.8186E-3     9.3637E-5     8.1374E-11    1.0619E-5     1.7112E-6     1.2281E-5     2.5995E-12    1.9417E-20    3.8708E-21    2.1804E-1     7.0065E-2     2.0612E-2     5.5329E-4     2.4060E-31    7.7551E-3     1.7572E-15    2.1148E-23    5.4762E-4     1.5055E-7     2.8884E-14    3.9623E-12    2.7567E-12    1.5360E-8     7.4484E-8     6.1628E-8     5.4122E-11    2.3522E-13    7.0224E-19    1.5575E-9     4.8029E-22    6.1627E-17    4.7555E-25    2.5832E-18    1.0887E-16    4.6130E-15    2.7393E-12    5.9098E-19    3.0439E-15    1.0779E-21    1.9639E-23    3.6566E-37    1.1401E-21    4.6171E-22    1.0594E-26    3.7334E-20    1.8674E-13    1.0580E-21    2.9544E-22    8.6196E-15    9.3572E-14    3.4041E-32    1.1578E-21    3.8261E-34    1.0640E-9     2.8318E-19    1.1578E-21    1.0548E-32    8.8149E-24    3.2169E-29    3.4972E-16    
1060.00       3.0000E+2     5.9963E-1     3.7556E-2     3.7621E-2     1.8503E-3     9.5239E-5     3.6485E-11    1.9558E-5     3.1517E-6     2.2619E-5     1.9940E-12    1.8944E-20    2.2074E-21    2.2196E-1     7.9767E-2     1.2265E-2     5.5506E-4     8.3680E-32    7.7827E-3     1.7388E-15    1.2231E-23    7.7079E-4     2.8126E-8     2.3781E-15    7.5071E-13    5.2230E-13    2.5266E-8     5.6304E-8     5.8393E-8     5.2037E-11    1.3219E-13    1.3884E-19    1.6307E-9     1.6246E-22    2.8038E-17    2.7519E-25    6.0787E-19    4.3192E-17    2.4980E-15    3.4135E-12    1.1684E-19    8.0948E-16    2.1002E-22    6.5463E-24    4.1643E-38    1.4135E-22    8.9958E-23    3.5314E-27    1.6739E-20    1.9268E-13    3.4754E-22    1.2787E-22    6.7498E-15    1.6862E-13    8.6751E-33    3.9687E-22    5.6994E-35    1.9315E-9     2.2338E-19    3.9687E-22    3.5160E-33    3.9523E-24    6.2677E-30    3.6083E-16    
1070.00       1.0000E+2     5.7915E-1     6.5157E-2     3.6894E-2     1.8141E-3     9.3413E-5     1.0540E-10    1.1154E-5     1.8293E-6     1.2930E-5     3.4321E-12    2.9816E-20    6.2720E-21    2.1694E-1     6.8695E-2     2.2327E-2     5.6920E-4     5.0808E-31    7.7337E-3     2.3958E-15    3.5015E-23    5.5188E-4     1.9192E-7     4.6470E-14    5.9256E-12    4.1566E-12    1.6850E-8     8.6557E-8     6.7770E-8     6.6019E-11    3.1023E-13    1.2120E-18    1.9970E-9     8.6950E-22    9.8612E-17    8.7145E-25    4.2845E-18    1.6328E-16    6.8391E-15    3.6118E-12    1.0107E-18    4.8596E-15    2.0353E-21    3.6386E-23    1.0002E-36    2.2743E-21    8.4388E-22    2.1364E-26    6.4307E-20    2.6310E-13    1.8409E-21    5.2514E-22    1.2670E-14    1.2603E-13    7.9793E-32    2.1085E-21    9.5803E-34    1.3080E-9     4.6770E-19    2.1085E-21    2.3986E-32    1.6409E-23    6.8538E-29    5.2769E-16    
1070.00       3.0000E+2     5.9835E-1     3.9389E-2     3.7546E-2     1.8475E-3     9.5099E-5     4.7313E-11    2.0634E-5     3.3840E-6     2.3919E-5     2.6330E-12    2.9029E-20    3.5730E-21    2.2128E-1     7.8902E-2     1.3326E-2     5.7191E-4     1.7743E-31    7.7661E-3     2.3690E-15    2.0258E-23    7.7980E-4     3.5818E-8     3.8229E-15    1.1220E-12    7.8700E-13    2.7619E-8     6.5412E-8     6.4023E-8     6.3316E-11    1.7409E-13    2.3997E-19    2.0945E-9     2.9423E-22    4.4938E-17    5.0399E-25    1.0092E-18    6.4744E-17    3.7076E-15    4.5064E-12    2.0012E-19    1.2958E-15    3.9696E-22    1.2128E-23    1.1415E-37    2.8239E-22    1.6459E-22    7.1214E-27    2.8867E-20    2.7182E-13    6.0446E-22    2.2712E-22    9.9378E-15    2.2752E-13    2.0345E-32    7.2402E-22    1.4293E-34    2.3791E-9     3.6962E-19    7.2402E-22    7.9955E-33    7.3659E-24    1.3368E-29    5.4519E-16    
1080.00       1.0000E+2     5.7711E-1     6.8098E-2     3.6784E-2     1.8094E-3     9.3181E-5     1.3586E-10    1.1697E-5     1.9518E-6     1.3591E-5     4.5083E-12    4.5440E-20    1.0075E-20    2.1576E-1     6.7282E-2     2.4132E-2     5.8498E-4     1.0573E-30    7.7119E-3     3.2484E-15    5.7436E-23    5.5581E-4     2.4350E-7     7.4094E-14    8.7949E-12    6.2196E-12    1.8464E-8     1.0031E-7     7.4415E-8     8.0264E-11    4.0714E-13    2.0700E-18    2.5484E-9     1.5567E-21    1.5638E-16    1.5792E-24    7.0190E-18    2.4234E-16    1.0037E-14    4.7247E-12    1.7109E-18    7.6884E-15    3.7966E-21    6.6641E-23    2.6841E-36    4.4775E-21    1.5247E-21    4.2528E-26    1.0963E-19    3.6829E-13    3.1699E-21    9.2345E-22    1.8486E-14    1.6880E-13    1.8405E-31    3.7961E-21    2.3572E-33    1.6015E-9     7.6508E-19    3.7961E-21    5.3712E-32    3.0186E-23    1.4393E-28    7.9004E-16    
1080.00       3.0000E+2     5.9704E-1     4.1269E-2     3.7470E-2     1.8445E-3     9.4953E-5     6.1060E-11    2.1738E-5     3.6272E-6     2.5258E-5     3.4590E-12    4.4141E-20    5.7328E-21    2.2055E-1     7.8003E-2     1.4450E-2     5.8876E-4     3.7085E-31    7.7492E-3     3.2093E-15    3.3241E-23    7.8854E-4     4.5399E-8     6.0906E-15    1.6641E-12    1.1768E-12    3.0148E-8     7.5781E-8     7.0083E-8     7.6771E-11    2.2812E-13    4.1050E-19    2.6775E-9     5.2699E-22    7.1384E-17    9.1265E-25    1.6550E-18    9.6047E-17    5.4473E-15    5.9024E-12    3.3929E-19    2.0558E-15    7.4133E-22    2.2214E-23    3.0701E-37    5.5684E-22    2.9771E-22    1.4176E-26    4.9272E-20    3.8101E-13    1.0404E-21    3.9908E-22    1.4524E-14    3.0527E-13    4.6956E-32    1.3058E-21    3.5227E-34    2.9188E-9     6.0579E-19    1.3058E-21    1.7904E-32    1.3567E-23    2.8105E-29    8.1733E-16    
1090.00       1.0000E+2     5.7504E-1     7.1095E-2     3.6672E-2     1.8046E-3     9.2942E-5     1.7428E-10    1.2247E-5     2.0784E-6     1.4263E-5     5.8927E-12    6.8747E-20    1.6047E-20    2.1452E-1     6.5825E-2     2.6027E-2     6.0060E-4     2.1689E-30    7.6896E-3     4.3804E-15    9.3362E-23    5.5941E-4     3.0755E-7     1.1711E-13    1.2958E-11    9.2379E-12    2.0210E-8     1.1594E-7     8.1600E-8     9.7269E-11    5.3176E-13    3.4996E-18    3.2371E-9     2.7569E-21    2.4585E-16    2.8308E-24    1.1391E-17    3.5700E-16    1.4622E-14    6.1492E-12    2.8675E-18    1.2056E-14    6.9991E-21    1.2069E-22    7.0697E-36    8.7023E-21    2.7240E-21    8.3595E-26    1.8501E-19    5.1229E-13    5.4034E-21    1.6070E-21    2.6777E-14    2.2483E-13    4.1795E-31    6.7579E-21    5.7018E-33    1.9532E-9     1.2399E-18    6.7579E-21    1.1848E-31    5.4895E-23    2.9806E-28    1.1738E-15    
1090.00       3.0000E+2     5.9571E-1     4.3196E-2     3.7391E-2     1.8415E-3     9.4802E-5     7.8434E-11    2.2870E-5     3.8812E-6     2.6634E-5     4.5216E-12    6.6618E-20    9.1199E-21    2.1977E-1     7.7072E-2     1.5639E-2     6.0559E-4     7.6434E-31    7.7319E-3     4.3239E-15    5.4051E-23    7.9700E-4     5.7281E-8     9.6191E-15    2.4500E-12    1.7467E-12    3.2864E-8     8.7555E-8     7.6596E-8     9.2769E-11    2.9745E-13    6.9515E-19    3.4073E-9     9.3372E-22    1.1241E-16    1.6347E-24    2.6887E-18    1.4141E-16    7.9451E-15    7.6914E-12    5.6959E-19    3.2333E-15    1.3683E-21    4.0231E-23    8.1063E-37    1.0841E-21    5.3255E-22    2.7865E-26    8.3261E-20    5.3071E-13    1.7727E-21    6.9392E-22    2.1076E-14    4.0735E-13    1.0669E-31    2.3291E-21    8.5369E-34    3.5670E-9     9.8367E-19    2.3291E-21    3.9494E-32    2.4704E-23    5.8271E-29    1.2160E-15    
1100.00       1.0000E+2     5.7294E-1     7.4144E-2     3.6557E-2     1.7996E-3     9.2697E-5     2.2255E-10    1.2802E-5     2.2091E-6     1.4944E-5     7.6653E-12    1.0328E-19    2.5350E-20    2.1320E-1     6.4327E-2     2.8012E-2     6.1603E-4     4.3876E-30    7.6669E-3     5.8759E-15    1.5042E-22    5.6266E-4     3.8671E-7     1.8352E-13    1.8954E-11    1.3622E-11    2.2099E-8     1.3364E-7     8.9360E-8     1.1751E-10    6.9130E-13    5.8583E-18    4.0938E-9     4.8316E-21    3.8322E-16    5.0212E-24    1.8316E-17    5.2210E-16    2.1151E-14    7.9637E-12    4.7595E-18    1.8744E-14    1.2756E-20    2.1622E-22    1.8285E-35    1.6703E-20    4.8139E-21    1.6232E-25    3.0918E-19    7.0826E-13    9.1203E-21    2.7684E-21    3.8514E-14    2.9786E-13    9.3473E-31    1.1900E-20    1.3565E-32    2.3731E-9     1.9911E-18    1.1900E-20    2.5757E-31    9.8716E-23    6.0885E-28    1.7312E-15    
1100.00       3.0000E+2     5.9435E-1     4.5171E-2     3.7310E-2     1.8383E-3     9.4645E-5     1.0029E-10    2.4028E-5     4.1462E-6     2.8047E-5     5.8818E-12    9.9810E-20    1.4388E-20    2.1894E-1     7.6107E-2     1.6893E-2     6.2236E-4     1.5540E-30    7.7144E-3     5.7944E-15    8.7114E-23    8.0516E-4     7.1954E-8     1.5063E-14    3.5814E-12    2.5740E-12    3.5778E-8     1.0089E-7     8.3589E-8     1.1173E-10    3.8602E-13    1.1657E-18    4.3167E-9     1.6370E-21    1.7554E-16    2.8969E-24    4.3284E-18    2.0669E-16    1.1506E-14    9.9729E-12    9.4705E-19    5.0423E-15    2.4970E-21    7.2074E-23    2.1022E-36    2.0848E-21    9.4237E-22    5.4105E-26    1.3933E-19    7.3473E-13    2.9909E-21    1.1944E-21    3.0370E-14    5.4068E-13    2.3878E-31    4.1095E-21    2.0351E-33    4.3428E-9     1.5829E-18    4.1095E-21    8.5858E-32    4.4485E-23    1.1919E-28    1.7959E-15    
1110.00       1.0000E+2     5.7082E-1     7.7241E-2     3.6440E-2     1.7944E-3     9.2445E-5     2.8291E-10    1.3361E-5     2.3436E-6     1.5632E-5     9.9247E-12    1.5408E-19    3.9729E-20    2.1182E-1     6.2788E-2     3.0085E-2     6.3124E-4     8.7554E-30    7.6438E-3     7.8418E-15    2.4027E-22    5.6556E-4     4.8414E-7     2.8520E-13    2.7534E-11    1.9947E-11    2.4142E-8     1.5367E-7     9.7735E-8     1.4155E-10    8.9466E-13    9.7124E-18    5.1549E-9     8.3812E-21    5.9244E-16    8.8159E-24    2.9188E-17    7.5815E-16    3.0383E-14    1.0264E-11    7.8253E-18    2.8897E-14    2.2987E-20    3.8327E-22    4.6463E-35    3.1668E-20    8.4168E-21    3.1142E-25    5.1179E-19    9.7338E-13    1.5247E-20    4.7223E-21    5.5018E-14    3.9258E-13    2.0597E-30    2.0732E-20    3.1755E-32    2.8727E-9     3.1692E-18    2.0732E-20    5.5206E-31    1.7559E-22    1.2273E-27    2.5350E-15    
1110.00       3.0000E+2     5.9296E-1     4.7191E-2     3.7226E-2     1.8350E-3     9.4482E-5     1.2767E-10    2.5210E-5     4.4220E-6     2.9496E-5     7.6152E-12    1.4848E-19    2.2517E-20    2.1805E-1     7.5108E-2     1.8215E-2     6.3906E-4     3.1177E-30    7.6964E-3     7.7245E-15    1.3920E-22    8.1303E-4     8.9996E-8     2.3395E-14    5.1989E-12    3.7665E-12    3.8900E-8     1.1596E-7     9.1086E-8     1.3414E-10    4.9865E-13    1.9362E-18    5.4451E-9     2.8408E-21    2.7186E-16    5.0808E-24    6.9062E-18    2.9995E-16    1.6548E-14    1.2869E-11    1.5600E-18    7.7990E-15    4.5065E-21    1.2776E-22    5.3573E-36    3.9609E-21    1.6501E-21    1.0381E-25    2.3096E-19    1.0111E-12    4.9981E-21    2.0355E-21    4.3466E-14    7.1392E-13    5.2654E-31    7.1749E-21    4.7742E-33    5.2680E-9     2.5247E-18    7.1749E-21    1.8402E-31    7.9240E-23    2.4060E-28    2.6333E-15    
1120.00       1.0000E+2     5.6867E-1     8.0383E-2     3.6321E-2     1.7891E-3     9.2186E-5     3.5807E-10    1.3923E-5     2.4817E-6     1.6327E-5     1.2792E-11    2.2837E-19    6.1784E-20    2.1036E-1     6.1210E-2     3.2246E-2     6.4621E-4     1.7240E-29    7.6203E-3     1.0414E-14    3.8060E-22    5.6810E-4     6.0357E-7     4.3967E-13    3.9726E-11    2.9011E-11    2.6351E-8     1.7627E-7     1.0677E-7     1.7001E-10    1.1528E-12    1.5951E-17    6.4636E-9     1.4394E-20    9.0854E-16    1.5325E-23    4.6110E-17    1.0934E-15    4.3352E-14    1.3168E-11    1.2748E-17    4.4185E-14    4.0976E-20    6.7242E-22    1.1604E-34    5.9331E-20    1.4564E-20    5.9060E-25    8.3931E-19    1.3300E-12    2.5252E-20    7.9784E-21    7.8070E-14    5.1480E-13    4.4737E-30    3.5745E-20    7.3172E-32    3.4651E-9     5.0009E-18    3.5745E-20    1.1670E-30    3.0903E-22    2.4419E-27    3.6859E-15    
1120.00       3.0000E+2     5.9155E-1     4.9256E-2     3.7141E-2     1.8316E-3     9.4314E-5     1.6183E-10    2.6416E-5     4.7085E-6     3.0977E-5     9.8143E-12    2.1938E-19    3.4962E-20    2.1712E-1     7.4077E-2     1.9604E-2     6.5565E-4     6.1742E-30    7.6782E-3     1.0246E-14    2.2057E-22    8.2058E-4     1.1209E-7     3.6044E-14    7.4960E-12    5.4742E-12    4.2245E-8     1.3294E-7     9.9116E-8     1.6055E-10    6.4127E-13    3.1861E-18    6.8397E-9     4.8810E-21    4.1769E-16    8.8218E-24    1.0925E-17    4.3230E-16    2.3641E-14    1.6528E-11    2.5463E-18    1.1966E-14    8.0458E-21    2.2414E-22    1.3422E-35    7.4376E-21    2.8597E-21    1.9687E-25    3.7932E-19    1.3835E-12    8.2747E-21    3.4356E-21    6.1799E-14    9.3794E-13    1.1445E-30    1.2399E-20    1.1027E-32    6.3674E-9     3.9926E-18    1.2399E-20    3.8899E-31    1.3966E-22    4.7948E-28    3.8342E-15    
1130.00       1.0000E+2     5.6652E-1     8.3566E-2     3.6199E-2     1.7835E-3     9.1921E-5     4.5125E-10    1.4486E-5     2.6231E-6     1.7026E-5     1.6415E-11    3.3631E-19    9.5364E-20    2.0884E-1     5.9594E-2     3.4491E-2     6.6090E-4     3.3507E-29    7.5964E-3     1.3763E-14    5.9798E-22    5.7026E-4     7.4936E-7     6.7246E-13    5.6941E-11    4.1915E-11    2.8741E-8     2.0170E-7     1.1651E-7     2.0364E-10    1.4791E-12    2.5958E-17    8.0715E-9     2.4484E-20    1.3824E-15    2.6385E-23    7.2228E-17    1.5663E-15    6.1452E-14    1.6818E-11    2.0581E-17    6.7022E-14    7.2269E-20    1.1679E-21    2.8496E-34    1.0987E-19    2.4948E-20    1.1074E-24    1.3640E-18    1.8071E-12    4.1446E-20    1.3355E-20    1.1006E-13    6.7175E-13    9.5810E-30    6.1009E-20    1.6604E-31    4.1650E-9     7.8251E-18    6.1009E-20    2.4339E-30    5.3828E-22    4.7978E-27    5.3231E-15    
1130.00       3.0000E+2     5.9012E-1     5.1364E-2     3.7054E-2     1.8281E-3     9.4141E-5     2.0425E-10    2.7643E-5     5.0056E-6     3.2490E-5     1.2592E-11    3.2198E-19    5.3872E-20    2.1613E-1     7.3013E-2     2.1062E-2     6.7211E-4     1.2074E-29    7.6597E-3     1.3523E-14    3.4668E-22    8.2783E-4     1.3904E-7     5.5099E-14    1.0737E-11    7.9036E-12    4.5824E-8     1.5204E-7     1.0771E-7     1.9158E-10    8.2109E-13    5.1958E-18    8.5562E-9     8.3053E-21    6.3677E-16    1.5168E-23    1.7136E-17    6.1886E-16    3.3552E-14    2.1132E-11    4.1194E-18    1.8216E-14    1.4214E-20    3.8930E-22    3.3071E-35    1.3807E-20    4.9069E-21    3.6915E-25    6.1740E-19    1.8824E-12    1.3576E-20    5.7447E-21    8.7300E-14    1.2262E-12    2.4532E-30    2.1213E-20    2.5086E-32    7.6696E-9     6.2614E-18    2.1213E-20    8.1130E-31    2.4364E-22    9.4366E-28    5.5449E-15    
1140.00       1.0000E+2     5.6434E-1     8.6786E-2     3.6075E-2     1.7778E-3     9.1650E-5     5.6630E-10    1.5048E-5     2.7675E-6     1.7727E-5     2.0975E-11    4.9221E-19    1.4613E-19    2.0726E-1     5.7944E-2     3.6818E-2     6.7530E-4     6.4299E-29    7.5723E-3     1.8106E-14    9.3208E-22    5.7205E-4     9.2663E-7     1.0206E-12    8.1094E-11    6.0169E-11    3.1326E-8     2.3028E-7     1.2700E-7     2.4328E-10    1.8900E-12    4.1866E-17    1.0039E-8     4.1254E-20    2.0874E-15    4.5002E-23    1.1220E-16    2.2293E-15    8.6555E-14    2.1385E-11    3.2936E-17    1.0087E-13    1.2614E-19    2.0088E-21    6.8833E-34    2.0117E-19    4.2313E-20    2.0539E-24    2.1972E-18    2.4418E-12    6.7423E-20    2.2152E-20    1.5418E-13    8.7236E-13    2.0240E-29    1.0310E-19    3.7114E-31    4.9895E-9     1.2144E-17    1.0310E-19    5.0103E-30    9.2817E-22    9.3108E-27    7.6366E-15    
