T/K           P/MPa         H2O(g)        H2(g)         H2S(g)        HCl(g)        HF(g)         H(g)          HCOOH(g;cis)  HCOOH(g;trans)              HCOOH(g)      OH(g)         O2(g)         O(g)          CO2(g)        CH4(g)        CO(g)         COS(g)        C(g)          N2(g)         NO(g)         N(g)          NH3(g)        NaCl(g)       Na(g)         NaOH(g)       KOH(g)        SO2(g)        SH(g)         S2(g)         SO(g)         S(g)          Fe(g)         Fe(OH)2(g)    FeO(g)        FeOH(g)       FeO2(g)       Ni(g)         NiS(g)        NiOH(g)       Ni(OH)2(g)    Mn(g)         MnH(g)        SiO(g)        SiO2(g)       Si(g)         PO(g)         Mg(g)         MgO(g)        MgOH(g)       Mg(OH)2(g)    MgS(g)        CrO2(g)       Cr(OH)2(g)    Cr(OH)3(g)    AlO(g)        AlOH(g)       Al(g)         Al(OH)3(g)    Al(OH)2(g)    AlOH(g)       CaO(g)        CaOH(g)       Ca(g)         Ca(OH)2(g)    
0130.00       1.0000E+6     3.3106E-20    1.7676E-30    3.9737E-37    2.2511E-47    7.0862E-44    5.8265E-104   2.6743E-52    7.1194E-59    2.7270E-52    2.1192E-118   2.1626E-176   5.9809E-189   3.8017E-18    3.2657E-28    7.7417E-43    3.2224E-47    4.7800E-217   1.0000E+0     1.4231E-124   5.3863E-191   1.3144E-25    1.0636E-98    4.1564E-147   6.3145E-130   6.2407E-126   1.3060E-73    2.8880E-87    1.2408E-84    2.3879E-106   9.8648E-129   9.3090E-199   1.0849E-107   4.7800E-217   3.0796E-181   4.7800E-217   1.0548E-190   1.5132E-177   4.5867E-159   5.0894E-126   2.6838E-207   1.0792E-185   4.7800E-217   4.7800E-217   4.7800E-217   1.4499E-214   4.7800E-217   4.7800E-217   4.7800E-217   3.9854E-155   4.7800E-217   4.7800E-217   8.1567E-166   4.2530E-144   4.7800E-217   4.7800E-217   4.7800E-217   1.1730E-109   7.2339E-209   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   3.1701E-190   
0130.00       3.0000E+6     1.1056E-20    5.8955E-31    1.3272E-37    4.3362E-48    2.3694E-44    1.9428E-104   8.9584E-53    2.3849E-59    9.1351E-53    7.0749E-119   7.2266E-177   1.9961E-189   1.2727E-18    1.0919E-28    2.5885E-43    1.0790E-47    4.7800E-217   1.0000E+0     8.2266E-125   3.1098E-191   7.5956E-26    2.0438E-99    1.3825E-147   2.1035E-130   2.0880E-126   4.3702E-74    9.6430E-88    4.1473E-85    7.9807E-107   3.2928E-129   3.1002E-199   3.6242E-108   4.7800E-217   1.0272E-181   4.7800E-217   3.5178E-191   5.0534E-178   1.5320E-159   1.7025E-126   8.9128E-208   3.5852E-186   4.7800E-217   4.7800E-217   4.7800E-217   4.8585E-215   4.7800E-217   4.7800E-217   4.7800E-217   1.3276E-155   4.7800E-217   4.7800E-217   2.7248E-166   1.4229E-144   4.7800E-217   4.7800E-217   4.7800E-217   3.9101E-110   2.4076E-209   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   1.0541E-190   
0140.00       1.0000E+6     9.5107E-19    1.8420E-28    2.0934E-34    5.9706E-44    8.7492E-41    1.0024E-96    2.1978E-48    1.7215E-54    2.2321E-48    6.2382E-110   1.0081E-163   1.6930E-175   9.0864E-17    3.5624E-26    1.0547E-39    1.0235E-43    4.7800E-217   1.0000E+0     1.2714E-115   1.8536E-177   8.5327E-24    8.5171E-92    5.6914E-137   7.4787E-121   6.5896E-117   3.4460E-68    5.4369E-81    1.8696E-78    1.2506E-98    1.4406E-119   1.8563E-184   9.7075E-100   1.4766E-206   4.8882E-168   4.7800E-217   4.7968E-177   1.1358E-164   1.4782E-147   8.1609E-117   1.6826E-192   2.5432E-172   4.7800E-217   4.7800E-217   4.7800E-217   4.8408E-199   7.5747E-217   4.7800E-217   2.3056E-205   7.9682E-144   4.7800E-217   1.2882E-210   1.2854E-153   2.0329E-133   4.7800E-217   5.4242E-217   4.7800E-217   1.6095E-101   1.3321E-193   5.4242E-217   4.7800E-217   4.7800E-217   4.7800E-217   2.0819E-176   
0140.00       3.0000E+6     3.1757E-19    6.1436E-29    6.9910E-35    1.1500E-44    2.9248E-41    3.3424E-97    7.3595E-49    5.7646E-55    7.4746E-49    2.0824E-110   3.3680E-164   5.6496E-176   3.0410E-17    1.1909E-26    3.5258E-40    3.4259E-44    4.7800E-217   1.0000E+0     7.3490E-116   1.0702E-177   4.9306E-24    1.6368E-92    1.8933E-137   2.4915E-121   2.2041E-117   1.1528E-68    1.8152E-81    6.2480E-79    4.1787E-99    4.8080E-120   6.1823E-185   3.2423E-100   4.9234E-207   1.6303E-168   4.7800E-217   1.5996E-177   3.7924E-165   4.9367E-148   2.7293E-117   5.5894E-193   8.4508E-173   4.7800E-217   4.7800E-217   4.7800E-217   1.6215E-199   4.7800E-217   4.7800E-217   7.6700E-206   2.6545E-144   4.7800E-217   4.3001E-211   4.2931E-154   6.7997E-134   4.7800E-217   4.7800E-217   4.7800E-217   5.3650E-102   4.4341E-194   4.7800E-217   4.7800E-217   4.7800E-217   4.7800E-217   6.9239E-177   
0150.00       1.0000E+6     1.7049E-17    1.0190E-26    4.6521E-32    5.6526E-41    4.1148E-38    1.8645E-90    5.2433E-45    1.0467E-50    5.3082E-45    1.3491E-102   9.5284E-153   7.7055E-164   1.4091E-15    1.9873E-24    5.4836E-37    1.0974E-40    4.7800E-217   1.0000E+0     7.2457E-108   1.0033E-165   3.0713E-22    9.0649E-86    3.7332E-128   5.8090E-113   4.1157E-109   1.6874E-63    1.4711E-75    4.1636E-73    6.0471E-92    1.2578E-111   4.6490E-172   7.4877E-93    1.4858E-192   1.3481E-156   1.4640E-203   3.3044E-165   1.6249E-153   1.3787E-137   7.5856E-109   1.1330E-179   9.8694E-161   1.1094E-203   6.2802E-203   4.7800E-217   1.3708E-185   2.2206E-202   4.7800E-217   1.7730E-191   4.9108E-134   1.7918E-205   2.8101E-196   4.6345E-143   3.4956E-124   4.7800E-217   2.5123E-202   4.7800E-217   1.7875E-94    2.2576E-180   2.5123E-202   4.7800E-217   4.7800E-217   4.7800E-217   1.9365E-164   
0150.00       3.0000E+6     5.6920E-18    3.3986E-27    1.5534E-32    1.0887E-41    1.3753E-38    6.2166E-91    1.7552E-45    3.5040E-51    1.7770E-45    4.5029E-103   3.1829E-153   2.5712E-164   4.7147E-16    6.6422E-25    1.8328E-37    3.6721E-41    4.7800E-217   1.0000E+0     4.1878E-108   5.7924E-166   1.7746E-22    1.7422E-86    1.2421E-128   1.9353E-113   1.3763E-109   5.6437E-64    4.9108E-76    1.3912E-73    2.0203E-92    4.1975E-112   1.5484E-172   2.5006E-93    4.9538E-193   4.4960E-157   4.8865E-204   1.1019E-165   5.4249E-154   4.6036E-138   2.5363E-109   3.7645E-180   3.2801E-161   3.7001E-204   2.0968E-203   4.7800E-217   4.5902E-186   7.3782E-203   4.7800E-217   5.8988E-192   1.6361E-134   5.9606E-206   9.3795E-197   1.5477E-143   1.1690E-124   4.7800E-217   8.3519E-203   4.7800E-217   5.9583E-95    7.5153E-181   8.3519E-203   4.7800E-217   4.7800E-217   4.7800E-217   6.4411E-165   
0160.00       1.0000E+6     2.0864E-16    3.3728E-25    5.1359E-30    2.3142E-38    8.8428E-36    5.6904E-85    4.5892E-42    2.0777E-47    4.6342E-42    3.4994E-96    3.7950E-143   1.2234E-153   1.5387E-14    6.4473E-23    1.3035E-34    4.8720E-38    4.7800E-217   1.0000E+0     4.4141E-101   1.8599E-155   6.8603E-21    1.8603E-80    2.0641E-120   4.9132E-106   2.5930E-102   2.1056E-59    8.2371E-71    1.9631E-68    4.2237E-86    1.1137E-104   3.3200E-161   7.8884E-87    2.6720E-180   1.3811E-146   1.4537E-190   7.5635E-155   9.3142E-144   7.2342E-129   6.9811E-102   1.9160E-168   1.3622E-150   8.2114E-191   4.0794E-190   4.7800E-217   8.0543E-174   1.0225E-189   4.7800E-217   2.5022E-179   1.7925E-125   1.9386E-192   9.7440E-184   7.7795E-134   4.0452E-116   4.7800E-217   1.7313E-189   4.7800E-217   2.5770E-88    8.4819E-169   1.7313E-189   4.7800E-217   2.6370E-210   4.7800E-217   5.6726E-154   
0160.00       3.0000E+6     6.9651E-17    1.1248E-25    1.7148E-30    4.4570E-39    2.9550E-36    1.8973E-85    1.5359E-42    6.9536E-48    1.5510E-42    1.1679E-96    1.2675E-143   4.0821E-154   5.1469E-15    2.1545E-23    4.3558E-35    1.6299E-38    4.7800E-217   1.0000E+0     2.5510E-101   1.0738E-155   3.9638E-21    3.5757E-81    6.8683E-121   1.6369E-106   8.6692E-103   7.0406E-60    2.7495E-71    6.5584E-69    1.4109E-86    3.7164E-105   1.1058E-161   2.6341E-87    8.9090E-181   4.6059E-147   4.8518E-191   2.5221E-155   3.1094E-144   2.4153E-129   2.3337E-102   6.3675E-169   4.5280E-151   2.7385E-191   1.3619E-190   4.7800E-217   2.6962E-174   3.3981E-190   4.7800E-217   8.3259E-180   5.9720E-126   6.4498E-193   3.2521E-184   2.5977E-134   1.3524E-116   4.7800E-217   5.7566E-190   4.7800E-217   8.5902E-89    2.8238E-169   5.7566E-190   4.7800E-217   8.7614E-211   4.7800E-217   1.8871E-154   
0170.00       1.0000E+6     1.8669E-15    7.3176E-24    3.1915E-28    4.7451E-36    9.9787E-34    3.9210E-80    1.7620E-39    1.6434E-44    1.7757E-39    1.5839E-90    1.1143E-134   1.2250E-144   1.2591E-13    1.3416E-21    1.6265E-32    1.0470E-35    4.7800E-217   1.0000E+0     4.2659E-95    2.1416E-146   1.0363E-19    9.7910E-76    1.4829E-113   6.6708E-100   2.4774E-96    8.5302E-56    1.2612E-66    2.5793E-64    5.9993E-81    1.4979E-98    1.2657E-151   1.6136E-81    1.7467E-169   9.3976E-138   4.2588E-179   1.0487E-145   3.7757E-135   3.5504E-121   9.5775E-96    1.5584E-158   1.2048E-141   1.8672E-179   8.2367E-179   4.7800E-217   1.9461E-163   1.5382E-178   9.5540E-209   1.3124E-168   6.3843E-118   6.1534E-181   1.1164E-172   1.0463E-125   5.0840E-109   4.7800E-217   3.7272E-178   4.7800E-217   6.9206E-83    1.3837E-158   3.7272E-178   4.7800E-217   8.2132E-198   4.7800E-217   9.6411E-145   
0170.00       3.0000E+6     6.2319E-16    2.4404E-24    1.0655E-28    9.1384E-37    3.3341E-34    1.3073E-80    5.8957E-40    5.4988E-45    5.9415E-40    5.2859E-91    3.7212E-135   4.0872E-145   4.2109E-14    4.4825E-22    5.4345E-33    3.5021E-36    4.7800E-217   1.0000E+0     2.4653E-95    1.2365E-146   5.9872E-20    1.8821E-76    4.9348E-114   2.2225E-100   8.2815E-97    2.8518E-56    4.2096E-67    8.6159E-65    2.0038E-81    4.9982E-99    4.2161E-152   5.3877E-82    5.8238E-170   3.1340E-138   1.4213E-179   3.4970E-146   1.2604E-135   1.1853E-121   3.2012E-96    5.1800E-159   4.0056E-142   6.2268E-180   2.7495E-179   4.7800E-217   6.5130E-164   5.1130E-179   3.1786E-209   4.3675E-169   2.1271E-118   2.0475E-181   3.7258E-173   3.4935E-126   1.6995E-109   4.7800E-217   1.2395E-178   4.7800E-217   2.3069E-83    4.6069E-159   1.2395E-178   4.7800E-217   2.7294E-198   4.7800E-217   3.2076E-145   
0180.00       1.0000E+6     1.2882E-14    1.1173E-22    1.2300E-26    5.4633E-34    6.5876E-32    7.8183E-76    3.4099E-37    6.0473E-42    3.4308E-37    1.6742E-85    3.7260E-127   1.2262E-136   8.1050E-13    1.9318E-20    1.1863E-30    1.2298E-33    1.2127E-207   1.0000E+0     8.8909E-90    2.4337E-138   1.1315E-18    1.6508E-71    1.9388E-107   1.9670E-94    4.9279E-91    1.3546E-52    6.5587E-63    1.1693E-60    2.2610E-76    4.1902E-93    4.1957E-143   8.4263E-77    7.2094E-160   6.6741E-130   6.6229E-169   1.4054E-137   1.6837E-127   2.4200E-114   2.6925E-90    1.0105E-149   1.0796E-133   2.3303E-169   9.2191E-169   4.7800E-217   3.2919E-154   1.3365E-168   5.3475E-197   4.4289E-159   3.2715E-111   1.0317E-170   7.4666E-163   1.7197E-118   1.0067E-102   4.7800E-217   4.4639E-168   4.7800E-217   4.5841E-78    1.6534E-149   4.4639E-168   4.7800E-217   1.0434E-186   5.5617E-217   1.5290E-136   
0180.00       3.0000E+6     4.2998E-15    3.7260E-23    4.1058E-27    1.0521E-34    2.2008E-32    2.6067E-76    1.1407E-37    2.0230E-42    1.1477E-37    5.5868E-86    1.2442E-127   4.0910E-137   2.7101E-13    6.4538E-21    3.9630E-31    4.1127E-34    4.0478E-208   1.0000E+0     5.1378E-90    1.4051E-138   6.5371E-19    3.1735E-72    6.4527E-108   6.5538E-95    1.6470E-91    4.5278E-53    2.1889E-63    3.9053E-61    7.5508E-77    1.3981E-93    1.3976E-143   2.8131E-77    2.4037E-160   2.2257E-130   2.2101E-169   4.6864E-138   5.6198E-128   8.0785E-115   8.9981E-91    3.3594E-150   3.5898E-134   7.7712E-170   3.0771E-169   4.7800E-217   1.1015E-154   4.4432E-169   1.7793E-197   1.4740E-159   1.0900E-111   3.4334E-171   2.4916E-163   5.7411E-119   3.3645E-103   4.7800E-217   1.4846E-168   4.7800E-217   1.5280E-78    5.5051E-150   1.4846E-168   4.7800E-217   3.4680E-187   4.7800E-217   5.0875E-137   
0190.00       1.0000E+6     7.1478E-14    1.2697E-21    3.1732E-25    3.8661E-32    2.7705E-30    5.4873E-72    3.7105E-35    1.1696E-39    3.7286E-35    5.2014E-81    2.0003E-120   1.7650E-129   4.2641E-12    2.0436E-19    5.5046E-29    8.6884E-32    1.0195E-196   1.0000E+0     5.0921E-85    3.9335E-131   9.4116E-18    1.0634E-67    6.0216E-102   1.5996E-89    2.6199E-86    9.7820E-50    1.3743E-59    2.1646E-57    2.7890E-72    3.1243E-88    1.7776E-135   1.3940E-72    2.9052E-151   7.0682E-123   8.6923E-160   2.6323E-130   1.1706E-120   3.1299E-108   1.9938E-85    7.7854E-142   1.4068E-126   2.5239E-160   9.0314E-160   4.7800E-217   5.9330E-146   1.0516E-159   1.7415E-186   1.4830E-150   3.2768E-105   1.4536E-161   4.5677E-154   4.8190E-112   4.2114E-97    4.7800E-217   4.6905E-159   4.7800E-217   9.3471E-74    2.1865E-141   4.6905E-159   4.7800E-217   8.9622E-177   1.3892E-205   3.2922E-129   
0190.00       3.0000E+6     2.3856E-14    4.2340E-22    1.0592E-25    7.4451E-33    9.2545E-31    1.8295E-72    1.2410E-35    3.9118E-40    1.2471E-35    1.7356E-81    6.6789E-121   5.8883E-130   1.4256E-12    6.8264E-20    1.8387E-29    2.9050E-32    3.4026E-197   1.0000E+0     2.9424E-85    2.2710E-131   5.4372E-18    2.0443E-68    2.0042E-102   5.3297E-90    8.7552E-87    3.2693E-50    4.5864E-60    7.2291E-58    9.3135E-73    1.0424E-88    5.9214E-136   4.6534E-73    9.6861E-152   2.3571E-123   2.9005E-160   8.7772E-131   3.9070E-121   1.0447E-108   6.6621E-86    2.5886E-142   4.6786E-127   8.4165E-161   3.0143E-160   4.7800E-217   1.9848E-146   3.4966E-160   5.7954E-187   4.9362E-151   1.0918E-105   4.8377E-162   1.5242E-154   1.6087E-112   1.4073E-97    4.7800E-217   1.5602E-159   4.7800E-217   3.1157E-74    7.2807E-142   1.5602E-159   4.7800E-217   2.9792E-177   4.6132E-206   1.0955E-129   
0200.00       1.0000E+6     3.2977E-13    1.1229E-20    5.8255E-24    1.8077E-30    7.9462E-29    1.5857E-68    2.4778E-33    1.3108E-37    2.4875E-33    5.7094E-77    2.2690E-114   4.8869E-123   1.8904E-11    1.6656E-18    1.7392E-27    3.9859E-30    6.9540E-187   1.0000E+0     9.7290E-81    1.2114E-124   6.2182E-17    3.0136E-64    5.4990E-97    4.3439E-85    4.5457E-82    3.6177E-47    1.3305E-56    1.8727E-54    1.3320E-68    7.5722E-84    1.3099E-128   8.6829E-69    1.6201E-143   1.4850E-116   1.3952E-151   9.2556E-124   1.6773E-114   9.8585E-103   4.7535E-81    9.8070E-135   3.5606E-120   3.4224E-152   1.1159E-151   4.7800E-217   1.5943E-138   1.0740E-151   5.0552E-177   6.9691E-143   8.1981E-100   2.4950E-153   3.6609E-146   3.0053E-106   4.7066E-92    3.4819E-209   6.2263E-151   4.7800E-217   7.0045E-70    4.4525E-134   6.2263E-151   4.0117E-214   7.7970E-168   2.5275E-195   1.2991E-122   
