T/K           P/MPa         H2O(g)        H2(g)         H2S(g)        HCl(g)        HF(g)         H(g)          HCOOH(g;cis)  HCOOH(g;trans)              HCOOH(g)      OH(g)         O2(g)         O(g)          CO2(g)        CH4(g)        CO(g)         COS(g)        C(g)          N2(g)         NO(g)         N(g)          NH3(g)        NaCl(g)       Na(g)         NaOH(g)       KOH(g)        SO2(g)        SH(g)         S2(g)         SO(g)         S(g)          Fe(g)         Fe(OH)2(g)    FeO(g)        FeOH(g)       FeO2(g)       Ni(g)         NiS(g)        NiOH(g)       Ni(OH)2(g)    Mn(g)         MnH(g)        SiO(g)        SiO2(g)       Si(g)         PO(g)         Mg(g)         MgO(g)        MgOH(g)       Mg(OH)2(g)    MgS(g)        CrO2(g)       Cr(OH)2(g)    Cr(OH)3(g)    AlO(g)        AlOH(g)       Al(g)         Al(OH)3(g)    Al(OH)2(g)    AlOH(g)       CaO(g)        CaOH(g)       Ca(g)         Ca(OH)2(g)    
0130.00       1.0000E+6     5.9800E-30    1.2643E-46    2.9720E-60    3.5326E-49    1.5168E-79    4.9278E-112   7.6444E-81    2.0351E-87    7.7952E-81    4.5261E-120   1.3791E-163   1.5103E-182   1.5192E-30    1.0471E-85    1.2251E-61    5.3322E-73    4.2365E-216   1.0000E+0     3.5938E-118   5.3863E-191   7.9515E-50    1.5288E-94    3.2197E-149   1.0447E-133   1.0811E-135   8.7083E-68    2.5540E-102   1.3565E-98    6.3052E-107   1.0315E-135   7.7418E-208   4.1156E-120   4.2365E-216   5.4699E-192   4.2365E-216   1.0088E-183   1.5132E-177   9.3686E-154   2.2202E-122   2.6594E-201   9.0447E-188   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   1.8014E-152   4.2365E-216   4.2365E-216   2.7288E-181   3.0388E-161   4.2365E-216   4.2365E-216   4.2365E-216   1.3944E-118   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   1.4329E-187   
0130.00       3.0000E+6     1.9925E-30    4.2099E-47    9.9027E-61    1.1767E-49    5.0525E-80    1.6417E-112   2.5475E-81    6.7818E-88    2.5977E-81    1.5089E-120   4.6031E-164   5.0378E-183   5.0683E-31    3.4810E-86    4.0844E-62    1.7788E-73    4.2365E-216   1.0000E+0     2.0762E-118   3.1098E-191   4.5834E-50    5.0923E-95    1.0727E-149   3.4809E-134   3.6022E-136   2.9086E-68    8.5143E-103   4.5278E-99    2.1046E-107   3.4406E-136   2.5804E-208   1.3721E-120   4.2365E-216   1.8234E-192   4.2365E-216   3.3667E-184   5.0534E-178   3.1270E-154   7.4113E-123   8.8680E-202   3.0144E-188   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   6.0085E-153   4.2365E-216   4.2365E-216   9.0892E-182   1.0123E-161   4.2365E-216   4.2365E-216   4.2365E-216   4.6452E-119   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   4.7705E-188   
0140.00       1.0000E+6     9.1923E-28    1.8714E-43    6.8821E-56    1.1790E-45    7.3369E-74    3.1952E-104   7.3979E-75    5.7946E-81    7.5136E-75    1.8916E-111   9.1236E-152   1.6106E-169   3.0105E-28    1.3461E-79    3.6732E-57    1.1534E-67    4.2365E-216   1.0000E+0     1.2096E-109   1.8536E-177   2.7632E-46    8.9850E-88    9.6910E-139   3.8614E-124   5.4873E-126   1.0092E-62    5.6077E-95    1.9576E-91    3.8497E-99    4.6614E-126   5.8006E-193   2.7892E-111   4.3896E-209   4.6318E-178   5.7807E-215   1.4824E-170   1.1358E-164   1.3852E-142   2.3190E-113   5.3382E-187   2.5718E-174   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   2.4032E-211   4.2365E-216   2.2181E-201   2.3245E-141   4.2365E-216   5.0770E-210   5.1467E-168   2.4683E-149   4.2365E-216   4.2365E-216   4.2365E-216   8.6513E-110   2.3614E-200   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   6.0734E-174   
0140.00       3.0000E+6     3.0629E-28    6.2319E-44    2.2932E-56    3.9276E-46    2.4440E-74    1.0645E-104   2.4654E-75    1.9311E-81    2.5039E-75    6.3061E-112   3.0450E-152   5.3718E-170   1.0043E-28    4.4760E-80    1.2246E-57    3.8477E-68    4.2365E-216   1.0000E+0     6.9877E-110   1.0702E-177   1.5929E-46    2.9930E-88    3.2287E-139   1.2866E-124   1.8284E-126   3.3702E-63    1.8694E-95    6.5334E-92    1.2848E-99    1.5548E-126   1.9334E-193   9.2988E-112   1.4640E-209   1.5440E-178   1.9292E-215   4.9467E-171   3.7924E-165   4.6231E-143   7.7402E-114   1.7800E-187   8.5714E-175   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   8.0132E-212   4.2365E-216   7.3970E-202   7.7526E-142   4.2365E-216   1.6929E-210   1.7144E-168   8.2229E-150   4.2365E-216   4.2365E-216   4.2365E-216   2.8821E-110   7.8658E-201   4.2365E-216   4.2365E-216   4.2365E-216   4.2365E-216   2.0221E-174   
0150.00       1.0000E+6     7.2049E-26    1.0495E-40    4.1585E-52    1.3358E-42    6.2089E-69    1.8922E-97    1.1287E-69    2.2533E-75    1.1427E-69    5.6179E-104   1.6044E-141   3.1619E-158   2.9454E-26    2.6166E-74    2.7933E-53    4.8517E-63    4.2365E-216   1.0000E+0     2.9732E-102   1.0033E-165   3.2100E-43    6.5922E-82    1.1658E-129   7.5546E-116   1.4140E-117   2.4662E-58    1.2958E-88    3.1366E-85    2.1538E-92    1.0917E-117   4.5008E-180   1.2571E-103   5.9024E-195   5.4349E-166   2.3865E-200   3.8072E-159   1.6249E-153   6.6148E-133   1.5156E-105   1.3209E-174   1.1677E-162   3.2780E-215   7.6144E-209   4.2365E-216   6.2471E-203   2.5889E-197   4.2365E-216   8.6079E-188   9.9288E-132   1.8131E-206   9.6158E-196   1.6333E-156   5.1301E-139   4.2365E-216   2.9042E-207   4.2365E-216   3.5834E-102   1.0868E-186   2.9042E-207   4.2365E-216   4.2365E-216   4.2365E-216   3.9152E-162   
0150.00       3.0000E+6     2.4008E-26    3.4950E-41    1.3857E-52    4.4499E-43    2.0684E-69    6.3042E-98    3.7616E-70    7.5092E-76    3.8082E-70    1.8728E-104   5.3543E-142   1.0546E-158   9.8251E-27    8.7019E-75    9.3122E-54    1.6184E-63    4.2365E-216   1.0000E+0     1.7176E-102   5.7924E-166   1.8507E-43    2.1960E-82    3.8843E-130   2.5173E-116   4.7116E-118   8.2349E-59    4.3197E-89    1.0467E-85    7.1875E-93    3.6410E-118   1.5002E-180   4.1910E-104   1.9685E-195   1.8117E-166   7.9638E-201   1.2704E-159   5.4249E-154   2.2074E-133   5.0584E-106   4.4044E-175   3.8918E-163   1.0918E-215   2.5377E-209   4.2365E-216   2.0844E-203   8.6324E-198   4.2365E-216   2.8705E-188   3.3114E-132   6.0491E-207   3.2062E-196   5.4407E-157   1.7091E-139   4.2365E-216   9.6734E-208   4.2365E-216   1.1938E-102   3.6204E-187   9.6734E-208   4.2365E-216   4.2365E-216   4.2365E-216   1.3037E-162   
0160.00       1.0000E+6     3.2676E-24    2.6743E-38    8.4368E-49    6.2902E-40    1.2745E-64    1.6024E-91    3.8412E-65    1.7391E-70    3.8789E-65    1.9463E-97    1.4805E-132   2.4164E-148   1.6242E-24    1.0968E-69    6.9664E-50    5.3944E-59    4.2365E-216   1.0000E+0     8.7183E-96    1.8599E-155   1.5317E-40    8.9206E-77    1.0254E-121   1.3575E-108   3.2347E-110   1.7017E-54    4.8052E-83    8.4255E-80    1.7283E-86    2.3072E-110   8.5219E-169   6.2633E-97    1.3547E-182   1.9716E-155   1.4557E-187   3.6508E-149   9.3142E-144   1.9421E-124   1.0424E-98    9.1897E-164   1.8397E-152   1.2239E-201   1.2009E-195   4.2365E-216   4.4465E-190   4.9042E-185   5.5212E-212   6.6746E-176   2.6594E-123   1.9262E-193   2.9648E-183   1.8769E-146   5.4280E-130   4.2365E-216   3.5765E-194   4.2365E-216   1.6467E-95    9.7451E-175   3.5765E-194   4.2365E-216   7.0343E-207   4.2365E-216   8.4159E-152   
0160.00       3.0000E+6     1.0888E-24    8.9066E-39    2.8113E-49    2.0955E-40    4.2460E-65    5.3389E-92    1.2801E-65    5.7958E-71    1.2927E-65    6.4883E-98    4.9403E-133   8.0590E-149   5.4177E-25    3.6482E-70    2.3224E-50    1.7993E-59    4.2365E-216   1.0000E+0     5.0363E-96    1.0738E-155   8.8319E-41    2.9718E-77    3.4165E-122   4.5234E-109   1.0779E-110   5.6816E-55    1.6019E-83    2.8116E-80    5.7672E-87    7.6947E-111   2.8405E-169   2.0881E-97    4.5177E-183   6.5724E-156   4.8572E-188   1.2181E-149   3.1094E-144   6.4806E-125   3.4786E-99    3.0641E-164   6.1314E-153   4.0767E-202   4.0024E-196   4.2365E-216   1.4836E-190   1.6352E-185   1.8420E-212   2.2258E-176   8.8691E-124   6.4262E-194   9.8854E-184   6.2526E-147   1.8084E-130   4.2365E-216   1.1913E-194   4.2365E-216   5.4864E-96    3.2464E-175   1.1913E-194   4.2365E-216   2.3422E-207   4.2365E-216   2.8025E-152   
0170.00       1.0000E+6     9.4447E-23    3.5587E-36    6.9691E-46    1.4373E-37    8.1476E-61    2.7344E-86    3.8015E-61    3.5456E-66    3.8310E-61    1.1490E-91    1.2058E-124   1.2743E-139   5.5857E-23    1.3007E-65    6.9363E-47    2.0049E-55    4.2365E-216   1.0000E+0     4.4377E-90    2.1416E-146   3.5144E-38    3.0007E-72    1.0463E-114   3.4145E-102   1.0073E-103   4.1449E-51    3.9493E-78    5.2002E-75    2.8022E-81    6.7257E-104   7.5836E-159   5.0880E-91    1.0887E-171   4.0847E-146   2.7613E-176   2.3356E-140   3.7757E-135   5.7362E-117   1.1225E-92    3.3769E-154   1.8206E-143   1.1569E-189   5.3089E-184   4.2365E-216   9.7388E-179   3.3332E-174   2.1536E-199   2.0630E-165   7.2804E-116   5.9871E-182   3.0793E-172   1.4035E-137   4.9471E-122   4.2365E-216   1.2670E-182   4.2365E-216   1.2381E-89    3.4122E-164   1.2670E-182   4.2365E-216   1.2911E-194   4.2365E-216   1.0994E-142   
0170.00       3.0000E+6     3.1472E-23    1.1852E-36    2.3223E-46    4.7884E-38    2.7144E-61    9.1109E-87    1.2669E-61    1.1816E-66    1.2768E-61    3.8304E-92    4.0234E-125   4.2500E-140   1.8631E-23    4.3268E-66    2.3124E-47    6.6873E-56    4.2365E-216   1.0000E+0     2.5634E-90    1.2365E-146   2.0265E-38    9.9969E-73    3.4862E-115   1.1378E-102   3.3566E-104   1.3838E-51    1.3166E-78    1.7352E-75    9.3504E-82    2.2430E-104   2.5277E-159   1.6962E-91    3.6306E-172   1.3616E-146   9.2132E-177   7.7924E-141   1.2604E-135   1.9140E-117   3.7459E-93    1.1259E-154   6.0678E-144   3.8537E-190   1.7694E-184   4.2365E-216   3.2492E-179   1.1114E-174   7.1843E-200   6.8793E-166   2.4279E-116   1.9973E-182   1.0267E-172   4.6756E-138   1.6482E-122   4.2365E-216   4.2206E-183   4.2365E-216   4.1250E-90    1.1368E-164   4.2206E-183   4.2365E-216   4.2991E-195   4.2365E-216   3.6613E-143   
