This file contains the corresponding layer temperatures and pressures, and the altitude and the height of each layer.
layer   temp.[K]          press.[10^-6bar]        altitude[cm]         height.of.layer[cm]    conv.unstable?[1:yes,0:no]    conv.lapse-rate?[1:yes,0:no]    pl.eff.temp.[K]   
BOA     1766.38           1e+09                   -1.5439e+07          not_avail.             0                             0                               499.988           
0       1766.22           8.9568e+08              -1.5054e+07          769939                 0                             0                               
1       1765.9            7.18554e+08             -1.42842e+07         769797                 0                             0                               
2       1765.59           5.76455e+08             -1.35144e+07         769664                 0                             0                               
3       1765.26           4.62457e+08             -1.27448e+07         769522                 0                             0                               
4       1764.87           3.71003e+08             -1.19754e+07         769350                 0                             0                               
5       1764.33           2.97635e+08             -1.12062e+07         769115                 0                             0                               
6       1763.55           2.38776e+08             -1.04372e+07         768774                 0                             0                               
7       1762.36           1.91556e+08             -9.6687e+06          768257                 0                             0                               
8       1760.58           1.53675e+08             -8.90083e+06         767479                 0                             0                               
9       1757.94           1.23285e+08             -8.13393e+06         766328                 0                             0                               
10      1754.16           9.89043e+07             -7.36843e+06         764681                 0                             0                               
11      1748.93           7.93454e+07             -6.60489e+06         762400                 0                             0                               
12      1741.87           6.36543e+07             -5.84402e+06         759324                 0                             0                               
13      1732.63           5.10663e+07             -5.08671e+06         755296                 0                             0                               
14      1720.81           4.09676e+07             -4.334e+06           750142                 0                             0                               
15      1705.99           3.2866e+07              -3.58708e+06         743682                 0                             0                               
16      1687.72           2.63665e+07             -2.84738e+06         735720                 0                             0                               
17      1665.37           2.11524e+07             -2.11653e+06         725975                 0                             0                               
18      1637.97           1.69693e+07             -1.39653e+06         714030                 0                             0                               
19      1604.03           1.36135e+07             -689899              699236                 0                             0                               
20      1561.19           1.09214e+07             0                    680563                 0                             0                               
21      1505.33           8.76161e+06             668387               656212                 0                             1                               
22      1434.84           7.02894e+06             1.30923e+06          625483                 0                             1                               
23      1366.78           5.63892e+06             1.91988e+06          595812                 0                             1                               
24      1301.12           4.52379e+06             2.50138e+06          567188                 0                             1                               
25      1237.84           3.62918e+06             3.05478e+06          539604                 0                             1                               
26      1176.9            2.91149e+06             3.5811e+06           513039                 0                             1                               
27      1118.25           2.33572e+06             4.08135e+06          487471                 0                             1                               
28      1061.86           1.87382e+06             4.55654e+06          462891                 0                             1                               
29      1007.72           1.50326e+06             5.00763e+06          439291                 0                             1                               
30      955.79            1.20598e+06             5.4356e+06           416652                 0                             1                               
31      906.017           967489                  5.8414e+06           394955                 0                             1                               
32      858.361           776162                  6.22597e+06          374181                 0                             1                               
33      812.774           622671                  6.59021e+06          354308                 0                             1                               
34      769.227           499533                  6.93503e+06          335325                 0                             1                               
35      727.702           400747                  7.2613e+06           317223                 0                             1                               
36      688.134           321497                  7.5699e+06           299975                 0                             1                               
37      650.464           257919                  7.86167e+06          283553                 0                             1                               
38      614.644           206914                  8.13741e+06          267939                 0                             1                               
39      580.616           165995                  8.39794e+06          253105                 0                             1                               
