This file contains the corresponding layer temperatures and pressures, and the altitude and the height of each layer.
layer   temp.[K]          press.[10^-6bar]        altitude[cm]         height.of.layer[cm]    conv.unstable?[1:yes,0:no]    conv.lapse-rate?[1:yes,0:no]    pl.eff.temp.[K]   
BOA     3097.57           1e+09                   -1.91164e+07         not_avail.             0                             0                               544.798           
0       3061.75           8.9568e+08              -1.85347e+07         1.1634e+06             0                             0                               
1       2990.27           7.18554e+08             -1.73849e+07         1.13624e+06            0                             0                               
2       2921.1            5.76455e+08             -1.62618e+07         1.10996e+06            0                             0                               
3       2854              4.62457e+08             -1.51646e+07         1.08446e+06            0                             0                               
4       2788.9            3.71003e+08             -1.40925e+07         1.05972e+06            0                             0                               
5       2725.74           2.97635e+08             -1.30448e+07         1.03572e+06            0                             0                               
6       2664.33           2.38776e+08             -1.20207e+07         1.01239e+06            0                             0                               
7       2604.49           1.91556e+08             -1.10197e+07         989652                 0                             0                               
8       2546.23           1.53675e+08             -1.00411e+07         967513                 0                             0                               
9       2489.39           1.23285e+08             -9.08439e+06         945916                 0                             0                               
10      2433.74           9.89043e+07             -8.14904e+06         924770                 0                             0                               
11      2378.99           7.93454e+07             -7.23468e+06         903964                 0                             0                               
12      2324.76           6.36543e+07             -6.34101e+06         883361                 0                             0                               
13      2270.61           5.10663e+07             -5.46794e+06         862785                 0                             0                               
14      2215.84           4.09676e+07             -4.61556e+06         841973                 0                             0                               
15      2159.53           3.2866e+07              -3.78429e+06         820575                 0                             0                               
16      2100.24           2.63665e+07             -2.97498e+06         798045                 0                             0                               
17      2035.52           2.11524e+07             -2.18923e+06         773454                 0                             0                               
18      1959.62           1.69693e+07             -1.43019e+06         744615                 0                             1                               
19      1881.37           1.36135e+07             -700446              714880                 0                             1                               
20      1805.4            1.09214e+07             0                    686013                 0                             1                               
21      1731.64           8.76161e+06             672000               657986                 0                             1                               
22      1660.01           7.02894e+06             1.31638e+06          630768                 0                             1                               
23      1590.46           5.63892e+06             1.93393e+06          604342                 0                             1                               
24      1523.02           4.52379e+06             2.52546e+06          578714                 0                             1                               
25      1457.64           3.62918e+06             3.09175e+06          553871                 0                             1                               
26      1394.27           2.91149e+06             3.63358e+06          529794                 0                             1                               
27      1332.87           2.33572e+06             4.15171e+06          506464                 0                             1                               
28      1273.43           1.87382e+06             4.64688e+06          483875                 0                             1                               
29      1215.9            1.50326e+06             5.11983e+06          462016                 0                             1                               
30      1160.26           1.20598e+06             5.57127e+06          440874                 0                             1                               
31      1106.47           967489                  6.00193e+06          420435                 0                             1                               
32      1054.51           776162                  6.41249e+06          400690                 0                             1                               
33      1004.35           622671                  6.80365e+06          381633                 0                             1                               
34      955.996           499533                  7.1761e+06           363258                 0                             1                               
35      909.418           400747                  7.53051e+06          345560                 0                             1                               
36      864.607           321497                  7.86755e+06          328532                 0                             1                               
37      821.536           257919                  8.1879e+06           312166                 0                             1                               
38      780.176           206914                  8.49221e+06          296451                 0                             1                               
39      740.518           165995                  8.78113e+06          281381                 0                             1                               
40      702.536           133169                  9.05529e+06          266949                 0                             1                               
41      666.193           106834                  9.31534e+06          253139                 0                             1                               
42      631.45            85706.6                 9.56187e+06          239938                 0                             1                               
43      598.261           68757.6                 9.79551e+06          227327                 0                             1                               
44      566.59            55160.3                 1.00168e+07          215292                 0                             1                               
45      536.398           44252                   1.02264e+07          203820                 0                             1                               
46      507.636           35500.9                 1.04247e+07          192891                 0                             1                               
47      480.253           28480.4                 1.06124e+07          182486                 0                             1                               
48      454.206           22848.2                 1.079e+07            172589                 0                             1                               
49      433.537           18329.8                 1.09586e+07          164735                 0                             0                               
50      415.599           14705                   1.11199e+07          157919                 0                             0                               
51      399.939           11797                   1.12749e+07          151969                 0                             0                               
52      387.308           9464.04                 1.14245e+07          147169                 0                             0                               
53      376.223           7592.46                 1.15695e+07          142957                 0                             0                               
54      366.079           6091.01                 1.17105e+07          139102                 0                             0                               
55      357.158           4886.47                 1.1848e+07           135712                 0                             0                               
56      349.221           3920.14                 1.19822e+07          132696                 0                             0                               
57      341.656           3144.91                 1.21134e+07          129822                 0                             0                               
58      334.828           2522.98                 1.22419e+07          127228                 0                             0                               
59      328.974           2024.04                 1.23681e+07          125003                 0                             0                               
60      323.323           1623.78                 1.2492e+07           122856                 0                             0                               
61      318.273           1302.66                 1.26139e+07          120937                 0                             0                               
62      314.75            1045.05                 1.27342e+07          119598                 0                             0                               
63      311.731           838.388                 1.28532e+07          118451                 0                             0                               
64      308.733           672.591                 1.29711e+07          117312                 0                             0                               
65      306.523           539.582                 1.30879e+07          116472                 0                             0                               
66      305.377           432.876                 1.32042e+07          116037                 0                             0                               
67      305.181           347.272                 1.33202e+07          115962                 0                             0                               
68      306.583           278.597                 1.34364e+07          116495                 0                             0                               
69      310.065           223.502                 1.35536e+07          117818                 0                             0                               
70      314.259           179.303                 1.36722e+07          119412                 0                             0                               
71      319.766           143.845                 1.37927e+07          121504                 0                             0                               
72      327.331           115.399                 1.39156e+07          124379                 0                             0                               
73      335.253           92.5779                 1.40415e+07          127389                 0                             0                               
74      341.478           74.27                   1.41701e+07          129754                 0                             0                               
75      347.869           59.5826                 1.4301e+07           132183                 0                             0                               
76      354.332           47.7998                 1.44344e+07          134639                 0                             0                               
77      360.316           38.3471                 1.45702e+07          136913                 0                             0                               
78      366.349           30.7637                 1.47083e+07          139205                 0                             0                               
79      372.507           24.68                   1.48486e+07          141545                 0                             0                               
80      377.863           19.7993                 1.49912e+07          143580                 0                             0                               
81      381.899           15.8839                 1.51356e+07          145114                 0                             0                               
82      385.231           12.7427                 1.52813e+07          146380                 0                             0                               
83      387.785           10.2228                 1.54282e+07          147350                 0                             0                               
84      389.18            8.20117                 1.55758e+07          147880                 0                             0                               
85      390.026           6.57933                 1.57238e+07          148202                 0                             0                               
86      390.652           5.27823                 1.58721e+07          148440                 0                             0                               
87      391.086           4.23442                 1.60207e+07          148604                 0                             0                               
88      391.259           3.39704                 1.61693e+07          148670                 0                             0                               
89      391.113           2.72525                 1.63179e+07          148615                 0                             0                               
90      390.594           2.18632                 1.64665e+07          148418                 0                             0                               
91      389.707           1.75396                 1.66147e+07          148080                 0                             0                               
92      388.584           1.4071                  1.67626e+07          147654                 0                             0                               
93      387.266           1.12884                 1.691e+07            147153                 0                             0                               
94      385.596           0.905603                1.70568e+07          146518                 0                             0                               
95      383.493           0.726514                1.72029e+07          145719                 0                             0                               
96      381.048           0.582841                1.73482e+07          144790                 0                             0                               
97      378.226           0.467581                1.74924e+07          143718                 0                             0                               
98      374.975           0.375113                1.76355e+07          142483                 0                             0                               
99      371.213           0.300932                1.77773e+07          141053                 0                             0                               
100     366.933           0.241421                1.79176e+07          139427                 0                             0                               
101     362.194           0.193678                1.80561e+07          137626                 0                             0                               
102     357.203           0.155377                1.81928e+07          135729                 0                             0                               
103     352.26            0.12465                 1.83275e+07          133851                 0                             0                               
104     348.111           0.1                     1.84606e+07          132275                 0                             0                               
