This file contains the corresponding layer temperatures and pressures, and the altitude and the height of each layer.
layer   temp.[K]          press.[10^-6bar]        altitude[cm]         height.of.layer[cm]    conv.unstable?[1:yes,0:no]    conv.lapse-rate?[1:yes,0:no]    pl.eff.temp.[K]   
BOA     1785.75           1e+09                   -1.07867e+07         not_avail.             0                             0                               499.988           
0       1785.59           8.9568e+08              -1.05172e+07         538940                 0                             0                               
1       1785.27           7.18554e+08             -9.97834e+06         538843                 0                             0                               
2       1784.96           5.76455e+08             -9.43955e+06         538750                 0                             0                               
3       1784.61           4.62457e+08             -8.90085e+06         538645                 0                             0                               
4       1784.18           3.71003e+08             -8.36227e+06         538515                 0                             0                               
5       1783.58           2.97635e+08             -7.82384e+06         538334                 0                             0                               
6       1782.69           2.38776e+08             -7.28564e+06         538066                 0                             0                               
7       1781.35           1.91556e+08             -6.74778e+06         537660                 0                             0                               
8       1779.32           1.53675e+08             -6.21043e+06         537049                 0                             0                               
9       1776.35           1.23285e+08             -5.67383e+06         536151                 0                             0                               
10      1772.13           9.89043e+07             -5.13831e+06         534877                 0                             0                               
11      1766.33           7.93454e+07             -4.60431e+06         533126                 0                             0                               
12      1758.57           6.36543e+07             -4.07235e+06         530786                 0                             0                               
13      1748.49           5.10663e+07             -3.54309e+06         527742                 0                             0                               
14      1735.64           4.09676e+07             -3.01729e+06         523865                 0                             0                               
15      1719.58           3.2866e+07              -2.49585e+06         519018                 0                             0                               
16      1699.79           2.63665e+07             -1.97982e+06         513043                 0                             0                               
17      1675.54           2.11524e+07             -1.47043e+06         505724                 0                             0                               
18      1645.66           1.69693e+07             -969217              496707                 0                             0                               
19      1608.27           1.36135e+07             -478153              485420                 0                             0                               
20      1560.11           1.09214e+07             0                    470886                 0                             0                               
21      1494.64           8.76161e+06             461006               451125                 0                             1                               
22      1430.1            7.02894e+06             902390               431643                 0                             1                               
23      1367.55           5.63892e+06             1.32459e+06          412765                 0                             1                               
24      1306.98           4.52379e+06             1.72822e+06          394483                 0                             1                               
25      1248.34           3.62918e+06             2.11385e+06          376785                 0                             1                               
26      1191.61           2.91149e+06             2.48208e+06          359661                 0                             1                               
27      1136.74           2.33572e+06             2.83346e+06          343101                 0                             1                               
28      1083.74           1.87382e+06             3.16856e+06          327104                 0                             1                               
29      1032.58           1.50326e+06             3.48794e+06          311662                 0                             1                               
30      983.224           1.20598e+06             3.79216e+06          296765                 0                             1                               
31      935.641           967489                  4.08174e+06          282403                 0                             1                               
32      889.826           776162                  4.35723e+06          268575                 0                             1                               
33      845.77            622671                  4.61915e+06          255277                 0                             1                               
34      803.444           499533                  4.86804e+06          242502                 0                             1                               
35      762.817           400747                  5.10441e+06          230240                 0                             1                               
36      723.879           321497                  5.32878e+06          218487                 0                             1                               
37      686.604           257919                  5.54164e+06          207236                 0                             1                               
38      650.954           206914                  5.74349e+06          196476                 0                             1                               
39      616.888           165995                  5.93483e+06          186194                 0                             1                               
40      584.365           133169                  6.11612e+06          176378                 0                             1                               
41      553.34            106834                  6.28781e+06          167014                 0                             1                               
42      523.769           85706.6                 6.45036e+06          158088                 0                             1                               
43      495.605           68757.6                 6.6042e+06           149588                 0                             1                               
44      468.802           55160.3                 6.74974e+06          141497                 0                             1                               
45      449.714           44252                   6.88836e+06          135736                 0                             0                               
46      433.705           35500.9                 7.02168e+06          130904                 0                             0                               
47      418.991           28480.4                 7.15036e+06          126463                 0                             0                               
48      405.762           22848.2                 7.27483e+06          122470                 0                             0                               
49      393.806           18329.8                 7.3955e+06           118862                 0                             0                               
50      382.482           14705                   7.51265e+06          115444                 0                             0                               
51      372.422           11797                   7.62657e+06          112407                 0                             0                               
52      364.263           9464.04                 7.73775e+06          109945                 0                             0                               
53      356.877           7592.46                 7.84658e+06          107716                 0                             0                               
54      349.886           6091.01                 7.95324e+06          105605                 0                             0                               
55      343.174           4886.47                 8.05783e+06          103580                 0                             0                               
56      336.738           3920.14                 8.16044e+06          101637                 0                             0                               
57      330.517           3144.91                 8.26114e+06          99759.1                0                             0                               
58      324.84            2522.98                 8.36004e+06          98045.9                0                             0                               
59      319.87            2024.04                 8.45734e+06          96545.6                0                             0                               
60      314.963           1623.78                 8.55314e+06          95064.6                0                             0                               
61      310.685           1302.66                 8.64756e+06          93773.5                0                             0                               
62      307.9             1045.05                 8.74092e+06          92932.9                0                             0                               
63      305.473           838.388                 8.83348e+06          92200.3                0                             0                               
64      303.06            672.591                 8.92532e+06          91471.9                0                             0                               
65      301.541           539.582                 9.01656e+06          91013.5                0                             0                               
66      301.153           432.876                 9.10752e+06          90896.3                0                             0                               
67      301.635           347.272                 9.19848e+06          91042                  0                             0                               
68      303.66            278.597                 9.28983e+06          91653                  0                             0                               
69      307.816           223.502                 9.38211e+06          92907.4                0                             0                               
70      312.679           179.303                 9.47575e+06          94375.2                0                             0                               
71      318.711           143.845                 9.57104e+06          96196                  0                             0                               
72      326.592           115.399                 9.66842e+06          98574.5                0                             0                               
73      334.72            92.5779                 9.76823e+06          101028                 0                             0                               
74      341.042           74.27                   9.87021e+06          102936                 0                             0                               
75      347.496           59.5826                 9.97412e+06          104884                 0                             0                               
76      353.985           47.7998                 1.008e+07            106843                 0                             0                               
77      359.921           38.3471                 1.01877e+07          108634                 0                             0                               
78      365.842           30.7637                 1.02972e+07          110421                 0                             0                               
79      371.754           24.68                   1.04086e+07          112206                 0                             0                               
80      376.765           19.7993                 1.05215e+07          113718                 0                             0                               
81      380.444           15.8839                 1.06358e+07          114829                 0                             0                               
82      383.449           12.7427                 1.07511e+07          115736                 0                             0                               
83      385.774           10.2228                 1.08672e+07          116437                 0                             0                               
84      387.116           8.20117                 1.09838e+07          116842                 0                             0                               
85      388.045           6.57933                 1.11008e+07          117123                 0                             0                               
86      388.799           5.27823                 1.1218e+07           117350                 0                             0                               
87      389.265           4.23442                 1.13354e+07          117491                 0                             0                               
88      389.299           3.39704                 1.14529e+07          117501                 0                             0                               
89      388.901           2.72525                 1.15704e+07          117381                 0                             0                               
90      388.143           2.18632                 1.16876e+07          117152                 0                             0                               
91      387.089           1.75396                 1.18046e+07          116834                 0                             0                               
92      385.837           1.4071                  1.19213e+07          116456                 0                             0                               
93      384.4             1.12884                 1.20375e+07          116023                 0                             0                               
94      382.613           0.905603                1.21533e+07          115483                 0                             0                               
95      380.402           0.726514                1.22684e+07          114816                 0                             0                               
96      377.838           0.582841                1.23829e+07          114042                 0                             0                               
97      374.889           0.467581                1.24965e+07          113152                 0                             0                               
98      371.504           0.375113                1.26091e+07          112130                 0                             0                               
99      367.692           0.300932                1.27207e+07          110980                 0                             0                               
100     363.523           0.241421                1.2831e+07           109721                 0                             0                               
101     359.142           0.193678                1.29401e+07          108399                 0                             0                               
102     354.779           0.155377                1.30478e+07          107082                 0                             0                               
103     350.725           0.12465                 1.31543e+07          105859                 0                             0                               
104     347.5             0.1                     1.32596e+07          104885                 0                             0                               
